0.05811	0
0.06401	0.0016
0.06967	0.0006
0.07548	-0.0003
0.08114	0
0.08687	0.001
0.09253	0.0013
0.09825	0.0009
0.104	0.0001
0.1097	0.0008
0.1162	0.0034
0.1218	0.0065
0.1276	0.0038
0.1332	0.0056
0.139	0.0057
0.1446	0.0058
0.1503	0.0074
0.156	0.0053
0.1617	0.0068
0.1674	0.0067
0.1731	0.0067
0.1788	0.008
0.1845	0.008
0.1901	0.0067
0.1959	0.007
0.2016	0.007
0.2072	0.0073
0.213	0.0072
0.2187	0.0064
0.2244	0.0073
0.2301	0.007
0.2358	0.0075
0.2415	0.008
0.2472	0.0072
0.253	0.0064
0.2586	0.0078
0.2643	0.0067
0.2701	0.0078
0.2758	0.0072
0.2815	0.0068
0.2872	0.0072
0.2928	0.0078
0.2986	0.0068
0.3043	0.0065
0.31	0.0074
0.3157	0.0094
0.3214	0.0087
0.3271	0.0076
0.3328	0.0096
0.3386	0.009
0.3442	0.009
0.3499	0.0104
0.3557	0.008
0.3614	0.0076
0.3671	0.0084
0.3728	0.0087
0.3786	0.0094
0.3843	0.0079
0.39	0.009
0.3957	0.0094
0.4014	0.0093
0.4071	0.0097
0.4128	0.0095
0.4184	0.0093
0.4242	0.0072
0.4298	0.0096
0.4355	0.0098
0.4412	0.0098
0.4469	0.0097
0.4526	0.0108
0.4583	0.0111
0.4639	0.0106
0.4697	0.0093
0.4753	0.0103
0.4811	0.0112
0.4867	0.0106
0.4924	0.0104
0.4981	0.0098
0.5038	0.0115
0.5095	0.0119
0.5152	0.0104
0.5208	0.011
0.5266	0.0121
0.5322	0.013
0.538	0.0112
0.5437	0.0121
0.5493	0.0114
0.5551	0.0126
0.5607	0.011
0.5665	0.0124
0.5721	0.0133
0.5778	0.0128
0.5835	0.0134
0.5892	0.0123
0.5949	0.0131
0.6006	0.0124
0.6062	0.0139
0.612	0.0137
0.6177	0.0117
0.6234	0.013
0.6291	0.0133
0.6348	0.013
0.6405	0.0134
0.6462	0.0152
0.6518	0.0147
0.6576	0.0155
0.6632	0.0143
0.669	0.0151
0.6746	0.0155
0.6803	0.0146
0.686	0.0171
0.6917	0.0141
0.6974	0.0149
0.7031	0.014
0.7087	0.014
0.7145	0.0143
0.7201	0.018
0.7259	0.0161
0.7315	0.0148
0.7372	0.014
0.7429	0.015
0.7486	0.017
0.7543	0.0159
0.76	0.0165
0.7657	0.0178
0.7714	0.0165
0.7771	0.0184
0.7828	0.016
0.7892	0.0182
0.795	0.0192
0.8006	0.0178
0.8063	0.0189
0.812	0.0177
0.8178	0.0179
0.8235	0.0184
0.8293	0.0193
0.8349	0.0186
0.8407	0.0211
0.8467	0.0187
0.8524	0.0198
0.858	0.0204
0.8646	0.0216
0.8703	0.0218
0.876	0.0216
0.8818	0.0195
0.8875	0.0217
0.8933	0.0226
0.8992	0.0214
0.9048	0.0206
0.9106	0.0212
0.9164	0.022
0.9229	0.0221
0.9289	0.0223
0.9346	0.0226
0.9403	0.0217
0.946	0.0247
0.9517	0.0229
0.9574	0.0247
0.9631	0.0241
0.9688	0.0237
0.9746	0.0258
0.9806	0.0242
0.9863	0.0241
0.992	0.0241
0.9977	0.0254
1.003	0.0248
1.009	0.0261
1.015	0.0255
1.021	0.0242
1.026	0.0266
1.032	0.0276
1.038	0.0249
1.044	0.0267
1.05	0.0284
1.056	0.0284
1.062	0.0287
1.068	0.0268
1.074	0.0288
1.079	0.0303
1.085	0.0296
1.091	0.0289
1.097	0.0305
1.102	0.03
1.109	0.031
1.114	0.0308
1.12	0.0308
1.126	0.0314
1.131	0.032
1.137	0.0333
1.143	0.0329
1.149	0.0325
1.154	0.0349
1.16	0.0333
1.166	0.0348
1.171	0.035
1.178	0.0346
1.184	0.0353
1.189	0.0352
1.195	0.0342
1.201	0.036
1.207	0.0361
1.212	0.0353
1.218	0.0357
1.224	0.0361
1.23	0.0365
1.235	0.036
1.242	0.0388
1.248	0.0389
1.253	0.0391
1.259	0.0399
1.265	0.0409
1.271	0.0385
1.277	0.0407
1.283	0.0403
1.289	0.0402
1.296	0.0414
1.301	0.0428
1.307	0.0429
1.313	0.0438
1.318	0.0441
1.324	0.0441
1.331	0.045
1.336	0.0454
1.342	0.0455
1.348	0.0449
1.354	0.0467
1.36	0.0473
1.366	0.0469
1.371	0.0469
1.377	0.047
1.383	0.0484
1.389	0.0493
1.394	0.0488
1.4	0.0505
1.406	0.0499
1.412	0.052
1.419	0.0519
1.424	0.0525
1.43	0.0525
1.436	0.0531
1.441	0.0548
1.447	0.0551
1.454	0.0545
1.46	0.0546
1.466	0.0569
1.472	0.0562
1.478	0.0569
1.485	0.0578
1.491	0.0563
1.497	0.0592
1.502	0.0588
1.508	0.06
1.514	0.0607
1.52	0.0614
1.526	0.0617
1.531	0.0628
1.537	0.0627
1.543	0.0639
1.548	0.0635
1.554	0.0632
1.56	0.0655
1.566	0.0648
1.572	0.068
1.578	0.067
1.583	0.0661
1.589	0.0685
1.595	0.0689
1.602	0.0708
1.607	0.0704
1.613	0.0715
1.619	0.073
1.625	0.071
1.631	0.0717
1.637	0.0776
1.643	0.074
1.649	0.0763
1.654	0.0756
1.66	0.0772
1.666	0.0793
1.672	0.08
1.677	0.0794
1.683	0.0806
1.689	0.0828
1.695	0.082
1.701	0.0837
1.706	0.0856
1.713	0.0846
1.719	0.085
1.726	0.0878
1.731	0.0879
1.738	0.0897
1.744	0.0885
1.75	0.0915
1.756	0.0897
1.762	0.0909
1.768	0.0934
1.774	0.0944
1.78	0.0935
1.785	0.0952
1.791	0.0973
1.797	0.0953
1.803	0.0966
1.808	0.0986
1.814	0.1031
1.826	0.0754
1.833	0.0784
1.838	0.0793
1.845	0.0787
1.85	0.0798
1.856	0.0807
1.862	0.0824
1.868	0.0851
1.874	0.0848
1.88	0.0866
1.886	0.0861
1.892	0.0868
1.897	0.0862
1.903	0.0882
1.909	0.0897
1.914	0.0918
1.92	0.0918
1.926	0.0919
1.932	0.0908
1.944	0.0952
1.95	0.0973
1.955	0.0966
1.961	0.0995
1.967	0.0982
1.973	0.0991
1.979	0.1007
1.99	0.077
1.996	0.0773
2.002	0.0767
2.008	0.082
2.014	0.0813
2.02	0.0806
2.04	0.0844
2.046	0.0847
2.051	0.0841
2.057	0.0873
2.063	0.0869
2.069	0.0889
2.075	0.089
2.082	0.0886
2.088	0.0917
2.094	0.0931
2.1	0.0916
2.105	0.0934
2.111	0.0946
2.123	0.0961
2.128	0.0973
2.134	0.0979
2.141	0.0988
2.147	0.1005
2.158	0.0771
2.164	0.0786
2.17	0.0803
2.176	0.0802
2.182	0.0816
2.187	0.0841
2.193	0.0831
2.199	0.0835
2.204	0.0846
2.21	0.0857
2.216	0.0855
2.222	0.0872
2.227	0.0891
2.233	0.0889
2.239	0.0905
2.245	0.0917
2.251	0.09
2.257	0.0929
2.263	0.0914
2.269	0.0932
2.274	0.0957
2.28	0.0982
2.286	0.098
2.292	0.1008
2.303	0.0991
2.316	0.0786
2.321	0.0787
2.327	0.0799
2.333	0.079
2.339	0.0798
2.345	0.0828
2.351	0.082
2.357	0.0823
2.363	0.0845
2.368	0.0851
2.374	0.0855
2.38	0.0863
2.385	0.0856
2.391	0.0882
2.397	0.0882
2.403	0.0897
2.408	0.0917
2.415	0.0919
2.421	0.0924
2.427	0.0925
2.433	0.0963
2.439	0.0963
2.444	0.0992
2.45	0.0976
2.456	0.0994
2.467	0.1007
2.48	0.0777
2.486	0.0796
2.492	0.0773
2.497	0.0802
2.503	0.0819
2.509	0.0825
2.515	0.0821
2.52	0.0844
2.526	0.0844
2.532	0.0858
2.538	0.0862
2.543	0.0864
2.549	0.088
2.555	0.088
2.56	0.0894
2.566	0.0893
2.572	0.0919
2.578	0.0928
2.583	0.0944
2.589	0.0945
2.595	0.0965
2.601	0.0959
2.607	0.0974
2.613	0.0969
2.619	0.0966
2.625	0.1008
2.631	0.1006
2.642	0.0789
2.649	0.0788
2.66	0.0801
2.667	0.0837
2.673	0.0816
2.679	0.0841
2.685	0.0838
2.691	0.0857
2.697	0.0876
2.703	0.0864
2.709	0.0858
2.715	0.088
2.72	0.0905
2.726	0.0911
2.733	0.0931
2.739	0.0926
2.744	0.095
2.75	0.0965
2.757	0.0959
2.763	0.096
2.768	0.0971
2.775	0.0955
2.781	0.0984
2.786	0.0996
2.792	0.101
2.804	0.0792
2.81	0.0786
2.816	0.0789
2.822	0.0806
2.828	0.0816
2.834	0.0836
2.846	0.084
2.852	0.0855
2.859	0.0853
2.865	0.089
2.871	0.0884
2.877	0.0893
2.883	0.0877
2.888	0.0907
2.895	0.0919
2.9	0.0918
2.906	0.0939
2.912	0.0936
2.918	0.0927
2.924	0.0977
2.93	0.0964
2.936	0.0977
2.941	0.1008
2.947	0.0983
2.953	0.1006
2.958	0.1039
2.97	0.079
2.983	0.0812
2.989	0.0831
2.994	0.0821
3.	0.0843
3.006	0.0846
3.012	0.0858
3.017	0.0865
3.023	0.0868
3.029	0.0881
3.035	0.0873
3.041	0.0892
3.047	0.0913
3.053	0.0899
3.059	0.0924
3.065	0.0925
3.072	0.0968
3.078	0.0955
3.083	0.0984
3.089	0.0969
3.095	0.0974
3.102	0.0997
3.108	0.1
3.119	0.0779
3.125	0.0777
3.131	0.0785
3.138	0.0804
3.144	0.0807
3.156	0.0828
3.161	0.083
3.168	0.0851
3.173	0.0855
3.179	0.0863
3.185	0.0867
3.191	0.0872
3.196	0.0891
3.202	0.0901
3.208	0.0898
3.213	0.0899
3.22	0.0935
3.232	0.0935
3.238	0.0941
3.243	0.0967
3.25	0.0971
3.256	0.099
3.261	0.0989
3.275	0.0771
3.281	0.0778
3.286	0.0794
3.292	0.0769
3.298	0.0791
3.305	0.0805
3.312	0.0804
3.318	0.0818
3.33	0.0838
3.336	0.0855
3.342	0.0861
3.347	0.088
3.353	0.0881
3.359	0.0891
3.364	0.091
3.37	0.091
3.376	0.0919
3.381	0.0941
3.387	0.0925
3.393	0.094
3.399	0.0952
3.404	0.0953
3.41	0.0969
3.416	0.0986
3.423	0.098
3.429	0.0988
3.434	0.1006
3.446	0.0767
3.459	0.0799
3.464	0.0802
3.47	0.0824
3.476	0.0828
3.487	0.0833
3.493	0.0851
3.499	0.0845
3.504	0.0864
3.51	0.0893
3.516	0.0893
3.522	0.0897
3.527	0.0903
3.533	0.0909
3.539	0.0935
3.545	0.0919
3.551	0.0926
3.556	0.0947
3.563	0.0978
3.569	0.0987
3.575	0.099
3.587	0.0765
3.593	0.0775
3.598	0.0767
3.604	0.0785
3.61	0.0788
3.616	0.0804
3.622	0.0808
3.627	0.0821
3.633	0.0839
3.639	0.084
3.645	0.0827
3.651	0.0852
3.656	0.0844
3.662	0.0854
3.668	0.0857
3.673	0.087
3.685	0.0876
3.691	0.0917
3.696	0.0907
3.702	0.09
3.714	0.0931
3.72	0.0954
3.726	0.0935
3.732	0.0967
3.737	0.0977
3.743	0.099
3.749	0.1004
3.761	0.0775
3.767	0.0786
3.773	0.0787
3.779	0.0803
3.785	0.0796
3.79	0.0813
3.796	0.0815
3.802	0.0837
3.808	0.0839
3.814	0.0837
3.819	0.0884
3.825	0.0863
3.831	0.0878
3.837	0.0906
3.848	0.0895
3.854	0.0907
3.859	0.09
3.865	0.0934
3.871	0.0938
3.877	0.0946
3.882	0.0953
3.888	0.0965
3.895	0.0972
3.9	0.0988
3.906	0.0982
3.912	0.1015
3.918	0.1005
3.931	0.0716
3.936	0.07355
3.943	0.0749
3.955	0.0738
3.961	0.07384
3.967	0.07579
3.973	0.07684
3.986	0.05635
3.991	0.0565
3.997	0.05956
4.01	0.05985
4.015	0.0599
4.021	0.06055
4.033	0.06096
4.039	0.05961
4.051	0.06251
4.057	0.06246
4.063	0.06291
4.068	0.06436
4.074	0.06262
4.08	0.06317
4.085	0.06592
4.091	0.06517
4.097	0.06393
4.103	0.06728
4.108	0.06463
4.114	0.06598
4.12	0.06694
4.126	0.06659
4.131	0.06634
4.137	0.0692
4.143	0.06655
4.149	0.0679
4.154	0.06736
4.16	0.06791
4.166	0.06836
4.172	0.07081
4.178	0.06996
4.184	0.06901
4.196	0.07112
4.202	0.07066
4.208	0.07242
4.214	0.07297
4.22	0.07182
4.225	0.07278
4.231	0.07373
4.237	0.07168
4.242	0.07034
4.249	0.07309
4.261	0.07299
4.275	0.05616
4.281	0.05541
4.287	0.05446
4.293	0.05461
4.299	0.05436
4.305	0.05392
4.31	0.05517
4.316	0.05432
4.322	0.05497
4.328	0.05573
4.334	0.05588
4.339	0.05544
4.347	0.05638
4.353	0.05653
4.359	0.05678
4.364	0.05584
4.37	0.05819
4.376	0.05584
4.382	0.0578
4.387	0.05765
4.393	0.0587
4.399	0.05826
4.411	0.06056
4.418	0.05801
4.425	0.05995
4.43	0.06311
4.436	0.06066
4.448	0.06267
4.455	0.06412
4.461	0.06277
4.466	0.06213
4.472	0.06168
4.478	0.06394
4.483	0.06459
4.489	0.06324
4.495	0.0637
4.501	0.06475
4.507	0.0676
4.513	0.06396
4.519	0.06461
4.525	0.06457
4.531	0.06542
4.537	0.06567
4.543	0.06693
4.548	0.06648
4.554	0.06694
4.56	0.06699
4.566	0.06965
4.572	0.0682
4.577	0.06896
4.583	0.06921
4.589	0.06847
4.595	0.07062
4.607	0.07052
4.613	0.07368
4.619	0.07214
4.632	0.05255
4.637	0.05381
4.644	0.05486
4.649	0.05502
4.656	0.05636
4.662	0.05532
4.667	0.05507
4.673	0.05513
4.679	0.05648
4.685	0.05574
4.691	0.05809
4.696	0.05805
4.702	0.0589
4.708	0.05526
4.72	0.05897
4.726	0.05871
4.732	0.05777
4.738	0.05992
4.745	0.05797
4.75	0.05963
4.756	0.06158
4.762	0.06014
4.768	0.06339
4.774	0.05965
4.786	0.06165
4.793	0.0597
4.8	0.06245
4.805	0.06261
4.811	0.06116
4.817	0.06272
4.822	0.06207
4.828	0.06183
4.835	0.06528
4.841	0.06464
4.846	0.06639
4.853	0.06244
4.859	0.0655
4.864	0.06566
4.87	0.06341
4.876	0.06687
4.882	0.06533
4.887	0.06668
4.893	0.06754
4.899	0.06629
4.906	0.06734
4.912	0.0689
4.918	0.06685
4.923	0.06781
4.929	0.07067
4.941	0.06988
4.955	0.05301
4.96	0.05276
4.972	0.05277
4.979	0.05332
4.984	0.05278
4.99	0.05253
4.996	0.05429
5.002	0.05334
5.008	0.056
5.013	0.05355
5.019	0.05731
5.025	0.05647
5.031	0.05662
5.037	0.05688
5.042	0.05523
5.049	0.05608
5.055	0.05674
5.061	0.05569
5.067	0.05415
5.072	0.05771
5.078	0.05776
5.084	0.05802
5.098	0.05982
5.103	0.05767
5.109	0.05793
5.115	0.05898
5.122	0.05943
5.128	0.06069
5.134	0.06125
5.139	0.0626
5.146	0.05815
5.152	0.06031
5.163	0.06302
5.169	0.06198
5.175	0.06203
5.181	0.06219
5.188	0.06084
5.193	0.061
5.199	0.06036
5.205	0.06331
5.211	0.06157
5.216	0.06323
5.222	0.06329
5.229	0.06334
5.234	0.0619
5.24	0.06515
5.246	0.06491
5.252	0.06597
5.257	0.06443
5.263	0.06888
5.269	0.06544
5.275	0.0671
5.28	0.06746
5.292	0.06517
5.299	0.06572
5.305	0.06668
5.311	0.06854
5.316	0.06709
5.322	0.06825
5.329	0.06791
5.341	0.05169
5.355	0.05198
5.361	0.05264
5.367	0.05229
5.372	0.05405
5.378	0.05231
5.384	0.05246
5.389	0.05292
5.395	0.05218
5.402	0.05473
5.407	0.05339
5.413	0.05174
5.419	0.0543
5.425	0.05285
5.431	0.05331
5.437	0.05456
5.443	0.05752
5.449	0.05638
5.455	0.05534
5.46	0.05619
5.473	0.0577
5.486	0.0567
5.493	0.05805
5.499	0.05751
5.505	0.05897
5.51	0.05742
5.516	0.05688
5.522	0.05774
5.528	0.0594
5.533	0.05846
5.539	0.05811
5.545	0.05607
5.551	0.06043
5.556	0.06019
5.562	0.05975
5.569	0.05909
5.575	0.05865
5.581	0.05881
5.587	0.05947
5.593	0.06122
5.598	0.06058
5.604	0.06164
5.617	0.06185
5.623	0.0633
5.63	0.06345
5.636	0.06331
5.642	0.06237
5.647	0.06273
5.653	0.06399
5.659	0.06434
5.665	0.0637
5.67	0.06316
5.677	0.06451
5.683	0.06187
5.69	0.06422
5.696	0.06238
5.71	0.06498
5.716	0.06253
5.722	0.06679
5.728	0.06265
5.734	0.06431
5.739	0.06517
5.745	0.06603
5.751	0.06889
5.757	0.06915
5.77	0.04944
5.776	0.0484
5.788	0.04851
5.794	0.04927
5.8	0.04952
5.805	0.04948
5.811	0.04934
5.817	0.04969
5.823	0.04895
5.828	0.04851
5.834	0.04817
5.84	0.05013
5.846	0.05198
5.852	0.04924
5.858	0.05189
5.864	0.05195
5.869	0.05071
5.875	0.05057
5.881	0.05143
5.887	0.05118
5.892	0.05304
5.899	0.05209
5.912	0.0524
5.917	0.05406
5.923	0.05232
5.929	0.05008
5.935	0.05174
5.94	0.054
5.946	0.05095
5.952	0.05251
5.957	0.05157
5.964	0.05343
5.97	0.05368
5.982	0.0522
5.988	0.05195
5.994	0.05251
6.	0.05417
6.006	0.05253
6.013	0.05387
6.02	0.05293
6.032	0.05444
6.038	0.0532
6.044	0.05475
6.051	0.05501
6.057	0.05216
6.063	0.05512
6.069	0.05728
6.076	0.05333
6.082	0.05239
6.087	0.05355
6.093	0.05411
6.106	0.05381
6.112	0.05357
6.118	0.05243
6.131	0.05494
6.137	0.0564
6.143	0.05646
6.149	0.05162
6.154	0.05398
6.16	0.05294
6.166	0.0549
6.172	0.05606
6.177	0.05542
6.183	0.05408
6.189	0.05244
6.195	0.0557
6.201	0.05466
6.207	0.05532
6.212	0.05318
6.218	0.05434
6.224	0.0539
6.23	0.05416
6.235	0.05572
6.241	0.05428
6.247	0.05774
6.253	0.0553
6.259	0.05516
6.264	0.05512
6.272	0.05637
6.285	0.05748
6.291	0.05494
6.297	0.0551
6.303	0.05736
6.309	0.05652
6.316	0.05537
6.321	0.05483
6.334	0.05555
6.34	0.05721
6.345	0.05767
6.352	0.05883
6.358	0.05378
6.364	0.05905
6.37	0.05701
6.375	0.05577
6.381	0.05773
6.387	0.05559
6.392	0.05525
6.398	0.05481
6.405	0.05717
6.411	0.05433
6.417	0.05699
6.429	0.05661
6.435	0.05387
6.44	0.05723
6.446	0.06069
6.452	0.05816
6.458	0.05582
6.463	0.06008
6.469	0.05414
6.475	0.056
6.481	0.05767
6.487	0.05773
6.492	0.05519
6.499	0.05644
6.505	0.05611
6.511	0.05826
6.517	0.05682
6.524	0.05758
6.53	0.05574
6.536	0.0576
6.542	0.05676
6.548	0.05532
6.554	0.05628
6.56	0.05895
6.566	0.05821
6.572	0.05717
6.584	0.05899
6.59	0.05535
6.596	0.05931
6.601	0.05778
6.607	0.05624
6.613	0.0566
6.619	0.05816
6.624	0.05893
6.637	0.05795
6.642	0.06081
6.648	0.05827
6.654	0.06094
6.66	0.0619
6.665	0.05966
6.672	0.05702
6.679	0.05478
6.684	0.05834
6.69	0.0565
6.696	0.05867
6.702	0.05603
6.708	0.05749
6.714	0.05785
6.72	0.05502
6.726	0.05828
6.732	0.05674
6.737	0.0553
6.744	0.05896
6.75	0.05463
6.755	0.05609
6.761	0.05835
6.767	0.06012
6.772	0.05718
6.779	0.05894
6.791	0.05786
6.798	0.06122
6.81	0.05855
6.816	0.05951
6.822	0.05797
6.828	0.05893
6.834	0.059
6.84	0.05896
6.846	0.06012
6.851	0.05859
6.857	0.05755
6.863	0.06211
6.869	0.05938
6.875	0.06054
6.88	0.05721
6.886	0.05757
6.893	0.05983
6.899	0.05779
6.904	0.05746
6.91	0.05652
6.916	0.05749
6.922	0.05925
6.927	0.05732
6.933	0.05648
6.939	0.06075
6.945	0.05941
6.957	0.06124
6.962	0.0564
6.968	0.05986
6.974	0.05723
6.98	0.0592
6.986	0.05776
6.991	0.05892
6.997	0.05929
7.003	0.05885
7.015	0.06308
7.021	0.05684
7.027	0.05921
7.034	0.05897
7.04	0.05703
7.045	0.0588
7.051	0.05846
7.057	0.05843
7.062	0.05659
7.068	0.06056
7.074	0.05922
7.08	0.05859
7.086	0.05766
7.091	0.05662
7.097	0.05699
7.103	0.05805
7.108	0.05682
7.114	0.05728
7.126	0.05781
7.132	0.05868
7.138	0.05664
7.143	0.05391
7.149	0.06028
7.155	0.05294
7.161	0.06231
7.166	0.06367
7.179	0.04657
7.186	0.04403
7.192	0.04329
7.198	0.04245
7.203	0.04272
7.211	0.04297
7.217	0.04103
7.223	0.04139
7.229	0.04545
7.235	0.04311
7.248	0.04333
7.254	0.04499
7.259	0.04325
7.265	0.04481
7.271	0.04198
7.277	0.04234
7.283	0.0419
7.289	0.04306
7.301	0.04348
7.307	0.04194
7.313	0.04321
7.319	0.04437
7.325	0.04253
7.331	0.04489
7.336	0.04406
7.342	0.04442
7.348	0.04448
7.354	0.04495
7.359	0.04611
7.366	0.04507
7.371	0.04384
7.377	0.044
7.383	0.04396
7.388	0.04353
7.394	0.04349
7.4	0.04465
7.406	0.04432
7.412	0.04488
7.418	0.04184
7.425	0.04459
7.431	0.04536
7.437	0.04592
7.449	0.04464
7.455	0.04471
7.47	0.04402
7.475	0.04388
7.481	0.04354
7.487	0.04711
7.493	0.04367
7.499	0.04713
7.505	0.0446
7.511	0.04596
7.517	0.04522
7.523	0.04899
7.528	0.04715
7.535	0.04551
7.541	0.04647
7.546	0.04464
7.552	0.0434
7.558	0.04457
7.563	0.04553
7.57	0.04539
7.576	0.04386
7.581	0.04822
7.587	0.04319
7.593	0.04395
7.599	0.04552
7.611	0.04464
7.617	0.04801
7.623	0.04627
7.628	0.04594
7.634	0.0468
7.64	0.04507
7.646	0.04393
7.652	0.04329
7.659	0.04485
7.665	0.04452
7.67	0.04888
7.683	0.0444
7.69	0.04326
7.696	0.04553
7.702	0.04729
7.709	0.04555
7.715	0.04421
7.72	0.04538
7.726	0.04645
7.732	0.04561
7.738	0.04657
7.745	0.04464
7.75	0.0454
7.758	0.04536
7.763	0.04682
7.771	0.04648
7.778	0.04543
7.784	0.0456
7.797	0.04582
7.803	0.04469
7.808	0.04436
7.814	0.04512
7.822	0.04498
7.827	0.04614
7.835	0.0492
7.841	0.04606
7.847	0.04603
7.852	0.0435
7.858	0.04486
7.864	0.04663
7.869	0.0443
7.876	0.04556
7.882	0.04692
7.888	0.04359
7.893	0.04696
7.899	0.04632
7.913	0.04834
7.918	0.04491
7.924	0.04428
7.936	0.04731
7.942	0.04367
7.948	0.04364
7.954	0.04871
7.96	0.04797
7.966	0.04244
7.972	0.0433
7.978	0.04577
7.985	0.04713
7.99	0.04789
7.997	0.04806
8.003	0.04532
8.009	0.04479
8.014	0.04636
8.02	0.04812
8.033	0.04895
8.038	0.04472
8.044	0.04789
8.05	0.04695
8.056	0.04872
8.062	0.04659
8.068	0.04545
8.074	0.04782
8.08	0.04688
8.086	0.04685
8.092	0.04701
8.105	0.04374
8.118	0.04537
8.124	0.04404
8.13	0.044
8.137	0.04746
8.142	0.04423
8.148	0.0457
8.154	0.04547
8.161	0.04353
8.166	0.0472
8.172	0.04396
8.178	0.04673
8.184	0.0446
8.189	0.04697
8.195	0.04684
8.201	0.0437
8.207	0.04947
8.212	0.04624
8.218	0.04711
8.224	0.04438
8.229	0.04955
8.236	0.04871
8.242	0.04878
8.248	0.04515
8.253	0.04591
8.259	0.04778
8.265	0.04765
8.277	0.04548
8.283	0.04675
8.289	0.04712
8.295	0.04789
8.307	0.04712
8.313	0.04829
8.319	0.04806
8.324	0.04842
8.331	0.04979
8.337	0.04676
8.343	0.04682
8.349	0.04879
8.355	0.04676
8.361	0.04893
8.367	0.04539
8.372	0.04746
8.378	0.04953
8.384	0.0504
8.39	0.04827
8.395	0.04974
8.401	0.04621
8.407	0.04918
8.413	0.04925
8.418	0.04702
8.424	0.04669
8.436	0.04702
8.442	0.04669
8.448	0.04916
8.454	0.05033
8.46	0.04689
8.466	0.04766
8.472	0.04553
8.477	0.0448
8.483	0.04507
8.49	0.04663
8.496	0.0504
8.502	0.04897
8.508	0.04844
8.513	0.04741
8.519	0.04698
8.525	0.04485
8.531	0.04592
8.543	0.04745
8.549	0.04582
8.555	0.04659
8.561	0.04846
8.566	0.04993
8.572	0.0494
8.578	0.04977
8.583	0.04894
8.59	0.04791
8.596	0.04858
8.601	0.04785
8.608	0.04701
8.614	0.04718
8.619	0.04555
8.625	0.04642
8.637	0.04846
8.645	0.05162
8.651	0.04929
8.656	0.04896
8.662	0.04983
8.668	0.0469
8.674	0.04797
8.68	0.04904
8.687	0.05331
8.692	0.04848
8.699	0.04754
8.705	0.05021
8.711	0.04988
8.717	0.04815
8.723	0.04822
8.73	0.04698
8.736	0.04865
8.749	0.04929
8.754	0.05176
8.761	0.05123
8.766	0.0488
8.778	0.04934
8.784	0.04781
8.79	0.04718
8.796	0.04765
8.802	0.05032
8.808	0.04809
8.814	0.04816
8.82	0.04813
8.826	0.0496
8.833	0.04706
8.838	0.05174
8.844	0.05031
8.85	0.04688
8.856	0.05015
8.863	0.04881
8.87	0.05018
8.875	0.04955
8.881	0.04772
8.887	0.05089
8.893	0.05126
8.899	0.05033
8.905	0.0492
8.911	0.05197
8.917	0.04844
8.923	0.04931
8.929	0.04899
8.935	0.04906
8.947	0.0471
8.953	0.05047
8.959	0.04824
8.971	0.04998
8.977	0.04935
8.983	0.04942
8.989	0.05009
8.994	0.05026
9.	0.04954
9.006	0.04911
9.011	0.04738
9.017	0.05075
9.024	0.05072
9.03	0.05179
9.036	0.04856
9.042	0.04773
9.048	0.0496
9.054	0.05077
9.059	0.04965
9.065	0.05082
9.071	0.04979
9.077	0.05306
9.082	0.05133
9.088	0.05031
9.094	0.05258
9.1	0.04825
9.106	0.05002
9.111	0.05
9.117	0.04837
9.123	0.05344
9.135	0.04698
9.141	0.04955
9.147	0.04963
9.153	0.0489
9.159	0.04957
9.172	0.04721
9.186	0.03643
9.191	0.0363
9.197	0.03767
9.203	0.03433
