0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36094 0 0 0 0 515917324 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 438039766 0 0 45359387 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 98770 438385499 
111 90 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2648306 0 0 0 0 400837294 0 0 0 0 0 0 0 683 0 0 
71 60 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 334643992 0 0 0 0 0 68468797 0 0 0 0 0 0 0 0 0 0 
314 316 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 365370792 0 0 0 0 0 0 0 2700008 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3857 473521 0 0 0 0 0 0 0 8 19 0 0 0 0 0 407657226 84282269 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 496164705 0 
97 111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 503238497 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 446765253 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 462 0 0 0 0 12294 0 0 0 0 425037297 52174977 0 0 0 0 
182 176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 471360896 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 452363947 0 0 0 0 0 
