2.8e-09 1.73438 2.29688 0 239005173 1 5 238883298 3 3
2.8e-09 2.07812 2.48438 0 232991024 4 19 232930990 0 0
2.8e-09 1.60938 2.01562 0 224623552 2 0 224869231 2 7
2.8e-09 1.64062 2.21875 0 207367854 6 1 207475504 4 2
2.8e-09 2.375 2.9375 0 244583436 0 0 244463188 2 0
2.8e-09 2.60938 3.01562 0 215468506 1 0 215714616 4 2
2.8e-09 2.28125 2.85938 0 214630354 1 0 214717045 0 0
2.8e-09 1.32812 1.90625 0 203090279 2 0 203131733 0 0
2.8e-09 2.23438 2.8125 0 231127633 2 6 231177151 2 0
2.8e-09 1.625 2.03125 0 214491282 0 0 214535660 0 0
2.8e-09 1.64062 2.04688 0 212898236 1 1 212851609 4 0
2.8e-09 1.5625 1.96875 0 243660695 3 7 243720448 0 20
2.8e-09 1.8125 2.375 0 209623407 4 11 209570515 0 10
2.8e-09 1.65625 2.23438 0 204175143 0 0 203971649 3 1
2.8e-09 2.21875 2.78125 0 241527894 0 1 241273545 0 0
2.8e-09 1.71875 2.29688 0 243354778 2 6 243404407 3 7
2.8e-09 1.59375 2 0 231075408 3 5 231197213 1 2
2.8e-09 2.35938 2.92188 0 251166642 0 0 251371173 0 0
2.8e-09 1.71875 2.28125 0 245968007 0 0 245787884 0 47
2.8e-09 1.875 2.4375 0 248529019 3 1 248468898 1 10
2.8e-09 2.3125 2.89062 0 202425808 0 0 202633372 0 0
2.8e-09 2.0625 2.46875 0 235335171 0 0 235470253 0 0
2.8e-09 1.70312 2.28125 0 249465772 0 0 249478145 4 0
2.8e-09 2.21875 2.79688 0 239876730 1 0 239929963 0 0
2.8e-09 1.76562 2.34375 0 225644810 3 2 225501767 0 0
2.8e-09 1.75 2.3125 0 233528014 10 23 233338130 3 9
2.8e-09 1.73438 2.29688 0 240222825 7 3 240225923 2 0
2.8e-09 1.71875 2.29688 0 243709600 1 1 243793349 0 0
2.8e-09 1.82812 2.40625 0 199353719 0 0 199410900 7 1
2.8e-09 1.625 2.03125 0 216243746 2 5 216349837 2 3
2.8e-09 2.29688 2.875 0 207006826 5 20 206952420 0 0
2.8e-09 1.35938 1.9375 0 193781188 1 0 193712693 0 2
2.8e-09 1.65625 2.23438 0 204537339 3 5 204632204 3 2
2.8e-09 1.70312 2.26562 0 253422820 1 0 253258845 5 11
2.8e-09 2.375 2.9375 0 244237510 3 2 244505438 2 4
2.8e-09 1.35938 1.92188 0 195792409 1 0 195910739 1 6
2.8e-09 1.71875 2.29688 0 244325801 1 1 244436870 2 14
2.8e-09 1.84375 2.42188 0 195241683 11 7 195417106 0 0
2.8e-09 1.84375 2.40625 0 197823513 0 0 197830441 0 6
2.8e-09 1.59375 2 0 230513994 1 1 230203951 0 0
2.8e-09 1.60938 2.01562 0 224691067 4 0 224661842 1 2
2.8e-09 2.1875 2.76562 0 251722442 1 0 251934717 2 0
2.8e-09 1.67188 2.23438 0 200765523 1 5 200920794 0 0
2.8e-09 1.54688 1.95312 0 249932533 4 3 250089266 8 4
2.8e-09 1.78125 2.35938 0 219423468 0 5 219623047 0 0
2.8e-09 2.21875 2.79688 0 237088116 1 1 237165505 4 14
2.8e-09 1.84375 2.42188 0 194408394 0 0 194257518 5 2
2.8e-09 1.57812 2 0 231947876 4 5 232088074 2 4
2.8e-09 1.6875 2.26562 0 192877450 3 7 192714926 0 14
2.8e-09 2.57812 2.98438 0 225468746 1 0 225279591 4 5
2.8e-09 2.0625 2.48438 0 234688587 1 3 234831047 7 4
2.8e-09 1.8125 2.375 0 208212605 6 6 207947704 0 8
2.8e-09 1.6875 2.26562 0 191561803 2 4 191493698 1 1
2.8e-09 2.14062 2.54688 0 209313594 0 0 209536293 0 0
2.8e-09 1.5625 1.96875 0 241106701 2 8 241137095 1 0
2.8e-09 2.39062 2.95312 0 239190764 0 0 239029953 0 0
2.8e-09 2.39062 2.96875 0 237653273 0 0 237578650 2 2
2.8e-09 1.60938 2.01562 0 222931246 2 6 223041921 6 1
2.8e-09 2.39062 2.96875 0 237435380 0 0 237662932 0 0
2.8e-09 2.32812 2.90625 0 198993580 4 4 198832752 0 0
2.8e-09 2.23438 2.79688 0 236770964 4 1 236845377 0 0
