2.8e-09 infty 2.5 9.03125 1326 0 0 1308 0 7207
2.8e-09 18.9062 3.3125 9.04688 0 0 429558565 0 0 0
2.8e-09 20.3906 2.32812 9.03125 2 0 20306577 2 0 381425658
2.8e-09 infty 2.98438 9.04688 1242 0 0 1299 0 44484931
2.8e-09 26.4688 2.78125 9.15625 1029 0 0 1018 0 384701629
2.8e-09 21.6094 2.875 9.09375 4 0 0 1 0 438830606
2.8e-09 21.125 2.78125 9.51562 9 0 0 7 0 453798334
2.8e-09 infty 2.79688 9 1334 0 0 1384 0 1256262
2.8e-09 20.2188 2.35938 9.0625 1 0 2221 2 0 433645914
2.8e-09 22.25 2.39062 9.09375 20 0 448584677 21 0 0
2.8e-09 20.3594 2.95312 9.01562 0 0 0 0 0 450434865
2.8e-09 23.2969 2.29688 9.15625 25 0 481204292 31 0 0
2.8e-09 infty 2.375 9.0625 1258 0 9229953 1152 0 0
2.8e-09 infty 2.8125 9.03125 1351 0 13383 1357 0 0
2.8e-09 infty 3.25 9.14062 1061 0 3244237 1122 0 0
2.8e-09 23.2188 2.53125 9.0625 55 0 432123107 56 0 0
2.8e-09 infty 2.35938 9.0625 1257 0 0 1246 0 0
2.8e-09 21.7344 2.35938 9.04688 4 0 0 5 0 474277180
2.8e-09 22.2656 2.28125 9.14062 8 0 0 9 0 458849877
2.8e-09 19.6719 2.84375 9.0625 1 0 0 0 0 456444971
2.8e-09 26.2344 2.42188 9.125 818 0 0 812 0 405681914
2.8e-09 21.1719 3.3125 9.04688 3 0 0 2 0 374430331
2.8e-09 infty 2.40625 9.10938 1103 0 213145 1093 0 0
2.8e-09 infty 2.5 9.04688 1283 0 0 1250 0 0
2.8e-09 infty 2.32812 9.03125 1339 0 26781165 1285 0 0
2.8e-09 infty 2.48438 9.01562 1356 0 0 1341 0 16103
2.8e-09 infty 2.42188 9.125 1125 0 25686268 1158 0 0
2.8e-09 infty 2.42188 9.125 1107 0 8876067 1093 0 14943119
2.8e-09 infty 2.39062 9.09375 1197 0 0 1166 0 0
2.8e-09 infty 2.51562 9.04688 1278 0 0 1272 0 0
2.8e-09 22.7656 3.29688 9.04688 49 0 0 41 0 490123092
2.8e-09 infty 3.34375 9.07812 1180 0 0 1216 0 0
2.8e-09 23.2344 2.32812 9.01562 65 0 423226859 49 0 0
2.8e-09 21.9062 2.95312 9.01562 25 0 452366640 38 0 0
2.8e-09 24.5938 3.03125 9.09375 196 0 0 203 0 417408177
2.8e-09 20.0625 2.73438 9.10938 0 0 427730234 1 0 0
2.8e-09 infty 3.28125 9.01562 1376 0 0 1305 0 91314
2.8e-09 22.5469 2.53125 9.0625 13 0 476076434 12 0 0
2.8e-09 infty 2.78125 9 1317 0 0 1399 0 555198
2.8e-09 infty 2.34375 9.04688 1279 0 8112 1260 0 0
2.8e-09 infty 2.42188 9.10938 1071 0 183646176 1116 0 8923691
2.8e-09 26.6719 2.875 9.09375 1119 0 363206702 1249 0 17643795
2.8e-09 infty 2.9375 9.14062 1075 0 0 1007 0 0
2.8e-09 22.6406 2.8125 9.01562 18 0 416068381 25 0 0
