229818369 229710553 5 0 0 0 
248673783 248654100 3 7 0 2 
190915188 191090776 7 0 1 0 
231264658 231594754 18 2 0 0 
197432726 197504498 0 9 0 8 
212761942 212716707 0 5 0 0 
214594595 214663874 8 0 0 0 
204260059 204184260 2 0 0 0 
215480574 215548857 3 0 0 0 
211271485 211392864 2 0 0 0 
207754908 207747330 4 2 0 0 
214739873 214662345 15 3 0 0 
202886642 202935284 3 0 0 0 
247410479 247530411 0 9 0 4 
190680487 190676756 0 1 0 0 
193503723 193622960 14 1 1 0 
209872849 209703693 2 0 2 0 
229984818 229999511 5 0 0 0 
233092439 233189622 0 2 0 0 
248228545 248251355 12 5 0 0 
251958313 252431771 2 3 0 3 
225361966 225615259 7 2 0 0 
225872048 225891480 3 9 0 1 
196393081 196426308 0 0 0 0 
201376561 201358251 2 6 0 0 
233197695 233325668 2 1 0 0 
220499372 220533649 0 9 0 1 
209463323 209386600 15 0 0 0 
232909783 233015261 3 9 1 0 
232579601 232723515 3 0 0 0 
202281585 202206648 6 7 0 0 
223086364 223203066 0 0 0 14 
230946770 230997108 1 0 0 2 
235309866 235349142 0 4 0 4 
213699799 213770067 0 6 0 0 
231740857 231680784 0 6 0 0 
222152311 221941239 13 1 0 0 
248470903 248298309 0 5 0 0 
242751530 242748938 4 17 0 0 
240673940 240633558 5 0 0 0 
224999048 224893671 11 16 1 1 
219015408 218939829 4 12 11 2 
220798268 220724680 21 15 1 0 
210365229 210229258 2 2 0 0 
250188640 250472348 7 8 1 0 
251624437 252018596 1 1 1 0 
204877309 205264083 17 3 2 1 
191635117 191466320 4 12 0 5 
218020858 217990858 4 2 0 0 
209515279 209423624 1 17 0 1 
227446119 227598551 11 1 7 0 
227301090 227451934 4 2 0 0 
225081788 224871151 3 8 0 2 
193714599 193579999 0 3 0 0 
251870535 251980168 3 25 0 4 
200627682 200737719 0 2 0 0 
248283792 248281657 0 1 0 0 
210495481 210700338 4 5 0 0 
233691936 233650580 0 17 0 1 
215370066 215550265 8 6 1 4 
218305556 218246769 0 0 0 0 
231422916 231235046 1 11 0 4 
233559445 233343725 11 7 4 2 
206585196 206567502 8 0 3 0 
201746060 201842347 8 0 1 0 
220548494 220207536 0 2 0 0 
238952556 238841890 1 5 0 0 
238905413 238849433 11 1 5 0 
215882188 215905442 3 5 0 0 
252606916 252853599 1 9 0 1 
250381697 250311182 9 8 0 0 
209045032 209073663 0 1 0 0 
225621121 225798939 15 19 10 0 
230147472 229859981 38 0 31 0 
211650178 211907214 26 16 0 0 
218329291 217996855 2 0 0 0 
228619334 228683032 5 2 0 0 
242202950 242134809 13 14 0 0 
252159041 252111594 2 6 0 0 
226855067 226713284 1 7 0 0 
235307925 235300661 9 0 0 0 
220722357 220670891 3 5 1 1 
236550168 236383126 7 0 0 0 
197362612 197362417 3 2 0 0 
233332571 232963685 1 0 0 4 
244025057 244015171 4 2 0 0 
229612665 229706295 3 8 0 1 
243840665 243489139 11 19 2 2 
