0.0078125	5.07795e+006	0	5077946	0.00101559
0.015625	5.15712e+006	0	5157125	0.00103142
0.0234375	5.23731e+006	0	5237306	0.00104746
0.03125	5.3187e+006	0	5318695	0.00106374
0.0390625	5.40175e+006	0	5401748	0.00108035
0.046875	5.48597e+006	0	5485971	0.00109719
0.0546875	5.57161e+006	0	5571610	0.00111432
0.0625	5.65851e+006	0	5658507	0.0011317
0.0703125	5.74632e+006	0	5746324	0.00114926
0.078125	5.83618e+006	0	5836175	0.00116723
0.0859375	5.92689e+006	0	5926886	0.00118538
0.09375	6.01891e+006	0	6018906	0.00120378
0.101562	6.11266e+006	0	6112657	0.00122253
0.109375	6.20782e+006	0	6207815	0.00124156
0.117188	6.30456e+006	0	6304565	0.00126091
0.125	6.40311e+006	0	6403108	0.00128062
0.132812	6.50265e+006	0	6502648	0.00130053
0.140625	6.6035e+006	0	6603500	0.0013207
0.148438	6.70524e+006	0	6705239	0.00134105
0.15625	6.8095e+006	0	6809500	0.0013619
0.164062	6.91552e+006	0	6915522	0.0013831
0.171875	7.02335e+006	0	7023350	0.00140467
0.179688	7.13286e+006	0	7132858	0.00142657
0.1875	7.24366e+006	0	7243656	0.00144873
0.195312	7.35537e+006	0	7355370	0.00147107
0.203125	7.4699e+006	0	7469896	0.00149398
0.210938	7.58666e+006	0	7586656	0.00151733
0.21875	7.7053e+006	0	7705300	0.00154106
0.226562	7.8251e+006	0	7825101	0.00156502
0.234375	7.94732e+006	0	7947315	0.00158946
0.242188	8.07175e+006	0	8071748	0.00161435
0.25	8.19722e+006	0	8197222	0.00163944
0.257812	8.32509e+006	0	8325087	0.00166502
0.265625	8.45427e+006	0	8454267	0.00169085
0.273438	8.58622e+006	0	8586215	0.00171724
0.28125	8.71966e+006	0	8719655	0.00174393
0.289062	8.85478e+006	0	8854776	0.00177096
0.296875	8.99241e+006	0	8992409	0.00179848
0.304688	9.13202e+006	0	9132017	0.0018264
0.3125	9.27388e+006	0	9273878	0.00185478
0.320312	9.4177e+006	0	9417704	0.00188354
0.328125	9.56493e+006	0	9564930	0.00191299
0.335938	9.71377e+006	0	9713767	0.00194275
0.34375	9.86545e+006	0	9865451	0.00197309
0.351562	1.00193e+007	0	10019274	0.00200385
0.359375	1.01753e+007	0	10175305	0.00203506
0.367188	1.0333e+007	0	10333026	0.00206661
0.375	1.04938e+007	0	10493770	0.00209875
0.382812	1.06566e+007	0	10656561	0.00213131
0.390625	1.0822e+007	0	10822011	0.0021644
0.398438	1.09904e+007	0	10990372	0.00219807
0.40625	1.11614e+007	0	11161374	0.00223227
0.414062	1.13344e+007	0	11334433	0.00226689
0.421875	1.15104e+007	0	11510400	0.00230208
0.429688	1.16888e+007	0	11688793	0.00233776
0.4375	1.18702e+007	0	11870168	0.00237403
0.445312	1.20554e+007	0	12055441	0.00241109
0.453125	1.22425e+007	0	12242451	0.00244849
0.460938	1.24328e+007	0	12432828	0.00248657
0.46875	1.2626e+007	0	12625992	0.0025252
0.476562	1.28221e+007	0	12822100	0.00256442
0.484375	1.30213e+007	0	13021342	0.00260427
0.492188	1.3224e+007	0	13223968	0.00264479
0.5	1.34295e+007	0	13429523	0.0026859
0.507812	1.02273e+007	0	10227330	0.00204547
0.515625	1.03872e+007	0	10387155	0.00207743
0.523438	1.0549e+007	0	10548983	0.0021098
0.53125	1.07131e+007	0	10713094	0.00214262
0.539062	1.08798e+007	0	10879808	0.00217596
0.546875	1.10481e+007	0	11048143	0.00220963
0.554688	1.12197e+007	0	11219747	0.00224395
0.5625	1.13937e+007	0	11393748	0.00227875
0.570312	1.15711e+007	0	11571109	0.00231422
0.578125	1.17512e+007	0	11751164	0.00235023
0.585938	1.1934e+007	0	11934048	0.00238681
0.59375	1.21196e+007	0	12119618	0.00242392
0.601562	1.23075e+007	0	12307548	0.00246151
0.609375	1.24984e+007	0	12498419	0.00249968
0.617188	1.26928e+007	0	12692778	0.00253856
0.625	1.28904e+007	0	12890375	0.00257808
0.632812	1.30914e+007	0	13091394	0.00261828
0.640625	1.32951e+007	0	13295115	0.00265902
0.648438	1.35018e+007	0	13501804	0.00270036
0.65625	1.37116e+007	0	13711606	0.00274232
0.664062	1.39247e+007	0	13924677	0.00278494
0.671875	1.41416e+007	0	14141581	0.00282832
0.679688	1.43615e+007	0	14361456	0.00287229
0.6875	1.45846e+007	0	14584590	0.00291692
0.695312	1.48115e+007	0	14811513	0.0029623
0.703125	1.50417e+007	0	15041710	0.00300834
0.710938	1.52764e+007	0	15276389	0.00305528
0.71875	1.55139e+007	0	15513916	0.00310278
0.726562	1.57554e+007	0	15755449	0.00315109
0.734375	1.60012e+007	0	16001227	0.00320025
0.742188	1.62505e+007	0	16250461	0.00325009
0.75	1.65025e+007	0	16502520	0.0033005
0.757812	1.6759e+007	0	16759039	0.00335181
0.765625	1.70197e+007	0	17019737	0.00340395
0.773438	1.72846e+007	0	17284597	0.00345692
0.78125	1.75527e+007	0	17552693	0.00351054
0.789062	1.78254e+007	0	17825437	0.00356509
0.796875	1.81028e+007	0	18102810	0.00362056
0.804688	1.83841e+007	0	18384128	0.00367683
0.8125	1.86698e+007	0	18669828	0.00373397
0.820312	1.89599e+007	0	18959926	0.00379199
0.828125	1.92546e+007	0	19254594	0.00385092
0.835938	1.95535e+007	0	19553464	0.00391069
0.84375	1.98569e+007	0	19856854	0.00397137
0.851562	2.01649e+007	0	20164895	0.00403298
0.859375	2.0478e+007	0	20477996	0.0040956
0.867188	2.07957e+007	0	20795692	0.00415914
0.875	2.11179e+007	0	21117882	0.00422358
0.882812	2.14462e+007	0	21446194	0.00428924
0.890625	2.17798e+007	0	21779844	0.00435597
0.898438	2.21192e+007	0	22119247	0.00442385
0.90625	2.24622e+007	0	22462185	0.00449244
0.914062	2.28125e+007	0	22812495	0.0045625
0.921875	2.31664e+007	0	23166373	0.00463327
0.929688	2.35273e+007	0	23527306	0.00470546
0.9375	2.3893e+007	0	23892971	0.00477859
0.945312	2.42644e+007	0	24264358	0.00485287
0.953125	2.4642e+007	0	24642027	0.00492841
0.960938	2.50261e+007	0	25026059	0.00500521
0.96875	2.54143e+007	0	25414269	0.00508285
0.976562	2.58091e+007	0	25809112	0.00516182
0.984375	2.62102e+007	0	26210244	0.00524205
0.992188	2.66178e+007	0	26617817	0.00532356
1	2.70316e+007	0	27031605	0.00540632
1.00781	2.74513e+007	0	27451296	0.00549026
1.01562	2.09091e+007	0	20909079	0.00418182
1.02344	2.12344e+007	0	21234443	0.00424689
1.03125	2.1565e+007	0	21565023	0.004313
1.03906	2.19001e+007	0	21900104	0.00438002
1.04688	2.22399e+007	0	22239851	0.00444797
1.05469	2.25856e+007	0	22585550	0.00451711
1.0625	2.29362e+007	0	22936237	0.00458725
1.07031	2.32922e+007	0	23292240	0.00465845
1.07812	2.36551e+007	0	23655073	0.00473101
1.08594	2.40233e+007	0	24023269	0.00480465
1.09375	2.43978e+007	0	24397825	0.00487956
1.10156	2.47778e+007	0	24777754	0.00495555
1.10938	2.51622e+007	0	25162153	0.00503243
1.11719	2.5553e+007	0	25553016	0.0051106
1.125	2.59513e+007	0	25951303	0.00519026
1.13281	2.63553e+007	0	26355342	0.00527107
1.14062	2.67647e+007	0	26764669	0.00535293
1.14844	2.71808e+007	0	27180824	0.00543616
1.15625	2.76028e+007	0	27602786	0.00552056
1.16406	2.80313e+007	0	28031301	0.00560626
1.17188	2.84663e+007	0	28466293	0.00569326
1.17969	2.89091e+007	0	28909107	0.00578182
1.1875	2.93588e+007	0	29358802	0.00587176
1.19531	2.98152e+007	0	29815229	0.00596305
1.20312	3.02798e+007	0	30279819	0.00605596
1.21094	3.07506e+007	0	30750629	0.00615013
1.21875	3.12299e+007	0	31229874	0.00624597
1.22656	3.17156e+007	0	31715555	0.00634311
1.23438	3.22076e+007	0	32207650	0.00644153
1.24219	3.27071e+007	0	32707052	0.00654141
1.25	3.32153e+007	0	33215296	0.00664306
1.25781	3.37308e+007	0	33730797	0.00674616
1.26562	3.42544e+007	0	34254370	0.00685087
1.27344	3.47868e+007	0	34786835	0.00695737
1.28125	3.53281e+007	0	35328120	0.00706562
1.28906	3.58754e+007	0	35875363	0.00717507
1.29688	3.6432e+007	0	36431982	0.0072864
1.30469	3.69981e+007	0	36998080	0.00739962
1.3125	3.75735e+007	0	37573547	0.00751471
1.32031	3.81565e+007	0	38156477	0.0076313
1.32812	3.87492e+007	0	38749184	0.00774984
1.33594	3.93515e+007	0	39351469	0.00787029
1.34375	3.99642e+007	0	39964187	0.00799284
1.35156	4.05854e+007	0	40585404	0.00811708
1.35938	4.12173e+007	0	41217338	0.00824347
1.36719	4.18579e+007	0	41857890	0.00837158
1.375	4.25101e+007	0	42510104	0.00850202
1.38281	4.31717e+007	0	43171741	0.00863435
1.39062	4.38433e+007	0	43843336	0.00876867
1.39844	4.45249e+007	0	44524888	0.00890498
1.40625	4.5217e+007	0	45216963	0.00904339
1.41406	4.59184e+007	0	45918371	0.00918367
1.42188	4.66318e+007	0	46631835	0.00932637
1.42969	4.73581e+007	0	47358116	0.00947162
1.4375	4.80933e+007	0	48093300	0.00961866
1.44531	4.88429e+007	0	48842902	0.00976858
1.45312	4.96033e+007	0	49603313	0.00992066
1.46094	5.0376e+007	0	50375962	0.0100752
1.46875	5.11603e+007	0	51160297	0.0102321
1.47656	5.19558e+007	0	51955819	0.0103912
1.48438	5.27632e+007	0	52763152	0.0105526
1.49219	5.35829e+007	0	53582872	0.0107166
1.5	5.44149e+007	0	54414891	0.010883
1.50781	5.52589e+007	0	55258865	0.0110518
1.51562	5.61184e+007	0	56118408	0.0112237
1.52344	4.27404e+007	0	42740421	0.00854808
1.53125	4.3405e+007	0	43404994	0.008681
1.53906	4.40798e+007	0	44079769	0.00881595
1.54688	4.47653e+007	0	44765290	0.00895306
1.55469	4.54619e+007	0	45461913	0.00909238
1.5625	4.61698e+007	0	46169772	0.00923395
1.57031	4.68879e+007	0	46887883	0.00937758
1.57812	4.76163e+007	0	47616299	0.00952326
1.58594	4.83566e+007	0	48356620	0.00967132
1.59375	4.91096e+007	0	49109616	0.00982192
1.60156	4.98726e+007	0	49872605	0.00997452
1.60938	5.06484e+007	0	50648395	0.0101297
1.61719	5.14342e+007	0	51434229	0.0102868
1.625	5.2233e+007	0	52233027	0.0104466
1.63281	5.30444e+007	0	53044402	0.0106089
1.64062	5.3869e+007	0	53868961	0.0107738
1.64844	5.47054e+007	0	54705401	0.0109411
1.65625	5.55564e+007	0	55556368	0.0111113
1.66406	5.64207e+007	0	56420748	0.0112841
1.67188	5.72976e+007	0	57297581	0.0114595
1.67969	5.81877e+007	0	58187706	0.0116375
1.6875	5.90913e+007	0	59091344	0.0118183
1.69531	6.00101e+007	0	60010147	0.012002
1.70312	6.09432e+007	0	60943234	0.0121886
1.71094	6.18904e+007	0	61890446	0.0123781
1.71875	6.28523e+007	0	62852322	0.0125705
1.72656	6.38294e+007	0	63829380	0.0127659
1.73438	6.48212e+007	0	64821243	0.0129642
