1.2e-09 24.8125 2.92188 11.0938 8 472030384 11 0
1.2e-09 infty 3.07812 11.0938 183 0 161 0
1.2e-09 infty 2.89062 11.0469 196 0 170 0
1.2e-09 infty 3.48438 11.2344 164 0 183 0
1.2e-09 infty 2.5 11.4219 129 0 145 0
1.2e-09 infty 2.5 11.4062 148 0 136 0
1.2e-09 infty 3.26562 11.125 149 0 187 0
1.2e-09 26.0781 3.51562 11.375 24 0 23 404706526
1.2e-09 infty 2.76562 11.1406 194 0 160 0
1.2e-09 infty 3.04688 11.0156 191 0 206 0
1.2e-09 25.1094 3.26562 11.125 13 0 3 402488496
1.2e-09 infty 2.8125 11.2969 169 86874573 173 0
1.2e-09 25.4219 3.01562 11.4219 19 0 15 453272240
1.2e-09 24.8594 3.53125 11.4219 12 442586646 6 0
1.2e-09 24.9844 2.89062 11.0312 11 269476802 12 220867452
1.2e-09 infty 2.92188 11.1094 158 0 192 0
1.2e-09 infty 2.82812 11.3594 139 0 173 0
1.2e-09 infty 3.42188 11.0938 155 0 200 0
1.2e-09 23.6094 2.9375 11.1406 5 0 1 494251613
1.2e-09 infty 2.5625 11.0625 167 0 193 0
1.2e-09 infty 3.54688 10.9844 139 0 127 0
1.2e-09 infty 3.82812 11.2656 163 0 174 0
1.2e-09 infty 2.53125 11.0156 171 0 199 0
1.2e-09 infty 3.39062 11.0312 181 0 207 0
1.2e-09 25.0625 3.01562 11.4062 14 438331698 12 0
1.2e-09 26.7969 2.90625 11.0938 40 0 47 444357356
1.2e-09 infty 2.51562 11.5 164 0 156 0
1.2e-09 infty 2.89062 11.0312 174 0 185 0
1.2e-09 infty 3.46875 11.1875 192 0 176 0
1.2e-09 25 2.53125 11 7 471945761 9 0
1.2e-09 25.25 2.96875 11.2188 17 438628569 7 0
1.2e-09 infty 2.75 11.1094 179 0 191 0
1.2e-09 infty 2.5625 11.0625 179 0 188 0
1.2e-09 infty 2.75 11.0938 187 0 165 0
1.2e-09 infty 2.95312 11.2031 143 0 167 0
1.2e-09 infty 2.75 11.0938 190 0 169 0
1.2e-09 24.9531 2.53125 11.0156 11 404782463 7 108014456
1.2e-09 24.5 3.01562 11.4062 4 284159980 5 137179409
1.2e-09 25.6406 3.28125 11.1406 27 439800430 20 0
1.2e-09 infty 3.29688 11.2188 151 0 162 146440638
1.2e-09 25.3438 2.79688 11.2344 19 0 18 505258351
1.2e-09 26.4219 3.46875 11.2188 42 0 39 438391951
1.2e-09 25.125 2.875 11 11 0 8 399672608
1.2e-09 26.4219 3.01562 11.4375 26 0 34 430996189
1.2e-09 27.1406 3.5625 11 73 0 60 479319162
1.2e-09 infty 3.29688 11.1875 173 0 183 0
1.2e-09 27.3438 3.07812 11.0938 103 467068302 109 0
1.2e-09 infty 3.34375 11.3438 167 0 152 0
1.2e-09 infty 3.3125 11.2344 176 0 154 0
1.2e-09 infty 2.53125 11 129 0 130 0
1.2e-09 infty 3 11.3281 153 0 151 0
1.2e-09 26.3594 3.45312 11.1406 43 478744058 39 0
1.2e-09 infty 2.84375 11.4219 127 0 157 0
1.2e-09 26.6406 2.9375 11.1406 37 420435401 46 0
1.2e-09 infty 3.48438 11.25 145 0 152 0
1.2e-09 25.75 2.53125 11.0156 20 491592457 25 0
1.2e-09 infty 2.875 11.0156 194 0 185 0
1.2e-09 infty 3.57812 11.0469 199 0 165 0
1.2e-09 infty 2.9375 11.1562 187 33544008 157 0
1.2e-09 25.5 2.5 11.4062 18 399481045 21 0
1.2e-09 infty 2.54688 11.0312 187 0 207 0
1.2e-09 24.9062 2.84375 11.4531 9 0 9 407102994
1.2e-09 infty 3.79688 11.1562 193 0 172 0
