0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18735214 0 0 0 0 0 0 0 0 3517 0 20627450 0 0 0 259186896 0 0 0 12992282 0 0 0 
1 0 0 0 0 8980801 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 350708012 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 192089186 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 341 0 0 0 0 0 2733267 0 0 150920246 0 0 0 0 
0 0 0 0 0 15611 0 0 0 0 49029585 300093339 0 0 0 0 5 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 370264070 0 0 0 1478801 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 298363479 0 0 0 0 0 0 0 
0 0 0 0 7279 0 0 0 0 0 0 300909681 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 423724 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 280 0 0 358637814 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 144356 0 0 0 0 358982675 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 35581 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 151677481 0 7345 0 0 0 0 0 0 0 0 0 0 0 0 165171703 0 0 0 24838655 0 1304943 0 
0 0 3422 0 0 106781 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6857790 0 0 0 0 0 353167870 0 0 0 0 0 
0 0 5812 0 96571 0 0 0 0 0 337893453 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1420393 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 340156757 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 294930016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 87028 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 325755129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 283666872 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12093 0 0 0 0 0 0 0 0 4737577 2790310 0 0 0 0 0 0 0 0 497437 100237 
0 0 0 0 11934456 1925455 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 162565 0 0 0 0 0 0 0 0 0 323342848 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 19489227 0 0 0 0 0 0 0 0 0 0 0 0 1335237 0 0 0 0 0 278087265 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2098 0 
0 0 0 0 0 0 143188934 229493567 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 289 26950 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 334787614 0 0 0 0 2795 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 280716904 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8511167 0 0 0 0 0 0 0 0 0 0 943845 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1039372 0 0 0 0 0 317415962 0 0 0 0 0 
0 0 0 0 0 0 0 0 4 0 343673479 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7431925 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 179544 138565 0 0 0 0 0 0 0 0 0 310646056 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 361243424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 58 1059133 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 288411873 0 0 4128040 0 0 0 0 0 0 0 0 0 0 1222177 0 0 0 0 0 0 0 0 0 0 35529 25546 0 0 0 0 51740373 0 0 0 0 0 
0 0 0 0 0 102567 0 0 0 0 0 315613764 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 83 0 0 0 327675230 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26262166 0 0 0 0 0 
0 0 0 8216 516721 0 0 0 0 0 327291426 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1667898 
0 0 0 0 0 0 0 339937392 0 0 0 0 0 0 0 0 0 0 0 0 0 16648864 0 812 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 52681 0 157600 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 326408248 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 559470 0 0 
0 0 3316 0 3933 1284 334837601 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 11281203 0 0 0 0 0 
0 0 801149 0 0 28001112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2085 0 0 0 0 0 447168 0 0 0 0 0 0 0 0 0 0 0 266476132 0 
245 248 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 261169860 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 29848 0 241383 0 0 0 0 0 0 305332966 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2867807 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 207 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 339503399 
0 0 0 0 0 0 0 0 0 0 289964386 0 0 0 0 0 0 0 0 0 0 0 0 10703 0 0 0 0 0 0 0 0 0 13729101 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 81815 0 0 0 0 0 241896914 0 0 0 0 0 0 0 0 0 0 0 3411 687 0 0 0 0 0 0 0 0 0 0 0 0 0 0 99866508 0 0 0 0 0 
0 0 126 0 0 0 0 242428050 0 0 80704690 0 0 0 0 0 0 0 0 0 0 0 0 126 0 0 0 0 0 0 0 302 367460 1017330 0 0 9135343 0 0 0 1205698 0 0 0 
0 0 0 0 0 1134 0 208548780 0 0 0 144895557 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28234 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 1119 0 0 0 0 0 0 76798453 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 287616880 0 0 0 0 
2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1825 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 361273861 0 
4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 293432220 0 0 0 
0 0 0 0 0 0 0 0 0 0 2364980 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 162349557 140979396 0 0 0 0 0 0 0 0 0 0 33091401 0 3878 0 0 0 
0 0 0 14987 0 0 0 0 0 0 11278440 180257700 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34696757 0 124809481 0 0 0 0 157388 
0 0 2 0 0 0 0 0 0 0 78982 0 0 0 0 0 0 0 0 0 0 63620 0 29 0 0 289891898 0 0 0 0 0 0 0 0 0 0 4153 0 180202 0 0 0 0 
0 0 0 2462 0 0 0 301152037 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 323848205 0 0 0 0 0 0 0 0 0 0 0 1506 2646 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 12753 0 0 0 0 0 341935236 0 0 0 0 0 0 0 0 0 0 0 96 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 303599 
0 0 0 0 0 0 0 0 0 0 366077695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1190 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 2222 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1781824 0 0 0 0 0 313771199 0 0 0 0 0 
0 0 0 231 1654 3097 331411472 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 253 0 0 0 0 0 0 0 0 212248 0 0 0 0 5407573 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 307593 0 0 0 0 0 359613035 0 0 0 0 
0 0 649 0 2173 0 0 0 0 0 319175683 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 705320 0 0 0 
0 0 226 0 0 0 0 234783695 0 0 0 53346573 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 298 0 0 0 0 0 13106192 0 0 0 0 0 0 0 
0 0 0 0 176734 0 0 0 0 0 0 97959647 0 0 0 0 0 0 0 0 0 188799837 0 0 0 0 0 0 0 0 0 1156 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 357128988 2078294 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8973497 0 0 0 
0 0 0 0 0 0 0 0 0 0 265608413 47100092 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7061015 0 0 0 0 0 18017 
0 0 0 0 0 0 0 278119040 0 0 0 5142943 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 62 0 0 0 0 0 0 0 0 0 158913 0 0 173636 
0 0 0 0 653 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 300601233 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2033 5509 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22 0 0 0 308628127 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 2572 0 0 222280 0 0 0 0 0 330087860 0 0 0 0 0 0 0 0 0 0 0 0 26 0 0 0 0 0 0 0 2779236 0 0 0 0 0 0 0 0 0 170666 1122102 
0 0 0 0 88501 0 0 0 0 0 230087295 64524431 0 0 0 0 0 0 0 0 0 0 0 800 0 0 0 0 0 0 0 0 5562821 0 0 0 0 0 0 0 0 0 0 1280833 
0 0 0 0 0 0 151366694 0 0 0 138227387 0 0 0 0 0 0 0 0 0 6444 0 0 0 0 0 0 0 0 0 0 0 1808725 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 112267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 354147967 0 0 0 0 0 6047 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 290315886 0 0 0 7114669 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
120 95 0 0 0 0 0 0 0 139 0 0 0 0 0 0 0 0 0 2314 0 0 0 341407571 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 324111693 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 3942 27975 0 0 0 0 0 353396314 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 312 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 13463 27669 0 0 0 0 0 366575050 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 923882 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3170974 5106295 0 0 288538383 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 347140085 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5103358 0 0 0 0 0 0 0 0 327726 0 
0 0 433 0 0 0 0 0 0 0 313239091 0 0 0 0 0 0 0 0 0 0 0 0 7596 0 0 0 0 0 0 0 148 0 6623954 0 0 0 0 0 0 0 0 0 0 
0 0 1931 1384 0 0 0 0 0 0 0 290099419 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 266638 0 
0 0 0 0 0 66527 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24154 0 0 0 289057353 0 0 0 0 0 19310 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 129148 0 0 0 0 0 0 343385674 0 0 0 0 0 0 0 0 0 0 14788 0 0 0 0 0 0 0 0 3094 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 2336298 0 0 0 0 0 310070943 0 0 0 0 3 0 0 0 0 0 22710 0 0 0 0 0 0 0 0 0 15449069 1570219 0 0 0 0 0 0 0 0 0 0 
0 0 20 0 11 0 0 0 0 0 198543 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 368060126 0 0 0 0 0 0 0 0 0 0 90262 0 0 0 0 0 
