14.0156 1.80859 10.2656 0.00100035 52804835
14.0664 1.80859 10.2578 0.000923879 53125338
13.8359 1.89844 10.5859 0.000950301 45173347
14.25 1.76953 10.1562 0.00094933 56927653
13.9805 1.82812 10.332 0.00103855 50999467
14.0742 1.87109 10.5312 0.000891697 47477567
14.043 1.82422 10.3125 0.000952695 51511528
13.75 1.85547 0 0.00106468 48716765
14.0586 1.80469 10.2578 0.000934086 53136999
14.2852 1.80078 10.2422 0.00091513 53585330
13.7539 1.875 0 0.00106209 47004945
13.6992 1.85938 0 0.00116581 48356924
13.832 1.91406 0 0.00095312 43762911
14.3203 1.77344 10.1641 0.000855054 56480217
13.9766 1.80078 10.2383 0.00104879 53806073
13.9727 1.77344 10.1719 0.00105395 56195811
14.0234 1.81641 10.2852 0.000990563 52268977
14.0508 1.86328 10.4961 0.000943189 48087841
13.9336 1.83594 10.3516 0.00110882 50511468
13.9297 1.82812 10.332 0.00111404 51025949
14.2266 1.76953 10.1562 0.000986811 56928868
13.9961 1.85156 10.4258 0.0010197 49060984
14.0547 1.81641 10.2852 0.000937402 52266203
14.2891 1.78516 10.1953 0.000912643 55282570
14.2578 1.77734 10.1758 0.000948064 56054732
14.1719 1.73828 10.0898 0.0010561 59875805
14.2734 1.78906 10.207 0.000925485 54871674
13.8477 1.89062 10.5742 0.000946227 45628061
13.8867 1.79688 10.2266 0.00117984 54141287
14.3633 1.80859 10.2656 0.000809525 52925191
14.0117 1.82422 10.3086 0.000990778 51620603
14.0977 1.875 10.543 0.000885802 46891829
14.3633 1.82031 9.79297 0.000821953 51982621
13.9336 1.83984 10.375 0.00108962 50018871
13.8867 1.89453 10.0781 0.000888593 45401850
13.9766 1.83984 10.3672 0.00105162 50160255
14.0039 1.79688 10.2305 0.00101475 54007088
13.9453 1.84766 10.4102 0.00108164 49266937
13.7656 1.91406 0 0.0010506 44004855
14.0273 1.85547 10.4453 0.000983637 48744675
13.6953 1.90625 0 0.00115311 44607028
14.3633 1.76953 10.1602 0.000814034 56754668
14.0156 1.78906 10.2109 0.000990305 54671944
13.9062 1.90234 10.0977 0.000861499 44660354
14.0039 1.82812 10.3281 0.0010147 51111317
14.1367 1.84766 9.91016 0.000850947 49325582
14.2227 1.72266 10.0586 0.000997432 61598257
13.8672 1.80859 10.2617 0.00120936 52922424
13.7461 1.91406 0 0.0010837 43923043
13.9492 1.81641 10.293 0.00108417 52079758
14.0938 1.84375 10.3828 0.000887319 49835026
13.9805 1.84375 10.3945 0.00103054 49626715
13.8555 1.9375 10.168 0.000922625 42222670
14.2773 1.72656 10.0625 0.000919494 61275646
14.2891 1.75 10.1094 0.000911446 58978473
13.9414 1.8125 10.2695 0.00108977 52692683
14.1719 1.84375 9.88672 0.000795676 49728702
14.0195 1.79688 10.2305 0.000989941 54053711
14 1.80859 10.2617 0.00101524 52937171
14.043 1.82031 10.2969 0.000936209 51904846
14.1914 1.71094 10.0352 0.00103349 62900286
14.2227 1.75391 10.125 0.000996808 58238046
14.0117 1.84766 10.4141 0.00100813 49228754
13.7188 1.91406 0 0.00110635 43751582
14.2695 1.78516 10.1992 0.000934692 55109784
13.9766 1.80859 10.2578 0.00104197 53084678
14.2539 1.71094 10.0352 0.000955835 62823563
14.0312 1.80859 10.2617 0.000952595 53025970
14.0039 1.84375 10.3828 0.00101365 49849830
14.2383 1.71094 10.0312 0.000976143 63015490
14.0469 1.80469 10.25 0.000944152 53339211
14.0312 1.79297 10.2148 0.000954908 54497775
14.2461 1.73047 10.0703 0.000964177 60967284
13.7266 1.84766 0 0.00108653 49223087
13.7539 1.85547 10.4375 0.00106751 48839211
14.0859 1.82812 10.3281 0.000903663 51124137
14.043 1.85156 10.418 0.000951879 49182047
14.1641 1.71875 10.0508 0.00107482 62015958
13.6914 1.85156 0 0.00116934 49118930
13.9805 1.84375 10.3945 0.00104458 49657931
13.9102 1.76562 10.1484 0.00115781 57246962
14 1.84766 10.3984 0.00100222 49520042
14.3164 1.76953 10.1602 0.000878635 56706231
14.3008 1.79688 10.2266 0.000895222 54182419
14.3164 1.70703 10.0195 0.000873985 63671706
14.043 1.85156 10.4219 0.000957437 49190264
13.8867 1.92578 10.1445 0.000874369 42984003
14.0078 1.78516 10.1992 0.000999775 55117136
14.0156 1.83203 10.3477 0.000981857 50669136
14.1602 1.71484 10.0391 0.00108716 62497334
14.0664 1.81641 10.2852 0.000927684 52325612
13.9258 1.83203 10.3359 0.00110937 50895572
13.9961 1.78906 10.2109 0.00100214 54679247
14.3398 1.74219 10.0977 0.000837773 59527714
14.4297 1.67578 9.86719 0.00100394 66858929
14.2773 1.73047 10.0703 0.000930809 60951774
14.2266 1.75391 10.1172 0.000976082 58534560
13.957 1.83984 10.375 0.00106333 50009729
13.7539 1.94922 0 0.00106021 41173080
13.7969 1.86328 0 0.00102419 47919069
13.7969 1.88672 0 0.00100832 46003130
13.8008 1.86719 0 0.000993702 47732250
14.0703 1.82812 10.3242 0.000910909 51204269
14.0781 1.80859 10.2656 0.000902686 52865523
14.0039 1.82422 10.3164 0.00101148 51441048
13.9453 1.82422 10.3164 0.0010888 51392604
14.3164 1.73438 10.082 0.000885422 60374561
14.1094 1.70312 10.5039 0.00116762 64039678
14.2188 1.74609 10.1016 0.00099865 59236701
14.0977 1.82422 10.3164 0.000884163 51418306
13.8555 1.90234 10.5938 0.000935042 44919322
14.2656 1.78906 10.2109 0.000930486 54737590
14.332 1.78906 10.2109 0.000864657 54725067
13.9727 1.78516 10.1953 0.00104781 55347416
13.9922 1.81641 10.2891 0.00100754 52159044
13.8984 1.80469 10.2461 0.00115757 53442526
14.2422 1.78125 10.1836 0.000966926 55707275
14.1406 1.71875 10.043 0.00111876 62244285
14.2266 1.69141 9.93359 0.000980916 65208016
14.0586 1.80469 10.2461 0.000930499 53434821
13.9453 1.83203 10.3398 0.00110442 50794778
13.6914 1.85156 0 0.00117102 49079019
13.9805 1.78906 10.207 0.00104334 54893660
13.707 1.875 0 0.00112209 46912548
13.9141 1.77344 10.168 0.00113289 56332010
14.1016 1.87109 10.5312 0.000885552 47506421
14.3398 1.76562 10.1523 0.000837886 57040323
14.1602 1.67578 9.85938 0.00108226 67021677
14.3438 1.76953 10.1562 0.000838508 56850864
14.2188 1.76562 10.1484 0.000997432 57237063
14.2617 1.78516 10.1992 0.000939046 55153004
13.6406 1.85156 0 0.00124845 49154424
13.7656 1.85547 10.457 0.001065 48537575
14.0703 1.81641 10.2852 0.000917635 52279679
14.0156 1.79297 10.2148 0.000987303 54505066
13.8555 1.80859 0 0.00123386 52823301
13.6953 1.85156 0 0.00114832 49089083
14.0273 1.80078 10.2344 0.000982929 53836537
13.9961 1.83203 10.3438 0.0010257 50703842
14.2305 1.73047 10.0703 0.000983574 60916351
13.9727 1.77734 10.1758 0.00105918 56031556
14.0859 1.85547 10.4492 0.000909412 48722858
14.1172 1.84375 9.88672 0.000856133 49701283
14.2227 1.75391 10.1211 0.000993387 58471135
14.1016 1.875 10.5391 0.00087936 47090529
13.9453 1.77734 10.1797 0.00109429 55922228
14.2852 1.78125 10.1836 0.000906518 55683557
13.9297 1.81641 10.2891 0.00109917 52173165
13.8711 1.75 10.1172 0.0012157 58629224
13.9102 1.80078 10.2422 0.00114997 53557596
13.793 1.89844 0 0.00101807 45226084
14.0664 1.82812 10.3281 0.00092103 51123255
13.9531 1.80078 10.2461 0.00107141 53494528
13.9883 1.78906 10.2109 0.00102158 54706322
14.0156 1.85547 10.4414 0.00099914 48801590
13.9922 1.84766 10.3984 0.00100712 49540421
13.9922 1.79297 10.2188 0.00102676 54404547
13.9688 1.78516 10.1992 0.00105649 55046195
13.9766 1.85547 10.4492 0.00104988 48703539
14.2539 1.79297 10.2148 0.00093971 54607700
13.9844 1.78906 10.207 0.00104495 54794061
13.9453 1.83984 10.3633 0.00107567 50218115
14.1367 1.50781 9.83203 0.00113766 67852080
13.9883 1.83594 10.3555 0.0010335 50425200
13.9688 1.82031 10.293 0.00106061 52002646
14.0273 1.85156 10.4258 0.000984524 49090879
14.2266 1.77344 10.1641 0.000981267 56550022
14.0117 1.80078 10.2383 0.00099451 53771203
14.0586 1.82422 10.3125 0.000938382 51464546
13.8398 1.91406 10.6172 0.000949328 44003463
14.2148 1.70703 10.0195 0.000997748 63651547
14.3438 1.73828 10.0898 0.000829587 59874984
13.9883 1.78125 10.1914 0.00104125 55453869
13.5781 1.85938 0 0.00135404 48194187
14.2773 1.76172 10.1406 0.000928697 57516672
14.0898 1.83984 10.3789 0.000892283 49909305
13.9688 1.80859 10.2656 0.0010591 52891824
13.7188 1.89062 0 0.00113025 45595187
13.9727 1.84766 10.4023 0.00105157 49457982
14 1.80859 10.2578 0.00101726 53117009
13.5586 1.80859 0 0.00136983 52983769
13.9961 1.83594 10.3594 0.00101397 50327773
14.0859 1.8125 10.2773 0.000893666 52511727
14.2109 1.73828 10.0859 0.00101255 60180197
14.0156 1.82812 10.3281 0.000991468 51080859
14.2109 1.76953 10.1602 0.00100535 56689289
13.8398 1.87109 10.5352 0.000953756 47206990
13.9102 1.82422 10.3125 0.0011423 51456042
14.4102 1.83203 9.83203 0.000771258 50898882
13.9922 1.80078 10.2383 0.00101896 53765879
14.1836 1.74609 10.1016 0.00105108 59356012
14.2227 1.76172 10.1367 0.000993168 57717669
14.0508 1.85938 10.4609 0.000947224 48522565
13.9062 1.81641 10.2891 0.00116239 52174981
14.3789 1.79297 10.2188 0.000796068 54447175
13.9336 1.78516 10.1953 0.00110728 55227163
13.7656 1.90625 0 0.0010593 44579798
14.0195 1.85156 10.418 0.00100464 49175127
13.9453 1.78906 10.2031 0.00108453 54961504
14.3281 1.73828 10.0898 0.000866292 59910958
14 1.80078 10.2344 0.00101148 53803400
13.8125 1.89062 0 0.000976477 45871773
14.0664 1.82031 10.3008 0.000928205 51884875
13.7852 1.86719 0 0.00100436 47646342
14.4531 1.67188 9.84766 0.000966454 67349761
14.0625 1.83203 10.3477 0.000931389 50599447
14.1367 1.87891 10.043 0.000834627 46701143
14.0117 1.81641 10.2891 0.000994142 52105807
13.7031 1.88672 0 0.00114033 46005852
14.1133 1.85156 9.91406 0.000868882 49208951
14.3984 1.79688 10.2266 0.000781469 54122836
14.2383 1.75391 10.1172 0.000962923 58496591
13.9766 1.83594 10.3594 0.00105248 50343173
13.7734 1.86719 0 0.00104912 47554218
14.3711 1.82422 9.8125 0.000818603 51425985
14.3359 1.79688 10.2305 0.000835053 53998001
13.7422 1.86328 0 0.00110244 48099641
13.8359 1.78516 0 0.00126157 55275107
14.2305 1.78125 10.1875 0.000981048 55553036
14.0156 1.84375 10.3828 0.000978641 49867128
14.082 1.83203 10.3398 0.000910665 50806165
14.125 1.84375 9.89453 0.000843022 49574901
13.75 1.86328 0 0.00105574 47896528
13.9688 1.82812 10.3242 0.00106812 51158970
13.7461 1.89844 0 0.00107502 45069978
13.7227 1.90625 0 0.00111797 44484118
13.9062 1.83203 10.3398 0.00115625 50785810
13.7227 1.90234 0 0.00110861 44911908
14.1992 1.77344 10.1641 0.00102074 56525117
14.2188 1.77734 10.1719 0.000991882 56133497
13.9141 1.77344 10.1641 0.0011318 56534281
13.8398 1.90625 10.6055 0.000949147 44416498
14 1.79297 10.2227 0.00100381 54332973
13.9648 1.78906 10.2109 0.00107157 54641070
13.9609 1.80078 10.2344 0.00107896 53857651
13.9219 1.76172 10.1406 0.00111337 57557440
13.9609 1.80078 10.2383 0.0010638 53811112
14.0352 1.85938 10.4883 0.000969016 48185121
14.2305 1.74609 10.1016 0.000967391 59333562
14.0469 1.86328 10.4922 0.000956364 48145285
13.9961 1.83594 10.3516 0.00102107 50520887
13.7578 1.91406 0 0.00105848 43741259
14.3398 1.74609 10.1055 0.000852551 59050063
14.2031 1.72656 10.0664 0.00100912 61184471
13.7891 1.86328 10.4883 0.00101373 48139518
14.2695 1.74219 10.0977 0.000921203 59450103
14.0469 1.80859 10.2617 0.000952551 52994417
14.3047 1.80859 10.2578 0.000883041 53111153
13.875 1.89062 10.5742 0.00091389 45584101
14.0078 1.82812 10.3203 0.00100811 51313751
14.2344 1.77734 10.1797 0.000977453 55945670
13.7695 1.9375 0 0.0010393 42093103
14.3086 1.74219 10.0977 0.000886431 59448682
14.3672 1.77734 10.1797 0.000796816 55864188
13.9766 1.8125 10.2812 0.00104624 52420900
14.1133 1.89453 10.0742 0.000875808 45552240
14.0156 1.78906 10.2109 0.000996691 54704966
13.9883 1.80469 10.2461 0.00103153 53414609
13.8438 1.87109 10.5312 0.00093447 47451822
14.0898 1.84766 10.4141 0.000899343 49242807
13.8008 1.87109 0 0.000987282 47521960
14.1211 1.82812 10.3203 0.000875878 51289497
13.8477 1.92188 10.6445 0.000926188 43157210
14.2852 1.79688 10.2266 0.000925067 54216074
14.0352 1.79688 10.2305 0.000952679 53991134
14.2148 1.74219 10.0938 0.000984781 59599027
13.8516 1.82422 0 0.00123715 51577214
13.8828 1.77734 10.1758 0.00117802 56055351
14.1992 1.74609 10.1055 0.00103825 59031900
14.1992 1.75 10.1094 0.00102374 58895121
13.4336 1.93359 0 0.00123889 42443830
13.9062 1.76172 10.1406 0.00113233 57470699
14.2969 1.75391 10.1211 0.000876819 58464120
13.8047 1.75391 0 0.00132711 58195452
14.1836 1.76172 10.1445 0.00103901 57386098
14.2227 1.77734 10.1797 0.00100346 55921038
14.1055 1.81641 10.293 0.000868774 52054823
14.1094 1.87891 10.5469 0.000885266 46753958
14.0391 1.83203 10.3477 0.000968392 50648063
14.1328 1.84766 9.89844 0.000843137 49513709
14.0898 1.82031 10.2969 0.000900612 51982626
14.3125 1.80469 10.25 0.000887079 53361943
13.9805 1.81641 10.2812 0.00104829 52376320
14.2578 1.79688 10.2266 0.000937134 54099268
13.6758 1.84375 0 0.0011992 49642447
14.7734 1.45703 9.67969 0.000815423 74399957
13.9414 1.81641 10.2852 0.00109885 52230401
13.9258 1.76953 10.1523 0.00111985 56915130
13.8867 1.82812 0 0.00118092 51182834
13.8164 1.91406 0 0.000974243 43727698
14.0312 1.79297 10.2188 0.000958197 54460919
14.1367 1.71875 10.043 0.00112956 62318930
14.2188 1.76562 10.1484 0.0010114 57244777
13.8086 1.89453 0 0.000992043 45471016
14.1328 1.73047 10.0664 0.00110831 61005647
14.0547 1.86328 10.5039 0.000941131 48010498
13.6133 1.84766 0 0.00129066 49318692
13.7617 1.94141 0 0.00105862 41791776
13.9062 1.8125 10.2734 0.00113811 52567776
