2.8e-09 infty 2.73438 11.25 146 0 0 117 0 0
2.8e-09 21.25 2.79688 10.875 0 0 135158785 0 0 266008021
2.8e-09 20.7188 2.4375 10.8281 0 0 251331953 0 0 162248388
2.8e-09 infty 3.3125 10.9219 122 0 0 127 0 0
2.8e-09 infty 2.875 11.0938 142 0 0 166 0 0
2.8e-09 infty 2.76562 10.8125 159 0 0 145 0 0
2.8e-09 infty 3.35938 11.0469 117 0 0 123 0 0
2.8e-09 22.1406 2.75 11.2969 1 0 0 0 0 514393831
2.8e-09 infty 2.79688 10.875 135 0 0 122 0 0
2.8e-09 infty 2.51562 11.0156 105 0 0 125 0 0
2.8e-09 21.375 2.42188 10.7969 0 0 435055163 0 0 0
2.8e-09 22.8906 2.40625 11.2188 0 0 458937629 0 0 0
2.8e-09 23.4531 3.35938 11.0469 0 0 0 0 0 423927091
2.8e-09 20.7656 2.9375 10.8281 0 0 507786964 0 0 0
2.8e-09 22.4688 2.53125 11.0781 0 0 527181457 0 0 0
2.8e-09 21.7656 2.98438 10.9375 0 0 371675883 0 0 29231836
2.8e-09 infty 2.4375 10.8125 145 0 0 131 0 0
2.8e-09 21.3594 3.26562 10.8281 1 0 363941913 0 0 82441404
2.8e-09 20.375 2.76562 10.8125 0 0 275357420 0 0 139181378
2.8e-09 infty 2.76562 10.7969 135 0 0 124 0 0
2.8e-09 24.9531 2.4375 10.8125 1 0 0 4 0 463104161
2.8e-09 21.3594 2.46875 10.8906 0 0 451847683 0 0 0
2.8e-09 21.9531 2.82812 10.9375 0 0 527934384 0 0 0
2.8e-09 22.9688 2.51562 10.9844 0 0 0 0 0 398894988
2.8e-09 infty 2.79688 10.8594 122 0 0 144 0 0
2.8e-09 infty 2.42188 10.7969 119 0 0 143 0 0
2.8e-09 infty 3.45312 10.8594 114 0 0 130 0 0
2.8e-09 infty 2.5 10.9688 99 0 0 115 0 0
2.8e-09 20.5938 3.42188 10.7812 0 0 42294331 0 0 459670173
2.8e-09 infty 2.89062 11.1719 160 0 0 136 0 0
2.8e-09 infty 3.40625 11.2812 151 0 0 142 0 0
2.8e-09 23.375 2.51562 10.9844 0 0 486866959 0 0 0
2.8e-09 21.2188 2.5625 11.2188 0 0 0 0 0 427013692
2.8e-09 20.7812 2.34375 10.9844 0 0 478494690 0 0 12429195
2.8e-09 infty 2.5 10.9531 130 0 0 119 0 0
2.8e-09 infty 2.45312 10.8594 124 0 0 128 0 0
2.8e-09 24.1094 2.84375 10.9844 1 0 0 3 0 447163230
2.8e-09 23.0781 2.5 10.9531 0 0 445669339 0 0 0
2.8e-09 infty 2.48438 10.9219 105 0 0 129 0 0
2.8e-09 20.625 2.5625 11.1875 0 0 485507930 0 0 0
2.8e-09 23 3.29688 10.875 0 0 508597408 1 0 0
2.8e-09 21.7812 2.46875 10.875 0 0 0 0 0 523985242
2.8e-09 infty 2.32812 10.9688 107 0 0 114 0 0
2.8e-09 infty 2.4375 10.8281 121 0 0 130 0 0
2.8e-09 infty 2.51562 11 120 0 0 92 0 0
2.8e-09 infty 2.90625 11.25 144 0 0 127 0 0
2.8e-09 infty 2.42188 10.7969 121 0 0 138 0 0
2.8e-09 21.75 2.45312 10.8281 0 0 410474481 0 0 0
2.8e-09 22.9688 3.26562 10.7969 0 0 0 1 0 399153036
2.8e-09 infty 2.39062 11.1875 127 0 0 139 0 0
2.8e-09 22.5312 3.375 11.0938 0 0 466241581 0 0 0
2.8e-09 21.75 3.39062 11.125 0 0 0 1 0 412684149
2.8e-09 21.625 2.51562 10.9844 0 0 0 2 0 513072838
2.8e-09 22.4531 2.375 11.0781 0 0 133577795 0 0 270221434
2.8e-09 infty 2.5 10.9531 117 0 0 117 0 0
2.8e-09 23.8125 2.92188 10.7812 2 0 410596325 2 0 0
2.8e-09 infty 2.48438 10.9219 121 0 0 121 0 0
2.8e-09 24.0156 2.45312 10.8594 2 0 526810888 0 0 0
2.8e-09 21.8594 3.29688 10.875 0 0 0 0 0 458453408
2.8e-09 22.0156 2.85938 11.0625 0 0 0 0 0 466145067
2.8e-09 21 2.39062 11.1875 0 0 133136991 0 0 320102304
2.8e-09 infty 2.5625 11.2188 161 0 0 150 0 0
2.8e-09 22.1875 3.0625 11.2188 1 0 0 0 0 467876329
2.8e-09 23.125 2.375 11.0938 0 0 412300256 0 0 0
2.8e-09 infty 2.42188 10.7969 156 0 0 132 0 0
2.8e-09 infty 2.375 11.1094 140 0 0 139 0 0
2.8e-09 25.3125 2.89062 11.1875 6 0 0 9 0 445993812
2.8e-09 21.7969 3.0625 11.2344 0 0 0 0 0 513222094
2.8e-09 24.4844 3.375 11.0625 3 0 425717388 5 0 0
2.8e-09 infty 2.76562 10.8125 142 0 0 118 0 0
2.8e-09 infty 3.28125 10.8281 145 0 0 127 0 0
2.8e-09 infty 2.89062 11.125 166 0 0 156 0 0
2.8e-09 21.2344 2.98438 10.9219 0 0 86990716 0 0 327623051
2.8e-09 infty 3.40625 11.2344 118 0 0 141 0 0
2.8e-09 infty 2.53125 11.0469 92 0 117012759 102 0 0
2.8e-09 21.1406 2.875 11.0938 0 0 0 0 0 486069131
2.8e-09 20.2812 2.76562 10.7969 0 0 487386049 0 0 0
2.8e-09 infty 2.54688 11.1094 153 0 0 136 0 0
2.8e-09 22.1562 2.53125 11.0625 0 0 297125190 0 0 204576698
2.8e-09 21.25 2.92188 10.7812 1 0 401132950 0 0 0
2.8e-09 infty 3.07812 11.25 173 0 0 153 0 1047566
2.8e-09 21.7969 2.39062 11.1562 0 0 585003 1 0 504543779
2.8e-09 infty 2.5625 11.1719 142 0 0 125 0 0
2.8e-09 infty 2.79688 10.875 131 0 0 125 0 0
2.8e-09 infty 3.04688 11.1094 140 0 0 135 0 0
2.8e-09 infty 2.5625 11.1719 138 0 0 142 0 0
2.8e-09 infty 2.40625 11.2812 144 0 0 142 0 0
2.8e-09 24.3906 2.42188 11.2969 1 0 496886686 0 0 0
2.8e-09 infty 2.84375 10.9688 125 0 0 116 0 0
2.8e-09 infty 2.82812 10.9375 140 0 0 122 0 0
