0 0 0 0 0 449154444 
0 0 0 0 422211475 0 
0 0 0 0 530098384 0 
0 0 0 0 432445063 0 
0 0 0 0 249445522 194834545 
0 0 0 0 0 492061975 
42 48 0 0 510253307 0 
0 0 0 0 0 401245617 
0 0 0 0 465769523 0 
0 0 0 0 344182077 140717392 
0 1 0 0 445244484 0 
1 0 0 0 0 476805263 
0 0 0 0 0 471949105 
0 3 0 0 518625805 0 
0 0 0 0 421558094 0 
0 0 0 0 0 408557363 
0 0 0 0 430456186 0 
2 0 0 0 0 414173812 
0 0 0 0 0 428850637 
0 0 0 0 0 400923332 
0 0 0 0 0 424402668 
0 0 0 0 528367497 0 
0 0 0 0 0 443930781 
0 0 0 0 0 473998130 
0 0 0 0 440777114 0 
0 0 0 0 0 509472979 
0 0 0 0 443889941 0 
1 0 0 0 461418478 0 
0 0 0 0 455934859 0 
0 1 0 0 517321025 0 
0 0 0 0 0 488867895 
0 0 0 0 0 485760938 
0 0 0 0 419546516 0 
0 0 0 0 32594968 388314207 
0 0 0 0 0 401906421 
0 0 0 0 531322964 0 
0 0 0 0 0 465600645 
0 0 0 0 0 478765768 
0 0 0 0 0 475091187 
0 0 0 0 0 471081395 
0 0 0 0 214942271 226956132 
1 0 0 0 0 457354269 
0 0 0 0 0 407368665 
0 0 0 0 529023749 0 
0 0 0 0 468402300 0 
0 0 0 0 401289240 94580105 
0 0 0 0 0 463944444 
0 0 0 0 408213695 0 
4 1 0 0 0 489495810 
0 0 0 0 415206044 72795460 
0 0 0 0 0 456580523 
0 1 0 0 493139467 0 
0 0 0 0 0 478603750 
0 0 0 0 507654010 0 
0 0 0 0 0 462783765 
0 0 0 0 0 527187138 
0 0 0 0 0 489807030 
0 0 0 0 498631697 0 
0 0 0 0 289655548 130966139 
0 0 0 0 0 527202529 
0 0 0 0 508966162 0 
1 0 0 0 0 528102520 
0 0 0 0 0 404230320 
1 0 0 0 528723399 0 
0 0 0 0 405701826 0 
2 0 0 0 411858773 0 
0 0 0 0 357482781 50930814 
0 0 0 0 0 442980871 
0 0 0 0 355152925 74585232 
0 0 0 0 421033817 78386804 
0 1 0 0 0 496557975 
0 0 0 0 0 468590977 
0 0 0 0 0 407678787 
0 0 0 0 481850513 0 
0 0 0 0 0 525196101 
0 0 0 0 0 436915679 
1 1 0 0 0 486155789 
