2.8e-09 24.25 2.21875 10.1719 0 478109554 1 0
2.8e-09 infty 1.90625 10.125 51 0 39 0
2.8e-09 24.4688 1.89062 10.5469 2 0 0 457515936
2.8e-09 27.4531 2.39062 10.25 12 0 14 435936015
2.8e-09 24.0625 2.34375 10.1094 3 253520970 0 218001969
2.8e-09 25.2656 1.9375 10.1875 2 0 1 450916632
2.8e-09 infty 1.95312 10.2344 37 0 46 0
2.8e-09 infty 2.03125 10.5 45 0 61 0
2.8e-09 infty 2.48438 10.5469 52 0 61 0
2.8e-09 24.3438 2.375 10.1875 0 108266219 0 310401991
2.8e-09 25.4219 2.73438 10.3594 0 475129590 3 0
2.8e-09 24.0312 2.48438 10.625 1 463525921 0 32744627
2.8e-09 24.125 2.76562 10.4844 0 89692116 0 340487926
2.8e-09 infty 2.25 10.2344 43 0 38 0
2.8e-09 28.0156 2.5625 10.2969 19 0 19 448521019
2.8e-09 24.9219 1.96875 10.2656 2 0 2 423870420
2.8e-09 infty 2.26562 10.2812 54 0 60 0
2.8e-09 25.2656 2.04688 10.125 2 144907455 4 309464446
2.8e-09 23.6719 2.25 10.2344 0 128564977 1 337555693
2.8e-09 26.3125 1.9375 10.2031 6 546656749 7 0
2.8e-09 24.75 2.48438 10.1094 2 544026431 2 0
2.8e-09 infty 1.96875 10.2656 46 0 37 0
2.8e-09 25.5938 1.85938 10.4219 4 198431575 6 295752590
2.8e-09 24.9688 2.3125 10.4219 1 0 1 525144095
2.8e-09 24.9219 2.26562 10.2969 1 402312500 0 19871196
2.8e-09 26.4531 1.98438 10.3438 6 442996031 2 0
2.8e-09 24.6875 2.79688 10.1406 1 448580430 1 0
2.8e-09 25.2031 2.46875 10.5312 3 466911736 0 34289632
2.8e-09 24.6406 2.34375 10.125 2 238810026 0 238870932
2.8e-09 26.4375 2.40625 10.2656 6 425968954 7 30552896
2.8e-09 26.4219 2.25 10.25 5 0 7 464664635
2.8e-09 22.5 2 10.3906 0 79634743 0 387765827
2.8e-09 25.6719 2.21875 10.1719 1 0 3 441698924
2.8e-09 24.2344 2.03125 10.5625 2 488164171 0 0
2.8e-09 infty 2.375 10.2031 33 0 40 0
2.8e-09 infty 2.45312 10.4062 44 0 57 0
2.8e-09 25.2344 1.90625 10.1406 2 470888767 3 0
2.8e-09 26.5938 1.96875 10.2969 5 485702025 9 0
2.8e-09 24.7656 1.96875 10.2969 1 531427554 0 0
2.8e-09 23.75 1.98438 10.3281 0 0 0 418379904
2.8e-09 24.6875 1.875 10.4688 2 0 2 443043060
2.8e-09 infty 2.25 10.2344 33 0 46 0
2.8e-09 infty 2.01562 10.4219 45 0 66 0
2.8e-09 25.8594 2.5625 10.2969 5 0 1 447425847
2.8e-09 22.875 2.39062 10.2344 0 13797892 0 466624089
2.8e-09 infty 2.21875 10.1719 48 0 44 0
2.8e-09 infty 2.35938 10.1562 53 0 47 0
2.8e-09 25.6406 2.29688 10.375 3 346062582 3 122368667
2.8e-09 24.0156 2.45312 10.3906 0 0 1 502392143
2.8e-09 25.9219 1.98438 10.2969 6 151897906 4 390272786
2.8e-09 infty 2.45312 10.4219 38 0 51 0
2.8e-09 25.4844 2.42188 10.2969 1 0 3 440351995
2.8e-09 25.6562 2.34375 10.1094 1 449638307 0 0
2.8e-09 24.7344 2.34375 10.1406 2 181078006 1 370431634
2.8e-09 24.9062 2.4375 10.3438 1 426841681 0 0
2.8e-09 25.4375 2.3125 10.4844 2 473548967 1 0
2.8e-09 infty 2.84375 10.25 37 0 46 0
2.8e-09 27.6719 2.73438 10.375 23 0 21 551464051
2.8e-09 infty 2.3125 10.4688 38 0 58 0
2.8e-09 infty 2.23438 10.1875 46 0 36 0
