2.8e-09 21.9375 2.28125 10.2656 0 0 422544624 0 0 10732206
2.8e-09 infty 2.76562 10.3906 68 0 0 73 0 0
2.8e-09 21.2188 2.39062 10.1875 0 0 468172355 0 0 8252343
2.8e-09 22.8906 2.28125 10.25 0 0 498865482 1 0 0
2.8e-09 21.6406 2.35938 10.625 0 0 1725405 0 0 568422879
2.8e-09 infty 2 10.2969 67 0 0 74 0 0
2.8e-09 25.1562 1.95312 10.2031 9 0 0 2 0 469614259
2.8e-09 infty 2.26562 10.2344 73 0 0 60 0 0
2.8e-09 infty 2.48438 10.4531 64 0 0 69 0 0
2.8e-09 24.3281 1.92188 10.6094 2 0 357176563 5 0 107744036
2.8e-09 21.3594 2.04688 10.4688 1 0 0 0 0 543013859
2.8e-09 infty 1.92188 10.1406 83 0 0 88 0 0
2.8e-09 infty 2.34375 10.4688 75 0 0 59 0 0
2.8e-09 infty 2.78125 10.4688 67 0 11268 56 0 0
2.8e-09 infty 1.9375 10.1719 70 0 0 95 0 0
2.8e-09 infty 1.9375 10.1719 92 0 0 80 0 0
2.8e-09 infty 1.98438 10.2812 67 0 0 71 0 0
2.8e-09 infty 2.32812 10.4062 67 0 241976 72 0 0
2.8e-09 infty 2.45312 10.3281 69 0 0 54 0 0
2.8e-09 24.8125 2.35938 10.5625 3 0 541729964 1 0 0
2.8e-09 infty 1.95312 10.2031 84 0 0 98 0 0
2.8e-09 infty 2.375 10.1562 94 0 0 86 0 0
2.8e-09 20.9531 2.89062 10.3125 0 0 137117342 0 0 294128143
2.8e-09 infty 2.04688 10.5 77 0 0 93 0 0
2.8e-09 infty 2.25 10.2031 84 0 0 86 0 0
2.8e-09 20.7656 1.96875 10.2344 0 0 465195771 0 0 0
2.8e-09 20.4688 2.51562 10.1406 0 0 0 0 0 450766954
2.8e-09 infty 2.35938 10.5938 97 0 0 88 0 0
2.8e-09 infty 1.98438 10.2812 54 0 0 72 0 2391
2.8e-09 22.8438 1.95312 10.2031 0 0 0 0 0 445118540
2.8e-09 infty 2.78125 10.4844 62 0 0 56 0 0
2.8e-09 24.2969 2 10.2969 4 0 0 0 0 469987762
2.8e-09 infty 1.98438 10.2812 66 0 0 82 0 0
2.8e-09 23.75 2.53125 10.1875 3 0 536997707 2 0 0
2.8e-09 24.7656 2.8125 10.1562 3 0 478202145 4 0 0
2.8e-09 infty 2.76562 10.3906 63 0 0 61 0 0
2.8e-09 infty 2.48438 10.4219 58 0 0 62 0 0
2.8e-09 infty 1.92188 10.1406 70 0 0 96 0 0
2.8e-09 infty 2.29688 10.3125 66 0 0 64 0 0
2.8e-09 infty 2.46875 10.375 78 0 0 76 0 0
2.8e-09 infty 2.89062 10.3125 70 0 0 69 0 1968273
2.8e-09 20.9844 2.45312 10.3594 0 0 431020112 0 0 1574726
2.8e-09 infty 1.95312 10.1875 69 0 0 74 0 0
2.8e-09 infty 1.92188 10.1406 75 0 0 70 0 0
2.8e-09 20.8906 2.03125 10.4062 0 0 1021015 0 0 479266812
2.8e-09 20.4375 2.34375 10.4688 0 0 481510954 0 0 0
2.8e-09 22.0156 2.35938 10.625 0 0 0 0 0 557655611
2.8e-09 26.0625 2.34375 10.5 7 0 498094535 14 0 273378
2.8e-09 21.5781 2.20312 10.5156 0 0 476293711 0 0 513663
2.8e-09 infty 1.95312 10.2031 93 0 0 84 0 0
2.8e-09 infty 2.375 10.1406 84 0 0 84 0 94513893
2.8e-09 21.2969 2.39062 10.1875 0 0 24610706 0 0 509317263
2.8e-09 22.0469 2.51562 10.6406 0 0 517035612 0 0 0
2.8e-09 infty 2.53125 10.1719 90 0 0 85 0 5523
2.8e-09 infty 2.84375 10.2188 78 0 0 76 0 3811
2.8e-09 infty 2.73438 10.3125 75 0 0 78 0 0
2.8e-09 24.2188 2.40625 10.2031 1 0 461742057 3 0 0
2.8e-09 22.3594 2.28125 10.2969 0 0 0 1 0 467121747
2.8e-09 28.5156 2.4375 10.2969 78 0 0 54 0 283575980
2.8e-09 infty 2.25 10.1875 94 0 0 84 0 0
2.8e-09 24.3906 1.9375 10.1719 1 0 464917526 0 0 0
2.8e-09 infty 2.25 10.1875 75 0 0 77 0 217591
2.8e-09 infty 2.8125 10.6094 76 0 0 90 0 0
2.8e-09 infty 2.54688 10.2188 88 0 0 71 0 0
2.8e-09 23.6094 2.82812 10.1875 0 0 536484965 0 0 0
2.8e-09 23.1094 1.92188 10.6562 0 0 514086421 0 0 0
2.8e-09 infty 2.46875 10.4062 67 0 0 76 0 0
2.8e-09 infty 2.40625 10.2031 83 0 0 90 0 0
2.8e-09 24.5312 2.04688 10.4844 4 0 0 4 0 510044338
2.8e-09 infty 1.9375 10.1562 68 0 0 82 0 764538
2.8e-09 22.875 2.73438 10.2969 0 0 570 1 0 479965550
2.8e-09 23.8438 2.01562 10.3438 1 0 0 0 0 476284820
2.8e-09 infty 2.35938 10.5469 97 0 0 91 0 0
2.8e-09 infty 2.89062 10.3125 77 0 0 72 0 0
2.8e-09 infty 2.29688 10.3438 61 0 0 72 0 0
2.8e-09 22.3438 2.90625 10.4062 1 0 495570149 0 0 6465194
2.8e-09 infty 2 10.3281 57 0 1793069 70 0 0
2.8e-09 infty 2.34375 10.4688 72 0 0 64 0 0
2.8e-09 infty 2.48438 10.4844 62 0 0 65 0 0
2.8e-09 infty 2.5625 10.25 82 0 0 70 0 0
2.8e-09 infty 2.75 10.375 69 0 0 77 0 0
2.8e-09 26.2344 2.53125 10.1719 12 0 526593787 20 0 0
2.8e-09 infty 1.95312 10.1875 85 0 0 75 0 0
2.8e-09 infty 2.90625 10.4062 71 0 0 70 0 0
2.8e-09 infty 2.84375 10.2188 92 0 0 85 0 31331076
2.8e-09 26.4688 2.42188 10.2656 26 0 504014281 18 0 5762770
2.8e-09 27.6719 2.03125 10.4062 69 0 474648451 61 0 44343124
2.8e-09 infty 2.20312 10.5312 68 0 8566420 82 0 0
2.8e-09 21.8281 2.26562 10.2188 0 0 0 0 0 566838925
2.8e-09 infty 2.25 10.1875 81 0 0 96 0 14181434
2.8e-09 infty 2.5 10.5312 81 0 0 67 0 0
2.8e-09 infty 2.04688 10.4844 70 0 0 75 0 0
2.8e-09 24.4531 2.73438 10.2969 4 0 0 4 0 501718749
2.8e-09 28.2656 1.92188 10.6094 80 0 27519 82 0 395792166
2.8e-09 infty 2.04688 10.4375 61 0 0 65 0 0
2.8e-09 27.9219 2.42188 10.2656 88 0 0 90 0 492236351
2.8e-09 infty 1.95312 10.1875 84 0 0 71 0 0
2.8e-09 infty 2.03125 10.4062 75 0 1552574 61 0 0
2.8e-09 22.8281 2.42188 10.25 0 0 0 0 0 463911597
2.8e-09 infty 2.51562 10.6406 71 0 0 93 0 0
2.8e-09 infty 2.23438 10.1719 64 0 0 72 0 0
2.8e-09 infty 2.71875 10.2812 86 0 0 75 0 0
