0 0 0 0 0 0 165870703 305553995 0 0 2824 0 0 0 0 0 0 0 0 0 
24 22 530807526 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7 8 0 0 0 455436 0 0 0 489308405 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 89 35 0 0 0 0 0 0 423420115 2600457 
0 1 0 0 0 0 0 10532959 919511 0 0 0 0 0 0 395717651 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 89 0 0 0 0 0 0 0 444309797 
107 122 0 0 0 0 0 0 414577643 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 167 0 0 0 0 0 0 441370540 
0 0 0 0 0 0 0 0 0 14317 0 0 0 964 0 0 0 0 0 490603970 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 437282720 
14 21 0 0 0 0 0 0 481486234 0 0 0 0 0 0 0 0 0 0 0 
0 0 242975 5815 0 0 0 3488990 0 0 0 26 0 0 393858669 0 0 0 48788919 0 
6 7 492243033 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 429174309 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 170 0 440784186 0 3 0 0 
0 0 0 0 0 0 0 77173631 0 0 0 0 0 0 0 0 0 0 0 375535459 
0 0 0 0 0 5193 87421454 0 0 0 0 619 0 0 0 0 0 0 0 378029813 
0 0 0 0 0 578 0 0 0 0 65 0 0 0 0 525532169 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 431772190 0 0 0 0 
5 3 0 0 0 0 0 474419968 0 0 0 0 0 0 0 0 0 31 0 0 
0 0 0 0 0 0 0 3043243 0 141715 5 0 0 0 453071053 0 0 0 40415295 0 
96 83 0 0 0 0 0 0 0 426914539 0 0 0 0 0 0 0 0 0 0 
41 41 0 0 0 0 0 431062274 0 0 0 0 0 0 0 0 0 0 0 0 
3 0 0 33643146 17709 0 0 63543449 0 0 204 0 0 0 0 0 0 0 359678771 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 56855710 383139490 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 411338620 0 0 0 0 
46 49 0 0 76589 0 0 0 411360225 0 0 0 0 0 0 0 732 0 0 0 
34 26 0 0 0 0 0 0 0 526561107 0 0 288708 0 0 0 0 0 0 0 
0 0 0 0 0 0 61065 0 0 0 0 0 0 0 424773286 0 0 0 44498331 0 
0 0 0 0 0 0 0 0 128168 374950 0 0 0 0 0 0 0 0 255390750 156061690 
40 65 0 0 0 0 0 0 0 509333475 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 455219110 0 0 0 0 0 
3 4 0 0 0 1001528 0 417320943 7235320 0 0 0 0 0 0 0 0 646 0 0 
0 0 0 53860 0 0 0 0 0 1145240 0 0 0 0 0 419562111 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 423502109 0 0 0 0 
0 0 0 0 0 43483 0 0 0 0 0 0 1432 0 413170818 0 0 0 0 0 
8 1 0 436803438 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 473712389 0 0 0 0 
4 1 0 0 0 0 0 521449455 0 0 0 0 0 0 0 0 0 0 0 0 
2 0 0 0 0 0 0 502221542 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 455906288 0 0 0 0 0 
279 255 0 0 0 0 0 0 0 471129845 0 0 0 0 0 0 0 11797 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 2064 0 0 0 0 0 442143824 0 
6 13 0 92128663 0 0 372428117 0 0 0 0 109983 0 43195 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 411066089 
3 2 0 0 0 0 0 432168850 0 28745917 0 0 0 423 0 0 0 0 0 0 
0 0 0 1081498 0 0 0 0 0 5418942 0 0 0 0 0 0 0 0 0 468503958 
0 0 0 0 0 0 0 0 0 155255 0 0 0 0 0 496244161 0 0 0 34402850 
15 14 423274636 0 0 0 0 0 0 0 0 0 0 0 0 0 0 155 0 0 
28 36 0 0 0 0 0 436525996 0 0 33029 0 19541 0 0 0 0 0 0 0 
4 5 61449601 0 0 0 348998866 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 1 0 0 0 0 0 0 0 19960175 0 0 0 0 499838314 0 0 0 0 0 
0 0 0 372047 0 0 0 0 0 0 0 0 0 0 439137980 0 0 0 0 0 
0 0 0 0 0 0 0 0 42075 0 0 0 0 0 0 0 0 0 0 513139213 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 506710801 
89 105 0 0 0 0 0 0 530370221 0 0 0 0 0 0 0 0 0 0 0 
4 10 0 82640390 0 0 0 276339565 121163335 0 0 0 0 0 0 0 284 0 0 0 
0 0 0 0 0 0 0 0 0 52011 0 41 0 0 541862664 0 0 0 0 0 
1 3 0 4474009 0 0 450483647 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 47 0 0 0 0 0 0 0 0 492933058 
0 0 0 0 0 0 33274136 0 141163 0 0 0 0 0 0 0 0 0 0 412859609 
0 0 0 0 0 0 0 0 0 1955892 0 0 0 0 0 0 0 0 428290770 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 489440990 0 0 0 0 
1 0 0 0 0 0 32573848 0 119619 0 0 0 0 0 0 0 0 0 417072384 0 
7 7 0 0 984770 0 0 390611086 16763347 0 0 0 74282 0 0 0 0 0 0 0 
3 2 0 0 0 0 0 478613306 0 0 0 0 0 0 0 0 0 0 0 0 
17 7 0 411288692 0 0 0 0 26116163 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 813102 154532 0 0 0 0 0 0 0 0 0 482358170 0 
0 0 0 0 0 939 0 0 0 0 0 195 0 0 0 0 0 0 483319323 0 
0 0 0 0 0 0 14538500 0 0 0 0 294 0 0 0 0 0 0 400714735 0 
0 0 0 0 0 373 0 0 227553 0 0 0 0 0 112258137 366521887 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 410705416 0 
43 48 0 0 11849237 0 0 0 0 520214370 0 0 0 0 0 0 0 0 0 0 
63 62 0 405640430 0 4279654 0 0 0 0 0 0 742877 0 0 0 0 0 0 0 
23 32 0 430557071 0 0 0 0 0 0 0 0 0 0 0 0 0 1804 0 0 
2 4 341003025 48978620 0 0 0 0 0 32594400 0 0 0 0 0 0 0 0 0 0 
6 4 161643247 0 0 0 0 266292827 0 0 0 0 0 0 0 0 0 0 0 0 
27 20 515555782 0 0 9761291 0 0 0 0 0 38374 0 0 0 0 0 2837 0 0 
0 0 0 0 0 0 2625756 308582 0 0 3 0 0 0 16221146 437838230 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 35 459383916 0 
3 2 0 0 208398 0 448123364 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 3746319 0 0 0 0 0 0 0 0 0 0 0 0 425522438 
1 0 0 0 0 0 431785005 0 0 0 0 0 0 0 0 0 82 17 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 466521192 
0 0 0 0 0 0 0 0 5658 3076 0 0 0 0 427114535 50702609 0 0 4772118 0 
1 0 0 0 0 0 449406253 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 14621 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 417276163 
1 1 0 0 0 0 500626595 0 0 0 0 0 0 0 0 0 0 0 0 0 
49 64 0 466245433 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4 6 0 0 1756756 0 0 487541970 0 0 0 0 0 0 0 0 0 0 0 0 
6 5 92215386 0 0 0 355380152 0 0 0 0 0 27338 0 0 0 0 0 0 0 
42 53 0 0 0 0 0 0 450067648 0 0 0 0 0 0 0 0 0 0 0 
20 16 0 534278805 0 0 0 0 0 0 0 0 0 0 0 0 4191 0 0 0 
1 0 2827535 0 0 0 15850993 0 0 0 0 1122 0 0 0 0 0 0 0 404628687 
0 0 68686 16794 0 0 0 0 0 0 0 0 0 0 462039439 0 0 0 0 0 
206 158 0 0 0 0 0 0 500028507 0 0 0 0 0 0 0 0 0 0 0 
106 96 458621430 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 524607267 0 0 0 0 
14 16 491263670 0 164974 0 0 0 0 0 27092 0 0 0 0 0 360 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 111 0 101256406 418251680 0 0 0 0 
27 29 0 0 0 0 409910018 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 233493 0 0 0 0 0 0 0 0 0 0 471255867 0 0 0 0 0 
0 0 0 0 511 4 1796638 0 0 6891 0 0 0 0 0 411008885 0 1 0 1155569 
0 0 0 0 0 0 0 0 0 36160 0 0 0 0 414896350 113791843 0 0 0 0 
12 14 141264937 341628744 0 0 0 0 0 0 0 0 0 7256 0 0 0 0 0 0 
1 0 0 0 0 18874 0 0 0 0 0 0 0 0 0 517219805 0 0 0 0 
18 21 405349126 0 1030723 317579 0 0 0 0 11528 0 0 0 0 0 0 692 0 0 
