2.8e-09 24.875 2.28125 8.625 37 496213896 42 31176
2.8e-09 26.3281 2.03125 8.67188 81 0 108 438235107
2.8e-09 21.5625 2.8125 8.57812 1 2154 1 469406111
2.8e-09 23.0781 2.82812 8.59375 5 467666014 1 0
2.8e-09 23.8125 2.23438 8.57812 9 0 14 480132004
2.8e-09 20.6094 2.76562 8.67188 1 568146442 0 900
2.8e-09 infty 1.92188 8.5625 459 463947 485 0
2.8e-09 19.6406 2.20312 8.54688 0 451333982 0 179084
2.8e-09 infty 2.85938 8.625 438 20025392 423 0
2.8e-09 infty 2.25 8.59375 421 0 417 0
2.8e-09 20.1094 2.21875 8.5625 0 308851925 0 231437672
2.8e-09 21.2656 2.78125 8.6875 0 0 0 435632751
2.8e-09 19.9688 2.23438 8.57812 0 424630898 0 4799223
2.8e-09 infty 1.98438 8.64062 446 0 417 0
2.8e-09 20.7031 2.01562 8.65625 0 475292491 0 0
2.8e-09 infty 2.78125 8.6875 362 0 355 0
2.8e-09 25.2031 1.9375 8.57812 33 15210048 21 426146264
2.8e-09 infty 1.96875 8.60938 463 0 458 0
2.8e-09 22.6562 2 8.64062 2 0 5 501032378
2.8e-09 21.1719 2.5 8.54688 1 0 2 538452312
2.8e-09 infty 2.79688 8.5625 488 0 473 0
2.8e-09 23.2188 2.5 8.5625 6 55624343 6 386022607
2.8e-09 22.0938 2.76562 8.67188 1 490506491 1 0
2.8e-09 infty 2.21875 8.5625 444 0 445 11244850
2.8e-09 infty 2.90625 8.67188 378 0 375 24946378
2.8e-09 20.7188 1.95312 8.60938 0 539414731 0 1235230
2.8e-09 infty 2.01562 8.65625 378 0 393 0
2.8e-09 20.5938 2.73438 8.64062 0 3074585 0 555288454
2.8e-09 infty 2.04688 8.54688 502 2407 467 2747573
2.8e-09 21.1406 2.73438 8.64062 0 554672746 0 0
2.8e-09 24.8594 2.45312 8.65625 25 0 22 552646857
2.8e-09 25.2812 2.46875 8.67188 31 380259367 29 83334240
2.8e-09 27.2812 2.79688 8.5625 259 446928652 258 31770341
2.8e-09 24.375 1.98438 8.625 21 117713780 23 425562382
2.8e-09 23.25 2.40625 8.60938 3 440274325 3 0
2.8e-09 19.5625 2.40625 8.60938 0 0 0 499766947
2.8e-09 24.7031 2.23438 8.57812 19 381508781 35 73450956
2.8e-09 infty 2.04688 8.6875 384 17613097 388 0
2.8e-09 20.875 2.48438 8.6875 0 494365946 0 0
2.8e-09 20.1094 2.79688 8.54688 0 432276134 0 7112660
2.8e-09 23.7188 2.21875 8.5625 8 475220122 7 0
2.8e-09 22.2344 2.23438 8.57812 0 428949142 0 0
2.8e-09 21.7188 2.23438 8.57812 0 0 0 515956125
2.8e-09 23.3594 2.48438 8.6875 3 540880653 4 0
2.8e-09 infty 2.21875 8.57812 486 0 447 0
2.8e-09 23.7969 2.34375 8.6875 3 170225274 3 321674272
2.8e-09 infty 2.20312 8.5625 533 0 478 0
2.8e-09 infty 1.96875 8.60938 407 0 449 0
2.8e-09 24.9062 2.32812 8.6875 29 467151196 30 0
2.8e-09 infty 2.45312 8.64062 401 0 388 0
2.8e-09 24.3906 2.04688 8.6875 16 21805719 15 528062297
