0 0 501958468 0 
3 10 481521036 0 
0 0 389790452 0 
7 4 408612877 0 
1 0 456973863 0 
3 1 0 465895390 
8 5 0 465300646 
2 1 0 405194763 
0 1 517776115 0 
3 3 450588366 0 
0 0 239004571 184663247 
40 41 442177080 0 
0 1 434835640 0 
1 1 0 513052147 
3 0 0 477770980 
3 1 513659771 0 
0 0 0 501863649 
13 14 0 472511461 
1 1 452796667 0 
0 1 0 427862865 
3 0 461816465 0 
4 5 471503681 0 
5 3 452057716 0 
0 1 445568340 0 
2 4 425673156 0 
6 1 0 442835536 
0 0 488736529 0 
2 3 0 394507733 
2 0 0 476751918 
1 0 0 462462523 
3 2 448652211 0 
1 0 450863505 0 
29 17 398573621 0 
0 0 0 511387146 
0 1 516462365 0 
2 4 411751912 0 
1 1 483547362 0 
4 1 434938753 0 
1 0 390414368 0 
0 1 468603517 0 
6 6 397582808 0 
8 9 508096205 0 
1 3 0 479104489 
8 14 462791960 0 
3 6 425379622 0 
1 2 0 502433152 
3 7 511872477 0 
10 3 0 470100895 
0 1 0 423792708 
6 5 0 442412887 
2 0 482192286 0 
28 38 484702708 0 
3 2 0 452819634 
0 0 0 439761006 
6 5 394910738 0 
1 1 392721701 0 
0 1 0 461574626 
0 1 0 401261942 
0 5 0 510870865 
4 6 0 394895024 
1 0 0 425775694 
7 4 0 434292726 
0 1 390869700 0 
0 1 0 433524103 
56 63 485396065 0 
10 10 0 434721099 
4 2 397098306 0 
1 2 466830618 0 
0 1 473539133 0 
4 3 0 457760223 
5 5 501112975 0 
1 1 283223423 143767701 
39 25 396266506 0 
1 1 491590249 0 
1 6 0 417064498 
4 2 421558621 0 
0 0 505238858 0 
1 2 0 509487964 
6 6 468554109 0 
9 9 0 453551573 
3 2 0 472813985 
0 1 0 460300473 
15 17 475702213 0 
51 54 488771037 0 
2 5 0 508397857 
3 5 493621979 0 
0 0 438158914 0 
1 3 177088825 316451343 
5 2 481787955 0 
0 0 445283765 0 
10 7 454223993 0 
2 2 408052610 0 
5 3 0 457928502 
1 0 403802079 0 
4 2 485835500 0 
1 2 515087527 0 
4 1 0 435454852 
4 3 455477545 0 
0 0 0 484468714 
2 0 399622221 0 
31 31 470645018 0 
0 0 403153789 0 
1 0 0 508876580 
