0 0 0 0 0 0 2782 0 0 0 0 3369 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 844161 0 0 0 0 0 0 0 0 0 506 0 0 0 0 0 0 0 0 0 0 108405 0 0 0 0 63082 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 368908091 0 0 0 0 0 0 0 0 0 33254 0 0 0 0 0 0 
4 2 0 0 17320195 0 0 0 0 0 0 0 0 0 0 0 88 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 338271536 0 0 0 0 0 0 0 0 0 0 0 84 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1104937 0 0 92178 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4741 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 273577330 0 0 28201353 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 94478 0 0 0 0 0 0 0 0 0 0 
0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3828701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 324034925 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
85 85 0 0 0 39150939 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2796998 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 235475830 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14827168 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 5906 0 0 0 0 3073651 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 57167 0 0 0 0 0 0 0 0 0 0 0 0 0 114787 0 0 0 0 281105252 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 505197 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8493316 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 237 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 305580825 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2505 
3 6 0 0 0 1820420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 128627 0 0 0 0 0 0 0 0 38233032 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16910701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 845038 0 0 0 0 0 0 0 0 287779996 0 0 0 0 0 0 0 0 0 0 0 
13 6 0 0 0 13071431 0 0 0 0 0 0 0 0 0 0 0 121 0 0 0 0 8935870 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 169617659 0 0 0 0 0 0 0 0 0 0 0 87 0 0 0 0 108398759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 10 0 0 2668405 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17848 0 0 0 0 0 0 0 0 0 0 0 0 0 80 0 0 344330911 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 484706 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 10662621 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 274096278 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 4 0 0 0 7996895 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10476224 0 0 0 0 0 0 0 0 0 0 0 0 0 149464705 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 189037957 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 3638475 1788910 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 283 0 0 0 0 1907673 3877825 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124071724 31865711 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 1199 0 0 0 0 79705104 94111323 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3535238 0 0 0 0 0 125 0 0 0 0 0 0 0 0 0 1398 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 325766559 0 0 0 0 0 1323 0 0 0 0 0 0 0 0 0 45165 
104 121 1719885 0 0 0 0 0 0 67 0 0 0 0 0 0 19199 0 0 0 0 0 27230826 6125182 64917 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10464068 0 0 0 0 0 0 18 0 0 0 0 0 0 61166 0 0 0 0 0 168836871 87137123 187703 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 2 0 0 0 3666881 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9937641 0 0 0 106291793 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 169512972 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 373580 0 0 0 0 13245165 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2413 0 0 6148832 0 0 0 0 350784607 0 0 0 0 0 
5 4 0 0 0 2776241 0 0 0 0 0 0 0 0 0 0 0 164 0 5 0 0 764608 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36198688 0 0 0 0 16976419 0 0 0 0 0 0 0 0 0 0 0 1248 0 12 0 0 4023640 0 3703 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 287423605 0 
0 0 0 0 2380 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20852223 0 0 0 4352698 0 0 0 0 76702 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 275035936 0 0 0 58632417 0 0 
0 0 0 0 0 0 0 0 0 0 22228 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4004212 0 0 0 0 0 36 0 0 0 0 0 52237 0 0 109 0 0 10 0 728 0 0 0 0 462112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 283813903 0 0 0 0 0 1681 0 0 0 0 0 1866204 0 0 2547 0 
13 13 189016 0 1687485 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14651051 0 0 0 0 0 0 0 0 0 0 746557 0 13742065 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 257085137 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 95516 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8868930 0 0 0 0 0 0 0 0 0 2151150 0 0 0 734951 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 241201144 0 0 0 0 0 0 0 0 0 72104869 
6 3 0 0 0 727262 0 0 0 0 0 0 0 0 0 0 499 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26102672 0 0 0 3902164 0 0 0 0 0 0 0 0 0 0 14040 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 334683094 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 683476 0 779033 0 0 0 1081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20155719 0 336302205 0 0 0 8198 0 
29 31 0 0 43511660 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5181264 0 0 2861 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 207654516 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29981644 0 0 7435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12320785 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 289834143 
0 0 0 0 0 0 16792659 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 49611 0 0 0 0 0 0 0 0 0 0 42403 0 0 0 0 306569948 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1257443 0 0 0 0 0 0 0 0 0 0 529722 
