2 2 0 0 0 33606 0 0 0 0 0 0 0 0 0 0 0 0 0 528609318 
18 18 0 0 0 0 515299259 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 491140022 0 0 0 0 0 
0 0 0 0 0 3326 0 0 0 0 0 0 0 0 0 0 0 0 0 489494596 
14 24 488974385 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 11 0 0 0 3762363 0 433508485 0 0 0 0 0 0 0 0 0 0 0 0 
1 6 0 0 0 0 0 412370120 0 0 0 0 0 0 0 0 0 0 0 0 
2 0 0 0 0 0 0 0 0 1969089 0 0 0 0 0 0 12 0 418820083 0 
0 0 0 0 0 0 0 0 0 0 0 0 28 0 457889171 0 0 0 0 0 
3 1 0 0 0 0 0 0 0 22773998 0 0 0 0 0 0 0 0 0 457274499 
1 1 1559498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 419979937 0 
1 0 0 0 0 0 0 0 0 144056 0 0 0 0 0 0 0 0 426867984 0 
0 1 3782003 0 0 0 0 0 3321961 0 0 0 0 0 0 0 0 0 402968279 0 
0 0 0 0 0 0 0 0 0 37962 0 0 0 0 431352246 0 0 0 0 0 
91 95 180977871 0 0 0 0 0 343348291 0 0 0 0 0 0 0 0 0 0 0 
71 62 0 0 0 0 0 0 421287289 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 2012503 0 0 0 0 0 0 0 0 0 0 0 0 0 0 509050102 0 
0 1 0 0 0 16225 0 0 0 0 0 0 0 0 0 0 6 0 425063308 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 442678108 0 0 0 0 
0 0 0 0 0 16375 0 0 0 0 19 0 0 0 0 0 0 0 434578732 0 
0 0 0 0 0 0 11597190 0 0 0 0 0 0 0 463771499 0 0 0 0 0 
46 33 0 0 0 0 0 0 462664086 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 9174 0 0 0 0 0 0 0 0 0 0 0 0 0 511680937 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 423784991 0 6 0 0 
16 12 0 0 0 0 0 538553876 0 0 0 0 0 0 0 0 0 0 0 0 
83 75 0 0 0 0 0 0 0 354998632 0 0 0 0 0 0 0 0 0 0 
93 75 0 0 0 0 397868745 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 4 0 9919919 0 0 0 0 0 0 0 0 0 0 0 0 0 937 0 485168908 
17 14 0 0 0 0 0 0 0 0 0 80440 0 0 0 0 0 0 429536928 0 
11 16 0 0 0 5846968 158406758 0 0 249690198 0 0 0 0 0 0 0 0 0 0 
12 16 0 0 0 0 0 485223567 0 0 0 0 0 0 0 0 0 0 0 0 
