0 0 0 0 6550 0 23560931 0 0 0 0 0 0 0 476145488 0 0 0 0 0 
39 32 487479468 0 0 0 0 0 0 0 0 39690 698947 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 507150078 0 0 0 0 0 
24 27 0 0 0 0 0 0 459436708 0 0 0 0 0 0 0 0 0 0 0 
0 0 127889 0 0 0 0 0 0 0 0 0 0 0 0 444495747 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 480499421 0 0 67908547 0 
51 48 0 0 0 0 0 433173275 0 0 0 0 0 0 0 0 5614 0 0 0 
5 5 420994983 0 0 0 0 0 0 0 0 0 17469 0 0 0 0 0 0 0 
7 4 0 0 0 0 457369163 0 0 0 0 0 0 0 0 0 0 70 0 0 
0 1 0 0 0 0 0 486071051 0 0 0 0 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 6234300 434147488 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 532641914 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 454526402 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 484655352 
0 0 1129298 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 553127209 0 
6 7 0 487067351 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 475969931 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 15330166 0 0 364089005 0 49948716 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 195 0 0 0 0 0 0 0 445788209 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 530702537 
0 0 0 0 0 0 509558006 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 0 0 0 0 0 477534709 0 0 0 8361 0 0 0 0 0 0 0 0 0 
22 25 0 463719363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 25077005 0 0 0 0 0 0 0 0 0 0 0 498925388 
27 24 526605905 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
44 42 0 311053794 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 539093140 0 
0 0 0 0 34 0 0 0 0 0 0 0 0 0 544063429 0 0 0 0 0 
27 31 0 0 0 0 0 0 505943892 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 425687390 0 
0 0 0 0 0 0 3063517 0 0 0 0 0 0 0 0 424566306 0 0 61924125 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 510890553 0 
1 2 0 0 0 0 435607910 0 0 5680527 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 26 0 0 0 429274715 0 0 0 0 
2 3 0 0 0 0 86689340 331986580 20044724 25306010 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 430502922 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 446350271 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 88910 0 0 0 0 0 0 0 0 0 535190514 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 395768744 0 0 0 0 35034301 
34 46 0 0 0 0 0 0 0 322370637 0 0 0 0 0 0 0 0 0 0 
13 14 528249955 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 1081392 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 484805285 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 429504298 
1 0 0 0 0 0 538357822 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 531022697 0 0 0 0 0 
2 4 0 0 0 0 501238272 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 293217 0 0 0 0 0 179703 0 0 0 0 0 547335603 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 477292071 
0 2 0 423855601 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 487122462 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 472761728 0 2 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 462793490 
0 0 0 0 0 67623 0 62114842 0 0 0 0 0 0 0 0 0 0 362777885 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 481280193 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 473117595 0 0 0 0 0 
0 2 0 432783510 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 484894144 0 0 0 0 0 0 0 0 0 0 0 0 0 
16 16 358474959 0 0 0 0 0 25888591 154912158 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 99 0 0 0 425248387 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 539915192 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 437658357 
0 0 0 0 0 0 202363 0 0 0 0 0 0 0 517360672 0 0 0 0 0 
21 3 0 0 0 0 0 0 0 435638977 195000 53266 0 0 0 0 0 0 0 0 
