0 0 42152270 410463373 
0 0 0 478832644 
0 0 0 485659358 
0 0 225870764 224771390 
0 0 527506602 0 
1 0 360752732 49399222 
0 0 338501256 82082326 
0 0 526675485 0 
0 0 447414174 0 
0 1 458973378 0 
0 0 0 416802539 
0 0 239351281 212967679 
1 0 211332854 206065984 
0 0 0 415160652 
0 0 543022363 0 
0 0 71546425 373519339 
0 1 469515677 0 
0 0 356318932 154412226 
0 0 65919710 432145711 
1 0 19660356 427473069 
1 0 106285532 350944288 
0 0 421339363 2597898 
0 0 4997287 485806456 
0 0 0 501794457 
1 0 0 528221324 
0 0 0 492339959 
0 0 0 410017437 
0 0 216188783 314423266 
1 2 518818380 0 
0 0 268173937 260003025 
0 0 342588833 179205835 
2 0 516955786 0 
0 0 478582113 0 
0 0 338090597 157967782 
0 0 427709838 74629025 
0 0 0 467503440 
0 0 209160695 258054237 
0 0 507491866 0 
0 0 273303097 154027377 
0 0 231736061 202972023 
0 1 148364705 348659550 
8 9 511132238 0 
0 0 416053908 9619797 
0 0 140384003 372551848 
0 0 225363633 203586805 
0 0 271987599 214396541 
0 0 338938188 93955612 
0 1 518393494 0 
1 0 420995419 0 
0 0 0 447810102 
0 0 0 522281551 
1 0 503065164 0 
0 0 431202263 0 
2 0 21973781 422283925 
0 0 435396138 57086285 
0 0 485881888 0 
0 0 0 485503384 
1 3 508357694 0 
0 0 0 484217918 
0 0 226540766 198113633 
0 0 388199317 57701737 
0 0 120271300 301506115 
0 1 485625021 39094252 
0 0 403417460 53808431 
1 0 438248986 0 
0 0 204081101 212807669 
0 0 364108474 50818516 
0 0 77078639 419530861 
0 0 129218317 284294642 
0 0 160024715 290978094 
0 1 439460353 0 
0 0 0 530742120 
0 0 0 409819644 
0 0 362191452 142750474 
0 0 199198790 251997990 
1 0 446689207 0 
0 0 126894152 321099299 
0 0 217532739 247145481 
0 0 425432051 0 
0 0 537245690 0 
1 0 0 427326014 
0 0 362504089 95545812 
0 0 254045852 236271465 
0 0 0 538456637 
0 0 21935471 432869209 
0 0 15713450 492536388 
0 0 399087269 40199991 
0 1 411460487 0 
0 0 413943446 38988976 
0 0 484362283 0 
0 0 418021709 0 
1 0 163577715 314108393 
0 0 113182187 394670197 
0 0 160260464 277400120 
0 0 149171855 300333227 
0 0 0 430861282 
0 0 54978343 393839381 
0 0 438924816 31669696 
3 4 0 454822482 
0 0 0 488647405 
0 1 0 443493797 
0 0 513720390 0 
0 0 193190679 317956484 
0 0 414601997 0 
1 2 425598526 0 
0 0 158215750 353945488 
0 0 61260342 348874077 
1 1 0 413326388 
0 0 81757489 389195463 
0 0 409774884 0 
0 0 454861715 3828633 
0 0 462757628 0 
1 0 232703903 276675838 
0 0 530451163 0 
0 0 0 480515419 
0 0 137146586 273923981 
0 0 225916621 210449765 
0 0 0 513684494 
0 0 0 425714395 
0 0 0 496377782 
0 0 504486266 0 
0 0 311650965 198110892 
0 0 256438413 244423598 
0 0 0 440432303 
0 0 99105721 360255974 
1 0 489512257 0 
0 1 262589916 177234479 
0 1 535973038 0 
0 0 298854961 207049593 
0 0 357523481 56240769 
0 0 346347100 187593750 
0 0 28692540 465106788 
0 0 0 432238690 
0 0 187060514 347642885 
0 0 516426426 0 
0 0 461941012 0 
0 0 140398997 341695795 
0 0 16396147 396624375 
0 0 0 422553532 
0 0 0 471686878 
1 0 0 523697664 
0 0 373356594 68252398 
0 0 389591859 129206310 
0 1 0 458364394 
0 0 0 507456279 
0 0 0 492139120 
0 0 408563829 20679167 
0 0 347911912 189145838 
0 0 314353194 229310135 
0 0 437582898 0 
0 0 274001307 176184989 
0 1 448137626 2198027 
0 0 39103790 434693823 
0 1 272701261 161892646 
0 0 33876158 462776813 
0 0 39737902 464604083 
0 0 0 514288697 
0 0 438356368 25262333 
0 0 0 527980709 
0 0 0 440435520 
0 0 502218275 16481128 
0 0 218890866 245723874 
0 1 526487923 0 
0 0 168865575 350607099 
1 0 418149113 0 
0 0 523159155 0 
0 0 174340815 314981692 
1 0 0 519057499 
0 0 410516484 62049028 
1 0 483605778 0 
0 0 0 435003920 
0 1 518597621 0 
0 0 462927707 51449110 
0 0 442229053 81982813 
0 0 101448237 381437091 
0 0 0 531253997 
1 0 377392411 136759235 
1 0 531468328 0 
0 0 242494404 208105687 
0 0 90023043 320989935 
1 0 0 473928634 
0 0 467008184 0 
0 0 461994134 0 
0 0 0 498872234 
0 0 120645490 380609667 
0 0 229671204 196271569 
0 0 336498771 90333001 
1 0 60909141 447398102 
0 0 0 454717872 
0 0 285110224 125232254 
0 0 248031479 258891854 
0 0 0 431675099 
0 0 451644669 0 
0 0 408829107 0 
0 0 405036147 48436536 
0 0 152674440 270999796 
0 0 268512738 180614405 
0 1 411343725 0 
0 0 435515535 0 
0 0 424071989 0 
0 0 0 492892314 
0 0 356669673 84740534 
0 0 167956463 243351375 
4 3 439013590 0 
0 0 228474273 293567318 
0 0 531877209 0 
0 0 374889119 75416186 
0 0 448833401 0 
0 0 527401077 0 
0 0 177787821 320611387 
2 1 123269289 295865201 
0 0 292761952 150868868 
0 0 467913964 0 
1 0 79998437 347800279 
0 0 483827020 0 
0 0 3543595 423218212 
1 1 430410401 0 
0 0 90844313 376896742 
0 0 173795945 313644541 
0 0 0 542371880 
0 3 437700983 0 
0 0 23669311 419123740 
0 0 346428219 126390067 
0 0 245300683 266767586 
0 0 520915839 0 
0 0 442305351 0 
0 0 0 536631120 
0 0 413598335 0 
0 0 0 498615070 
0 0 289080798 172698386 
0 0 119921579 327318137 
0 0 121125053 316720551 
0 0 371136174 56500994 
1 0 360076586 52188931 
0 0 454588024 0 
0 0 0 527763598 
0 0 318421663 139426234 
0 0 525586010 0 
0 0 369324556 108586209 
0 1 101848252 374337716 
0 0 0 428298902 
0 0 418523056 0 
0 0 1206581 478033762 
0 0 462161966 0 
0 0 411610817 52184290 
0 0 0 531273790 
0 0 459274944 50129261 
0 0 241146891 270682517 
1 0 521066569 0 
0 0 439387279 0 
0 0 0 486394694 
0 0 418455089 0 
0 0 457403084 17374413 
0 0 82163467 434701687 
0 0 425658059 0 
0 0 13928436 409688155 
0 0 331979924 138300120 
0 0 491875186 0 
0 0 430471074 38581752 
0 0 90703469 404130486 
0 0 410004092 0 
0 0 0 482328206 
0 0 207312427 272290395 
0 0 304749947 106488572 
0 0 390178171 106954254 
0 0 60930941 389075302 
0 0 102312350 411972650 
0 0 437459869 7729602 
1 0 0 531256353 
0 0 187896692 294963768 
0 0 337475370 202876625 
0 0 0 420827887 
0 0 0 509106852 
0 0 49315866 408942966 
1 0 528637524 0 
0 0 74909672 350474249 
0 0 0 495420218 
0 1 46363656 371328603 
1 7 0 419371217 
0 1 429968595 0 
0 0 519353576 0 
0 0 408798554 118999067 
0 0 454880383 0 
1 3 440800399 0 
0 0 397409986 96661907 
0 0 0 477258923 
0 0 315893668 165029148 
0 0 252822695 159047472 
1 0 440224714 0 
0 1 437480087 0 
0 0 494300464 12808233 
0 0 35105739 444282441 
0 0 514432293 0 
0 0 32793020 495685214 
0 1 427906838 0 
