2.8e-09 19.4844 2.85938 9.45312 0 161031461 0 258046261
2.8e-09 18.9531 2.53125 9.46875 0 452580979 0 0
2.8e-09 25.5312 3.45312 9.51562 30 0 20 398506543
2.8e-09 19.4844 3.01562 9.59375 0 0 0 421023098
2.8e-09 18.4688 3.39062 9.45312 0 452484944 0 0
2.8e-09 18.3594 3.07812 9.48438 0 0 0 414790910
2.8e-09 20.7344 2.82812 9.59375 0 422075475 1 37784391
2.8e-09 21.6406 2.82812 9.57812 0 0 0 393537636
2.8e-09 19.3438 2.54688 9.46875 0 32176025 0 366965464
2.8e-09 infty 2.53125 9.46875 554 0 523 0
2.8e-09 20.5625 3.45312 9.51562 0 117909622 0 354242829
2.8e-09 19.0781 3 9.59375 0 136476025 0 343874326
2.8e-09 19.6562 3 9.57812 0 375065742 0 33487274
2.8e-09 17.3281 2.9375 9.51562 0 419285725 0 37576474
2.8e-09 18.5 3.03125 9.60938 0 0 0 424806935
2.8e-09 19.5 2.875 9.46875 0 290679720 0 112958569
2.8e-09 20.0469 2.5 9.60938 0 406839798 1 78731978
2.8e-09 18.9531 3.46875 9.51562 0 303652331 0 149445079
2.8e-09 20.5781 3.04688 9.46875 0 180590749 0 276948904
2.8e-09 19.3594 3.40625 9.46875 0 70187709 0 320168247
2.8e-09 infty 3.5 9.5625 642 0 632 0
2.8e-09 19.3906 2.45312 9.54688 0 493684237 0 0
2.8e-09 18.375 3.375 9.60938 0 0 0 404553394
2.8e-09 infty 3.39062 9.4375 588 0 550 0
2.8e-09 20.6875 3.03125 9.60938 0 0 0 378593958
2.8e-09 infty 2.79688 9.54688 633 0 639 0
2.8e-09 20.0469 3.3125 9.54688 0 485266651 0 10323940
2.8e-09 20 2.76562 9.53125 0 394624827 0 0
2.8e-09 20.4844 2.8125 9.5625 0 302277029 0 96734393
2.8e-09 21.8906 2.54688 9.48438 0 444276121 1 0
2.8e-09 infty 2.98438 9.5625 649 0 618 0
2.8e-09 19.4531 3.34375 9.57812 0 0 0 438417451
2.8e-09 19.7656 3.5625 9.45312 0 450752720 0 0
2.8e-09 18.9844 2.79688 9.54688 0 138705720 0 296644013
2.8e-09 18.8906 2.85938 9.95312 0 378519140 0 0
2.8e-09 infty 2.95312 9.53125 596 0 687 0
2.8e-09 18.9844 3.57812 9.46875 0 0 0 433619059
2.8e-09 20.625 2.75 9.51562 0 414750043 0 0
2.8e-09 18.5312 2.46875 9.57812 0 342833646 0 66796979
2.8e-09 22.6562 2.5 9.60938 1 277963463 0 208642227
2.8e-09 18.9844 3.01562 9.60938 0 0 0 430071275
2.8e-09 19.4375 3.39062 9.45312 0 332547922 0 124568497
2.8e-09 19.3594 2.95312 9.53125 0 397323152 0 0
2.8e-09 22.1562 2.9375 9.53125 1 495632157 1 0
2.8e-09 19.0938 3.42188 9.48438 0 0 0 468311231
2.8e-09 19.3438 2.875 9.45312 0 0 0 399995267
2.8e-09 20.5 2.54688 9.48438 0 260447673 0 132677566
2.8e-09 infty 3.54688 9.60938 589 0 602 0
2.8e-09 20.8125 3.40625 9.46875 0 59143666 0 339581647
2.8e-09 infty 3.01562 9.59375 567 0 654 0
2.8e-09 22.625 3.3125 9.54688 0 0 1 380418123
2.8e-09 18.8594 3.5625 9.45312 0 0 0 404540368
2.8e-09 19.9219 2.875 9.46875 0 0 0 459683810
2.8e-09 19.0469 2.9375 9.51562 0 182382300 0 207047317
2.8e-09 20.5156 3.45312 9.51562 0 0 0 385315256
2.8e-09 20.4688 3.4375 9.5 0 0 0 410921700
2.8e-09 21.8438 2.875 9.46875 0 0 1 486821894
2.8e-09 21.6719 3.54688 9.60938 0 0 0 496259814
