0 0 0 0 1638 0 0 0 0 0 0 0 0 0 550295398 0 0 0 0 0 
0 0 0 0 0 7936 0 0 0 0 0 0 0 0 0 0 0 0 366838019 57563518 
0 0 0 0 0 0 0 444836841 0 0 1328 0 0 0 0 0 0 0 0 0 
0 0 0 0 94960 0 0 0 0 0 0 4504 0 0 0 0 0 0 555877403 0 
0 0 0 0 17088 3948 0 0 0 0 0 0 0 0 0 0 0 0 0 423743506 
0 0 0 427024 0 0 0 0 0 0 0 0 0 401 0 521580881 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 541459266 0 
0 0 0 4650731 0 11007 0 0 1171846 0 0 0 0 0 0 0 0 0 0 423764270 
0 0 0 0 0 0 0 0 0 0 0 485 0 0 0 0 0 0 0 471108051 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 501211945 0 0 0 55051990 
80 95 0 0 0 0 0 0 457389980 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 163929 441492907 0 0 0 0 0 0 0 0 0 0 0 0 0 
238 223 290507783 0 90819694 47989213 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 23979 0 0 0 0 0 0 0 0 0 0 0 0 0 0 439934001 
68 61 0 454931260 0 26603124 0 0 0 0 0 6180 0 0 0 0 0 0 0 0 
0 0 116258 0 0 0 0 0 0 0 0 0 317 0 437216599 0 0 0 0 0 
6 10 26711736 394565618 0 0 0 46356463 0 0 0 0 88856 24837 0 0 0 0 0 0 
0 0 0 15757111 0 0 405397585 0 0 0 0 0 0 0 0 0 0 0 0 0 
223 213 466920666 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 406307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 463835711 
0 1 0 0 0 0 0 510412399 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 136830 0 0 0 0 0 0 0 0 0 0 0 0 479414134 0 0 0 0 
36 36 71400668 459033175 0 0 14003541 0 0 0 0 0 0 0 0 0 0 0 0 0 
210 238 0 0 430295502 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 420004343 0 
10 18 0 142982789 0 0 0 0 298400906 0 0 0 0 0 0 0 0 0 0 0 
225 247 0 374946560 0 0 0 0 0 0 0 266370 0 0 0 0 0 0 0 0 
0 0 330295 0 0 0 0 0 0 0 0 0 0 0 377702832 43997220 0 0 0 0 
0 0 0 0 0 0 0 767437 0 0 0 0 0 0 437492480 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 456147475 
11 15 35460927 430148673 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 2513604 0 0 0 497389288 0 0 0 0 0 0 0 0 0 0 0 0 
1 3 0 0 0 0 554397590 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 21059 0 0 0 1285433 0 23 0 0 0 0 0 0 0 258326667 182916246 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 488526403 
32 55 540785173 0 0 0 0 0 0 0 0 262185 0 0 0 0 0 1679 0 0 
53 58 444770831 103759731 0 2893891 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 212595 0 0 0 0 496496502 0 0 0 5556439 0 
1 3 0 409111823 0 0 0 0 76166922 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 440066973 0 
5 5 0 508521646 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 2 0 0 0 0 0 461079688 0 0 0 0 0 0 0 0 0 2 0 0 
9 10 0 0 0 0 0 0 0 455572238 36274 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 617970 0 0 0 0 0 0 0 0 0 501235077 
0 0 0 0 0 0 0 0 498068 1672399 0 25 0 0 0 0 0 0 0 498938866 
0 1 7463188 0 0 0 501266142 0 0 0 0 1319 0 0 0 0 0 0 0 0 
0 2 0 0 0 0 0 0 0 0 0 7775 0 0 0 0 0 0 0 531857030 
35 37 493331271 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8 1 0 0 0 0 0 429246422 0 0 0 0 0 0 0 0 0 0 0 0 
3 1 7540296 0 0 0 507778530 0 0 0 0 0 0 0 0 0 117 0 0 0 
0 0 0 27369 0 6145 0 0 0 0 13 0 0 0 0 0 0 0 477884317 0 
