2.8e-09 2.29688 2.85938 0 251872135 0 251842361 6
2.8e-09 2.1875 2.75 0 229258364 11 229134861 29
2.8e-09 2.17188 2.73438 0 234520952 1 234838205 1
2.8e-09 2.625 3.03125 0 244174720 6 244481396 5
2.8e-09 2.26562 2.82812 0 264688675 0 264339394 7
2.8e-09 2.15625 2.54688 0 244395489 1 244098732 5
2.8e-09 2.60938 3.01562 0 251273991 22 250824193 3
2.8e-09 2.1875 2.73438 0 232008340 2 231866025 2
2.8e-09 2.125 2.53125 0 255275143 2 255232626 0
2.8e-09 2.34375 2.89062 0 233705992 0 233529231 0
2.8e-09 2.09375 2.5 0 201886222 5 202100439 0
2.8e-09 2.82812 3.39062 0 227989157 2 227844714 4
2.8e-09 2.1875 2.75 0 231369437 3 231432128 1
2.8e-09 2.10938 2.51562 0 264728350 1 264913862 6
2.8e-09 2.75 3.3125 0 261082908 2 260905114 3
2.8e-09 2.1875 2.75 0 227228803 9 226998569 10
2.8e-09 2.10938 2.51562 0 262596830 6 262755033 7
2.8e-09 2.125 2.53125 0 254691448 2 254717281 3
2.8e-09 2.76562 3.32812 0 252925774 6 253282621 2
2.8e-09 3.125 3.53125 0 235426935 2 235664417 2
2.8e-09 2.07812 2.48438 0 207098871 0 206936795 8
2.8e-09 2.28125 2.84375 0 259909614 1 259894123 0
2.8e-09 2.07812 2.46875 0 211090177 6 210829334 5
2.8e-09 2.29688 2.85938 0 249009231 0 249288808 6
2.8e-09 2.6875 3.25 0 218472507 0 218761498 4
2.8e-09 2.8125 3.375 0 233101114 6 233166486 5
2.8e-09 2.32812 2.89062 0 236398580 23 236416174 2
2.8e-09 2.76562 3.32812 0 256226511 39 256104153 2
2.8e-09 2.89062 3.45312 0 205689852 0 205967494 19
2.8e-09 2.57812 2.98438 0 265586454 3 265585964 3
2.8e-09 2.90625 3.46875 0 266166072 2 266086079 3
2.8e-09 2.07812 2.48438 0 206210473 0 206045212 4
2.8e-09 2.34375 2.90625 0 232344635 1 232514444 0
2.8e-09 2.125 2.53125 0 252827770 1 253047561 15
2.8e-09 2.26562 2.82812 0 266681348 0 266852593 18
2.8e-09 2.0625 2.46875 0 215322737 0 215305579 2
2.8e-09 2.28125 2.84375 0 258455476 92 258517798 2
2.8e-09 2.8125 3.375 0 232376582 0 232449437 5
2.8e-09 2.17188 2.73438 0 235532121 16 235489648 1
2.8e-09 2.35938 2.92188 0 222248691 1 221921987 20
2.8e-09 2.60938 3.01562 0 254858799 4 254949201 6
2.8e-09 2.35938 2.92188 0 221499466 12 221244109 1
2.8e-09 2.20312 2.76562 0 222483086 2 222243424 1
2.8e-09 2.71875 3.28125 0 211036214 1 211145418 1
2.8e-09 2.07812 2.48438 0 209812863 4 209915164 4
2.8e-09 2.40625 2.96875 0 205633405 3 205733099 0
2.8e-09 2.25 2.8125 0 205381582 3 205175598 3
2.8e-09 2.125 2.53125 0 253245845 140 253051225 14
2.8e-09 2.84375 3.40625 0 225225707 9 225099171 18
2.8e-09 2.10938 2.51562 0 262374854 29 262635985 3
2.8e-09 2.25 2.8125 0 204169232 5 204139513 18
2.8e-09 2.15625 2.5625 0 241997451 8 242440002 7
2.8e-09 2.07812 2.48438 0 208358017 0 208584614 6
2.8e-09 2.64062 3.04688 0 240032603 2 240045203 0
2.8e-09 2.71875 3.28125 0 210204785 0 209887867 1
2.8e-09 2.25 2.8125 0 204465417 1 204429748 31
2.8e-09 2.60938 3.01562 0 255412315 1 255311280 0
2.8e-09 2.8125 3.375 0 232091435 1 232150665 1
2.8e-09 2.875 3.42188 0 212928312 0 212843679 0
2.8e-09 2.09375 2.5 0 201367152 1 201464750 15
2.8e-09 2.65625 3.0625 0 231142159 1 231132675 0
2.8e-09 2.59375 3 0 262692764 4 262918716 2
2.8e-09 2.59375 3 0 259909377 2 260175699 1
2.8e-09 2.17188 2.73438 0 232610328 5 232752737 1
2.8e-09 2.60938 3.01562 0 253668608 8 253407536 1
2.8e-09 2.20312 2.76562 0 219613133 1 219862004 3
2.8e-09 2.35938 2.92188 0 223596542 0 223406406 5
2.8e-09 2.23438 2.79688 0 210808069 14 210983015 0
2.8e-09 2.59375 3 0 258730353 8 258930333 3
2.8e-09 2.20312 2.76562 0 223220262 3 223138861 0
2.8e-09 2.25 2.8125 0 202788699 0 202591351 3
2.8e-09 2.59375 2.98438 0 263735245 1 263878905 0
2.8e-09 2.1875 2.75 0 229841600 4 229642328 13
2.8e-09 2.76562 3.32812 0 257954146 0 257590842 0
2.8e-09 2.07812 2.46875 0 210432592 13 210377359 1
2.8e-09 2.8125 3.375 0 237980800 0 238251803 4
2.8e-09 2.75 3.3125 0 261356645 27 261573122 6
2.8e-09 2.73438 3.29688 0 203050543 1 202444654 2
2.8e-09 2.14062 2.54688 0 245565949 1 245697670 0
2.8e-09 2.67188 3.07812 0 224846629 21 225091069 22
2.8e-09 2.39062 2.95312 0 213770030 0 214074419 0
2.8e-09 2.60938 3 0 257241709 2 257512044 4
2.8e-09 2.75 3.3125 0 260791609 0 260356632 1
2.8e-09 3.125 3.53125 0 238670874 3 238729614 2
2.8e-09 2.1875 2.75 0 227878976 1 227911277 0
2.8e-09 2.3125 2.875 0 241134352 0 240828118 7
2.8e-09 2.60938 3.01562 0 251025202 26 251259887 3
2.8e-09 2.15625 2.5625 0 241680910 51 241687455 12
2.8e-09 2.21875 2.78125 0 215309511 16 215447976 4
2.8e-09 2.20312 2.76562 0 221566018 0 221485116 28
2.8e-09 2.73438 3.29688 0 201395625 7 201345318 20
2.8e-09 2.57812 2.98438 0 266560804 12 266711310 0
2.8e-09 2.64062 3.03125 0 243222630 5 243313234 0
2.8e-09 2.6875 3.07812 0 222840543 18 222477722 5
2.8e-09 2.375 2.9375 0 217204219 12 217188911 1
2.8e-09 2.71875 3.28125 0 208668668 0 208489897 0
2.8e-09 2.64062 3.04688 0 239152656 5 239027839 5
2.8e-09 2.57812 2.96875 0 203841310 19 203821011 1
2.8e-09 2.25 2.8125 0 202612535 0 202379296 2
2.8e-09 2.28125 2.84375 0 254827491 4 254739341 1
2.8e-09 2.125 2.53125 0 256038861 2 256073518 4
2.8e-09 2.23438 2.79688 0 210810928 23 210564961 21
2.8e-09 2.59375 3 0 259527448 0 259757258 9
2.8e-09 3.09375 3.5 0 252303974 2 252188454 5
2.8e-09 2.1875 2.75 0 229429757 0 229348488 8
2.8e-09 2.0625 2.46875 0 214648344 3 214662674 1
2.8e-09 2.65625 3.04688 0 236512105 0 236557570 0
2.8e-09 2.84375 3.40625 0 220009124 0 219695262 0
2.8e-09 2.07812 2.48438 0 207725856 1 207752509 117
2.8e-09 2.35938 2.92188 0 222471748 4 222578544 4
2.8e-09 2.10938 2.51562 0 262382988 42 262260031 10
2.8e-09 2.34375 2.90625 0 230610353 1 230713485 8
2.8e-09 2.625 3.01562 0 249212579 1 249239277 1
2.8e-09 2.25 2.8125 0 204906901 4 205068701 0
2.8e-09 2.1875 2.75 0 227528899 9 227355996 13
2.8e-09 2.71875 3.28125 0 208577315 0 208687452 3
2.8e-09 2.71875 3.28125 0 208319897 0 208489040 0
2.8e-09 2.28125 2.84375 0 260475728 4 260080161 7
2.8e-09 2.32812 2.875 0 240464725 6 240253734 12
2.8e-09 2.78125 3.34375 0 249347521 1 249112671 0
2.8e-09 2.17188 2.73438 0 236372142 1 236342909 6
2.8e-09 2.09375 2.5 0 202782209 0 202956630 9
2.8e-09 2.8125 3.375 0 236895105 0 236509391 5
2.8e-09 2.70312 3.26562 0 213160224 2 213170684 0
2.8e-09 2.6875 3.07812 0 223601072 3 223645379 1
2.8e-09 2.82812 3.39062 0 230463417 4 230639458 3
2.8e-09 2.20312 2.76562 0 225167949 1 225261018 0
2.8e-09 2.34375 2.90625 0 228651007 0 228913495 4
2.8e-09 2.17188 2.73438 0 234884135 0 234733646 5
2.8e-09 2.64062 3.04688 0 239552330 2 239397950 18
2.8e-09 3.10938 3.51562 0 244016612 6 244392196 0
2.8e-09 2.70312 3.26562 0 214815977 0 214781375 7
2.8e-09 2.14062 2.54688 0 245719261 4 245840268 1
2.8e-09 2.10938 2.51562 0 261494321 11 261532216 5
2.8e-09 2.57812 2.98438 0 201916042 2 202205669 6
2.8e-09 2.21875 2.78125 0 215208910 20 215357100 0
2.8e-09 2.60938 3.01562 0 251042991 1 250681342 9
2.8e-09 2.375 2.9375 0 220519423 1 220578844 4
2.8e-09 2.1875 2.75 0 226539130 1 226421493 3
2.8e-09 2.35938 2.92188 0 226815134 0 226674437 7
2.8e-09 2.71875 3.28125 0 206911165 1 206973925 5
2.8e-09 2.76562 3.32812 0 258248797 0 258446399 1
2.8e-09 2.75 3.3125 0 264376280 8 264053723 6
