0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 405702958 0 0 0 0 
704 721 0 384852462 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
117 137 0 133249397 0 469761 0 299316677 0 0 0 0 0 0 0 0 0 0 0 0 
4 1 0 854140 0 0 0 0 0 2347694 0 0 0 0 0 0 0 0 435016844 0 
2 3 0 0 0 0 0 0 0 0 0 1546 0 2002 0 0 0 0 0 481868561 
0 0 0 1312562 0 0 0 0 0 0 0 0 0 0 384428935 0 0 0 0 0 
42 53 0 0 336774 219877 0 101170565 375128513 0 0 0 0 0 0 0 0 0 0 0 
2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 409058845 0 
386 388 0 0 1742806 0 392358197 0 0 0 0 0 256303 0 0 0 0 0 0 0 
3 4 0 0 0 0 0 0 0 0 1525 0 0 0 0 0 0 0 500842293 0 
313 304 90061888 393502901 0 0 0 0 0 0 0 0 0 110356 0 0 0 0 0 0 
18 24 0 2204202 68186 0 0 0 0 0 0 0 0 0 0 0 0 0 0 482857112 
9 14 0 0 0 0 0 0 450691 0 0 419 0 0 0 0 0 0 511945515 0 
1108 1057 451288534 0 1731273 1546637 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4 1 3022537 0 0 0 0 0 0 0 2319 0 0 0 0 0 0 0 505023880 0 
2 2 437895 0 0 0 0 0 0 0 0 0 0 0 418673872 0 0 0 0 0 
19 27 0 0 0 0 488398220 0 0 0 0 0 0 0 0 0 0 0 0 0 
4 3 0 6525770 0 121173 0 0 0 0 0 0 0 0 0 0 0 0 0 415572998 
835 846 0 0 0 0 0 0 0 0 8153 0 0 0 0 0 0 0 426899888 0 
3 0 1337588 0 0 0 0 0 0 0 45 0 0 0 0 430915101 0 0 0 0 
0 1 0 0 125 0 0 0 0 0 0 257 0 0 421086990 0 0 0 5114277 10654969 
767 777 336725675 0 0 9906583 0 0 137763498 0 0 0 0 0 0 0 0 0 0 0 
2 5 415942 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 401618307 
0 1 0 0 0 0 0 0 0 0 75 0 0 0 417474692 0 0 0 0 0 
0 1 0 0 0 0 1242120 0 0 0 0 34 0 0 0 0 0 0 0 408067656 
0 0 0 0 507 0 0 0 0 0 0 47 0 0 0 448071621 0 0 0 15466709 
17 11 0 0 0 0 0 0 0 5950608 1017 0 0 0 487487848 0 30 0 0 0 
69 80 0 0 400006 1111806 0 0 0 0 0 0 0 0 0 0 0 0 460051623 0 
2 0 0 40115 4148 1542 0 0 0 0 0 0 0 0 0 470955995 0 0 0 0 
0 1 0 39757 1052 0 0 0 0 0 0 0 0 0 76355879 249090409 0 3 0 110693155 
2 1 0 0 3584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 418758837 
646 658 0 423908269 0 1614722 0 0 0 0 0 155961 0 0 0 0 0 0 0 0 
2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 10819404 386512183 
1 0 0 0 817 10737 0 0 0 0 0 0 0 0 442648152 0 0 0 0 0 
0 1 0 209499 0 0 0 0 0 259595 0 209 0 0 0 0 0 0 0 437752152 
0 1 899804 0 0 0 0 0 0 0 0 197 0 0 390463953 0 0 0 0 0 
238 202 0 0 0 0 0 0 449615532 0 0 0 0 0 0 0 0 0 0 0 
157 138 0 0 0 0 488799057 0 0 0 2093 0 0 0 0 0 0 0 0 0 
23 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 454554997 0 
5 8 0 0 0 0 7470401 49314677 675797 0 162 0 0 0 0 0 0 0 377182837 0 
901 832 485771491 0 5286705 0 0 0 0 0 353119 3298 0 0 0 0 0 0 0 0 
45 37 46790719 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 356138737 0 
2 0 0 0 0 0 0 0 60457 0 0 0 0 0 0 323400994 0 0 169564428 0 
5 8 2889 0 0 63579 0 0 0 0 0 0 0 0 0 0 0 172 0 400491221 
1 0 0 0 8909 0 0 0 0 0 0 0 713 0 337286132 0 0 0 59162903 0 
0 0 0 0 0 0 0 0 0 0 0 0 337 0 0 0 0 0 242232826 239840926 
8 15 3273088 0 0 82041 0 0 0 0 0 0 0 0 0 0 0 0 424721858 0 
