0.015625	9628721	0	9628882	0	0.00378193	0	0
0.03125	9925376	0	9926295	0	0.0038986	0	0
0.046875	10231686	0	10232338	0	0.00401886	0	0
0.0625	10547714	0	10547761	0	0.00414287	0	0
0.078125	10873418	0	10874459	0	0.00427099	0	0
0.09375	11209449	0	11209847	0	0.00440285	0	0
0.109375	11556200	0	11556676	0	0.00453906	0	0
0.125	11913465	0	11913097	0	0.00467922	0	0
0.140625	12281448	0	12281235	0	0.00482378	0	0
0.15625	12661154	0	12660128	0	0.00497276	0	0
0.171875	13052506	0	13050237	0	0.00512623	0	0
0.1875	13455308	0	13452725	0	0.00528437	0	0
0.203125	13871130	0	13867329	0	0.00544746	0	0
0.21875	14298775	0	14294889	0	0.00561541	0	0
0.234375	14741381	0	14736192	0	0.005789	0	0
0.25	15196385	0	15190042	0	0.00596748	0	0
0.265625	15665300	0	15658739	0	0.00615162	0	0
0.28125	16149532	0	16141276	0	0.00634148	0	0
0.296875	16647851	0	16639321	0	0.00653715	0	0
0.3125	17161713	0	17153380	0	0.00673902	0	0
0.328125	17690902	0	17683040	0	0.00694696	0	0
0.34375	18236075	0	18229099	0	0.00716127	0	0
0.359375	18799235	0	18791036	0	0.00738222	0	0
0.375	19379415	0	19370999	0	0.00761006	0	0
0.390625	19977546	0	19969721	0	0.0078451	0	0
0.40625	20594610	0	20586286	0	0.00808737	0	0
0.421875	21229986	0	21221811	0	0.00833696	0	0
0.4375	21885198	0	21877452	0	0.00859439	0	0
0.453125	22559287	0	22553047	0	0.00885945	0	0
0.46875	23256657	0	23249571	0	0.0091332	0	0
0.484375	23975029	0	23966764	0	0.00941512	0	0
0.5	24714900	0	24706700	0	0.00970574	0	0
0.515625	19106817	0	19098479	0	0.007503	0	0
0.53125	19694361	0	19686591	0	0.00773389	0	0
0.546875	20302143	0	20293640	0	0.00797246	0	0
0.5625	20928064	0	20921132	0	0.00821862	0	0
0.578125	21574158	0	21566766	0	0.00847229	0	0
0.59375	22240449	0	22230931	0	0.00873358	0	0
0.609375	22927136	0	22917580	0	0.00900328	0	0
0.625	23633756	0	23623287	0	0.00928065	0	0
0.640625	24362601	0	24350392	0	0.00956657	0	0
0.65625	25114747	0	25102568	0	0.009862	0	0
0.671875	25888944	0	25877474	0	0.0101662	0	0
0.6875	26688732	0	26674656	0	0.0104798	0	0
0.703125	27512163	0	27499308	0	0.0108035	0	0
0.71875	28362443	0	28348633	0	0.0111373	0	0
0.734375	29239466	0	29223554	0	0.0114813	0	0
0.75	30141799	0	30124613	0	0.0118355	0	0
0.765625	31072161	0	31054975	0	0.0122009	0	0
0.78125	32030896	0	32012609	0	0.0125773	0	0
0.796875	33020762	0	33000955	0	0.0129658	0	0
0.8125	34039410	0	34019163	0	0.0133658	0	0
0.828125	35091615	0	35069743	0	0.0137787	0	0
0.84375	36173874	0	36152500	0	0.0142039	0	0
0.859375	37289037	0	37269618	0	0.0146423	0	0
0.875	38440315	0	38419139	0	0.0150942	0	0
0.890625	39626097	0	39605267	0	0.01556	0	0
0.90625	40848821	0	40829247	0	0.0160405	0	0
0.921875	42110223	0	42090727	0	0.0165359	0	0
0.9375	43410234	0	43389524	0	0.0170463	0	0
0.953125	44749563	0	44729061	0	0.0175724	0	0
0.96875	46131444	0	46111639	0	0.0181153	0	0
0.984375	47557510	0	47532729	0	0.0186744	0	0
1	49025223	0	49002201	1	0.0192513	0	0
1.01562	50538694	1	50514042	1	0.0198454	0	0
1.03125	39073429	1	39049907	0	0.0153424	0	0
1.04688	40280523	1	40257985	0	0.0158167	0	0
1.0625	41522829	1	41499463	0	0.0163045	0	0
1.07812	42804327	1	42780614	0	0.0168077	0	0
1.09375	44125821	1	44099747	0	0.0173263	0	0
1.10938	45487535	1	45460608	0	0.017861	0	0
1.125	46892907	1	46860603	0	0.0184119	0	0
1.14062	48342203	1	48305476	0	0.0189803	0	0
1.15625	49835153	1	49795975	0	0.0195662	0	0
1.17188	51374368	1	51333525	0	0.0201704	0	0
1.1875	52960214	1	52919576	0	0.0207934	0	0
1.20312	54597031	1	54552778	0	0.0214355	0	0
1.21875	56282442	1	56238655	0	0.0220976	0	0
1.23438	58015545	1	57974660	0	0.0227789	0	0
1.25	59805617	1	59763926	0	0.0234818	0	0
1.26562	61651264	1	61608656	0	0.0242066	0	0
1.28125	63555383	1	63509547	0	0.0249538	0	0
1.29688	65516943	1	65469369	0	0.0257239	0	0
1.3125	67537808	1	67490471	0	0.0265177	0	0
1.32812	69622001	1	69575408	0	0.0273365	0	0
1.34375	71773290	1	71720445	0	0.0281802	0	0
1.35938	73986286	1	73931816	0	0.0290491	0	0
1.375	76270719	2	76216142	0	0.0299464	0	0
1.39062	78625265	2	78568213	0	0.0308707	0	0
1.40625	81052116	3	80993765	0	0.0318236	0	0
1.42188	83553344	4	83494938	0	0.032806	0	0
1.4375	86133158	5	86074125	0	0.0338192	0	0
1.45312	88788341	6	88730677	0	0.0348623	0	0
1.46875	91529375	6	91467193	0	0.0359381	0	0
1.48438	94356555	6	94290751	0	0.0370478	0	0
1.5	97268577	6	97203088	0	0.0381916	0	0
1.51562	100268755	6	100203064	0	0.03937	0	0
1.53125	103362732	7	103295794	0	0.0405849	0	0
1.54688	79922912	6	79876447	0	0.0313824	0	0
1.5625	82391281	6	82342597	0	0.0323515	0	0
1.57812	84933462	7	84884446	0	0.0333499	0	0
1.59375	87555355	7	87503727	0	0.0343792	0	0
1.60938	90255139	7	90202946	0	0.0354395	0	0
1.625	93043804	7	92989519	0	0.0365344	0	0
1.64062	95916056	7	95859829	0	0.0376622	0	0
1.65625	98878263	7	98817663	0	0.0388248	0	0
1.67188	101929114	7	101867481	0	0.0400229	0	0
1.6875	105074463	8	105011783	0	0.0412581	0	0
1.70312	108317669	9	108251725	0	0.0425313	0	0
1.71875	111659365	11	111591405	1	0.0438434	0	0
1.73438	115102546	11	115040401	1	0.045197	0	0
1.75	118655607	11	118589820	1	0.0465918	0	0
1.76562	122317000	11	122250188	1	0.0480297	0	0
1.78125	126092749	11	126024115	2	0.0495124	0	0
1.79688	129986160	12	129915126	2	0.0510411	0	0
1.8125	133998288	12	133924571	2	0.0526164	0	0
1.82812	138135295	12	138058865	2	0.0542408	0	0
1.84375	142399136	12	142322824	2	0.0559156	0	0
1.85938	146797305	13	146712404	2	0.0576413	0	0
1.875	151324316	13	151240567	2	0.0594197	0	0
1.89062	155995405	14	155910124	2	0.061254	0	0
1.90625	160805718	14	160723095	2	0.0631439	0	0
1.92188	165768371	15	165684132	2	0.0650928	0	0
1.9375	170883937	15	170800659	2	0.0671022	0	0
1.95312	176157461	15	176074404	2	0.0691736	0	0
1.96875	181594367	15	181505678	2	0.0713079	0	0
1.98438	187197412	19	187108118	2	0.0735086	0	0
2	192974395	20	192883815	2	0.0757774	0	0
2.01562	198929274	20	198837325	2	0.078116	0	0
2.03125	205067044	21	204976274	2	0.080527	0	0
2.04688	211396611	22	211307767	2	0.0830134	0	0
2.0625	163436776	20	163376065	1	0.0641816	0	0
2.07812	168483928	20	168417513	1	0.0661629	0	0
2.09375	173682873	22	173613677	1	0.0682044	0	0
2.10938	179043068	22	178972091	1	0.0703093	0	0
2.125	184568083	23	184497008	1	0.0724794	0	0
2.14062	190265496	25	190191179	1	0.0747166	0	0
2.15625	196139764	27	196061058	1	0.077023	0	0
2.17188	202192223	28	202115201	1	0.0794005	0	0
2.1875	208434987	29	208352345	2	0.0818514	0	0
2.20312	214871415	30	214781820	2	0.0843781	0	0
2.21875	221504053	31	221415916	2	0.0869835	0	0
2.23438	228336676	33	228251215	2	0.0896677	0	0
2.25	235384411	35	235299365	2	0.0924359	0	0
2.26562	242645148	36	242562707	2	0.0952883	0	0
2.28125	250136215	36	250049913	2	0.0982298	0	0
2.29688	257854681	36	257768647	2	0.101261	0	0
2.3125	199361328	25	199285971	2	0.078289	0	0
2.32812	205514799	25	205440072	3	0.080706	0	0
2.34375	211857360	25	211784678	4	0.0831976	0	0
2.35938	218401143	26	218320504	4	0.0857662	0	0
2.375	225140103	27	225060448	4	0.0884133	0	0
2.39062	232083577	28	232006964	4	0.0911411	0	0
2.40625	239249440	29	239173681	4	0.0939558	0	0
2.42188	246627628	33	246557698	5	0.0968549	0	0
2.4375	254237195	33	254169475	5	0.0998442	0	0
2.45312	262081519	35	262007042	5	0.102924	0	0
2.46875	202627997	29	202558150	3	0.0795731	0	0
2.48438	208884422	29	208810858	3	0.0820297	0	0
2.5	215332716	30	215253649	3	0.0845614	0	0
2.51562	221979592	31	221900157	3	0.087172	0	0
2.53125	228826827	31	228749401	4	0.0898618	0	0
2.54688	235895232	31	235808963	4	0.0926363	0	0
2.5625	243175997	31	243090446	5	0.0954962	0	0
2.57812	250681867	31	250596710	6	0.0984444	0	0
2.59375	258419862	31	258329680	7	0.101483	0	0
2.60938	199795887	25	199726703	7	0.0784608	0	0
2.625	205961117	28	205892946	7	0.0808826	0	0
2.64062	212314398	28	212244171	7	0.0833776	0	0
2.65625	218866376	29	218796794	7	0.0859511	0	0
2.67188	225621089	29	225548575	7	0.0886036	0	0
2.6875	232581353	30	232509357	9	0.0913375	0	0
2.70312	239757221	31	239689313	9	0.0941568	0	0
2.71875	247152296	33	247086149	9	0.0970618	0	0
2.73438	254782715	35	254714022	9	0.100058	0	0
2.75	196983625	29	196935911	7	0.0773605	0	0
2.76562	203063083	30	203011725	7	0.0797476	0	0
2.78125	209331874	30	209279783	7	0.0822097	0	0
2.79688	215789492	31	215736868	7	0.084746	0	0
2.8125	222452380	31	222394685	7	0.087362	0	0
2.82812	229317347	32	229264386	7	0.0900593	0	0
2.84375	236395393	34	236340487	7	0.092839	0	0
2.85938	243691324	36	243633635	7	0.095704	0	0
2.875	251214235	36	251155954	7	0.0986587	0	0
2.89062	258960457	37	258909065	7	0.101703	0	0
2.90625	200200486	28	200184279	5	0.0786302	0	0
2.92188	206378377	30	206364783	6	0.0810572	0	0
2.9375	212745094	30	212737287	7	0.083559	0	0
2.95312	219312332	30	219306367	8	0.0861388	0	0
2.96875	226083142	30	226069347	9	0.0887967	0	0
2.98438	233061948	31	233050405	9	0.0915382	0	0
3	240255203	33	240243321	9	0.0943634	0	0
3.01562	247672532	34	247660051	9	0.0972766	0	0
3.03125	255320964	35	255305148	10	0.10028	0	0
3.04688	197401876	28	197397162	8	0.0775332	0	0
3.0625	203493282	28	203488061	9	0.0799256	0	0
3.07812	209772556	29	209770369	9	0.0823926	0	0
3.09375	216245836	29	216246448	9	0.0849357	0	0
3.10938	222925054	31	222922967	11	0.0875585	0	0
3.125	229806006	34	229801282	11	0.0902607	0	0
3.14062	236893860	34	236892014	12	0.0930452	0	0
3.15625	244203460	36	244201031	12	0.0959161	0	0
