0.0047	0.0001
0.01707	0
0.04571	-0.0001
0.05166	-0.0004
0.05865	-0.0006
0.06431	-0.0002
0.07004	0
0.07605	-0.0001
0.08179	0
0.08744	0
0.09317	-0.0001
0.09883	0.0002
0.1046	0.0002
0.1102	-0.0004
0.116	-0.0005
0.1216	-0.0003
0.1274	-0.0004
0.133	0
0.1388	-0.0003
0.1444	-0.0002
0.1501	0.0001
0.1558	-0.0001
0.1615	-0.0002
0.168	-0.0003
0.1738	-0.0002
0.1795	-0.0002
0.1853	0.0021
0.191	0.0046
0.1967	0.0046
0.2024	0.0037
0.2081	0.0041
0.2138	0.0045
0.2195	0.0041
0.2253	0.004
0.2309	0.0042
0.2367	0.0045
0.2424	0.0043
0.2481	0.0048
0.2538	0.0047
0.2595	0.0043
0.2653	0.0047
0.2709	0.0044
0.2767	0.0045
0.2824	0.0046
0.2881	0.0053
0.2938	0.0046
0.2995	0.0053
0.3053	0.0046
0.311	0.0047
0.3167	0.0051
0.3225	0.0045
0.3282	0.0045
0.334	0.005
0.3397	0.0053
0.3454	0.0057
0.3512	0.0054
0.3568	0.0052
0.3626	0.0056
0.3683	0.0054
0.374	0.0055
0.3797	0.0056
0.3854	0.0053
0.3911	0.0055
0.3968	0.0054
0.4026	0.006
0.4083	0.0063
0.414	0.0057
0.4197	0.0063
0.4254	0.0056
0.4311	0.006
0.4368	0.0068
0.4426	0.0064
0.4482	0.0064
0.454	0.0058
0.4597	0.0068
0.4655	0.0065
0.4712	0.0062
0.4769	0.0067
0.4826	0.0067
0.4883	0.007
0.4941	0.0063
0.4998	0.0068
0.5055	0.0072
0.5172	0.007
0.5451	0.0057
0.5512	0.0058
0.5569	0.0059
0.5626	0.0056
0.5683	0.006
0.574	0.0057
0.5797	0.0058
0.5855	0.0058
0.5912	0.0065
0.5969	0.0063
0.6026	0.0061
0.6083	0.0068
0.6142	0.0064
0.6199	0.006
0.6258	0.0072
0.6315	0.0068
0.6377	0.0065
0.6434	0.0066
0.6491	0.0069
0.6548	0.0069
0.6605	0.0074
0.6663	0.0071
0.6719	0.0079
0.6777	0.0069
0.6834	0.0072
0.6891	0.0085
0.6949	0.0077
0.7006	0.0074
0.7063	0.0075
0.713	0.0077
0.7188	0.0082
0.7245	0.0088
