200410534 200332169 1 0 7 4 
197576321 197326558 0 0 2 43 
211781678 212004761 3 5 6 4 
239187570 239395945 4 0 15 4 
208718552 208656370 0 0 13 8 
240316376 240468834 2 1 0 2 
194173668 194190257 1 1 0 4 
236204511 236377136 4 0 37 0 
192507130 192367244 4 0 7 1 
212178390 212234886 2 0 48 3 
241884298 241806325 2 1 14 15 
210771000 210777816 1 1 1 1 
225692521 225579283 0 0 1 4 
214040412 214187494 1 0 1 27 
232750463 232617495 0 1 11 0 
244989663 245054195 0 1 2 0 
247295603 247137397 0 1 0 0 
202454714 202396551 1 0 0 0 
207625069 207644711 1 0 2 3 
199972449 199983051 2 0 0 0 
251267534 251256531 3 2 1 3 
228458682 228587267 0 0 0 0 
218212219 218192937 1 1 0 0 
209624325 209729812 0 0 0 16 
198897177 198722394 0 0 0 45 
203949291 203900930 0 2 1 4 
193807723 193859252 3 1 1 1 
214477656 214371995 0 0 0 2 
222361453 222447745 1 1 1 3 
227059336 227047616 2 0 0 0 
197483975 197374345 1 0 0 0 
230112065 230300710 0 0 2 9 
226590256 226595761 1 3 1 6 
218091527 218077806 3 3 26 5 
235083116 235210719 4 1 3 0 
248210332 248574515 0 0 0 7 
242554998 242630807 1 1 2 7 
194652216 194663363 2 0 1 0 
194124808 194105007 3 0 3 2 
248105629 248399352 0 1 1 1 
232483969 232403199 0 1 1 3 
248382176 248708843 0 4 13 6 
244194625 244044083 0 2 5 2 
202632809 202951526 3 2 0 0 
208074950 208050444 1 2 3 4 
212206142 212510027 1 0 0 39 
222155719 222144127 2 1 0 0 
193689702 193721282 1 1 2 1 
194754956 194792653 0 0 16 0 
218834172 219062740 0 2 3 5 
210966002 210919197 4 2 22 1 
209179192 209214136 1 2 13 2 
210840652 210944857 1 0 0 21 
250233609 250064567 3 0 0 1 
237533159 237262978 3 0 9 0 
223563558 223559978 2 1 3 8 
230768896 230314654 0 0 0 0 
193114874 193159584 2 1 5 0 
219273731 219212691 0 0 6 0 
194910641 194989093 1 2 6 13 
221322039 221462690 1 0 6 0 
245233505 244978847 1 0 2 0 
190007928 189881226 0 1 1 1 
207746545 207866368 1 0 2 0 
204587626 204323667 1 1 4 1 
193449264 193363261 0 1 1 9 
199932672 200097656 0 1 1 10 
202242179 202144220 0 2 0 26 
190747162 190974980 1 2 1 0 
201491521 201344386 0 1 0 26 
216220160 216266377 3 0 11 0 
226614048 226447855 1 3 2 0 
237431138 237347127 0 1 0 4 
208201385 208221340 2 0 5 2 
194375876 194476483 2 3 3 8 
192947723 192926657 1 3 1 0 
211601297 211532118 4 8 2 13 
242849940 242767474 1 3 3 14 
233567810 233488700 2 0 8 21 
209274058 209155712 2 2 11 15 
195419536 195649444 2 1 3 2 
228204795 228309950 1 1 1 3 
191510658 191405865 2 0 2 0 
225088403 224997426 0 0 0 1 
200462468 200464044 1 0 3 4 
221184439 221286481 0 0 0 0 
224096265 224059207 2 0 31 27 
194374016 194343807 1 0 5 1 
213929428 213913987 2 2 10 1 
241875460 241873689 1 1 9 0 
216847235 216891999 0 0 0 0 
222404699 222251126 2 0 0 0 
211987182 211963228 1 0 0 11 
210157137 210034863 0 3 2 1 
239784859 239809438 3 0 8 0 
190692907 190781196 0 0 7 33 
239750726 239532598 0 2 1 0 
197365849 197380335 1 0 3 0 
193802503 193874615 0 0 0 0 
190400015 190378348 2 0 1 14 
250046944 250310407 0 0 0 0 
219772019 219633882 0 0 3 0 
205643035 205750048 2 2 0 9 
208414091 208505202 1 3 1 1 
203466810 203466432 3 0 6 3 
201242979 201324513 0 0 1 1 
190856358 190942509 0 4 6 0 
226729733 226829241 0 0 0 4 
236358979 236560265 2 3 16 4 
207320667 207333161 0 0 1 0 
210452249 210519252 1 7 13 5 
211201262 210814943 3 1 2 5 
220333414 220364101 1 0 0 0 
246745928 246902391 0 6 6 10 
235742859 236087926 1 5 1 1 
