226116820 225965725 16 12 12 11 
211947969 211934531 8 4 6 2 
189178957 189150596 2 8 0 29 
215666657 215596678 7 24 0 4 
242448082 242560439 10 12 0 0 
225947910 226024308 9 5 0 0 
214426578 214230116 0 1 0 0 
190075934 190113440 1 2 0 1 
207652993 207741041 14 1 5 0 
231981613 232080613 7 1 0 0 
190476617 190466366 8 35 0 16 
197338997 197249009 4 10 0 2 
189708008 189722871 10 1 1 0 
192318991 192285820 12 16 8 2 
242343365 242266264 24 0 3 0 
250609667 250677264 3 7 0 2 
239725308 239767211 10 3 0 4 
202962688 203001850 9 8 1 2 
205080109 205060722 5 16 0 0 
196723573 196709792 47 0 8 0 
206760561 206979906 6 1 0 0 
189993279 189971664 10 8 1 4 
240574418 240304569 0 11 0 3 
219765331 219522231 2 11 0 0 
206381157 206454378 30 10 11 0 
196011274 196083885 36 3 1 9 
222320938 222306817 13 7 0 1 
190541845 190688815 45 9 3 2 
234373978 234213744 0 6 0 5 
215417270 215492827 11 1 5 0 
196594214 196321701 14 9 0 4 
211365409 211334240 12 0 3 0 
192217647 192291723 39 14 4 1 
221185801 221208595 34 1 8 0 
214117399 213860493 23 3 2 0 
238179983 238344235 42 0 58 10 
229252399 229301901 13 6 0 0 
227553139 227590214 7 7 0 1 
222419084 222572862 3 10 0 0 
195397933 195422810 9 20 0 1 
246207835 246265196 32 17 2 0 
216987897 216882869 6 14 0 0 
232495249 232304453 27 3 6 0 
224032507 224196886 3 14 0 7 
246772170 246663243 6 0 0 0 
190377689 190472903 4 14 7 0 
246508758 246506652 42 17 27 3 
189188077 189149575 10 14 0 2 
201919963 201893572 8 14 3 1 
230673875 230773033 17 8 1 0 
249345365 249366195 20 17 8 0 
229108256 229001069 9 7 4 0 
192113717 192158532 4 23 0 0 
231840601 231673159 1 5 0 0 
217279620 217327908 10 1 0 0 
228699580 228515850 1 4 0 0 
221538608 221690232 17 25 1 1 
248948161 248968693 10 14 0 0 
239251501 239385814 27 6 1 0 
195659987 195668175 16 8 15 0 
249351152 249342496 5 4 0 7 
225373444 225405851 14 9 0 0 
230847367 230808480 12 7 2 0 
220917621 220951689 5 12 0 1 
193764300 193899393 4 3 0 0 
226711082 226705295 13 8 1 0 
209567009 209611092 5 11 0 0 
214401852 214345306 7 8 0 2 
189313755 189303367 10 3 0 0 
240939033 240886330 10 10 5 3 
193705564 193530587 3 0 0 0 
234026854 234065062 7 6 0 0 
215586212 215694818 20 28 1 3 
210423051 210439373 9 17 1 13 
221430220 221320161 25 8 0 1 
245031039 245085135 6 3 0 0 
221308276 221420962 9 11 0 0 
209001806 209076885 33 4 0 0 
249822096 249888423 29 10 1 0 
235307784 235038065 10 6 2 0 
199138735 199039261 9 0 2 0 
241600183 241673848 3 0 0 0 
203268666 203367584 4 1 0 0 
232233808 232159856 12 3 3 0 
248039490 248061690 18 6 4 1 
250651956 250838939 5 4 0 2 
243742218 243703081 59 18 13 0 
191185962 191195681 1 16 0 1 
240599882 240579637 2 3 0 2 
248124693 248192504 3 16 0 8 
236039928 235988671 7 3 0 1 
202741098 202701742 6 8 0 2 
196044765 196129859 7 20 0 0 
215647461 215522343 7 9 0 2 
246660609 246846813 9 20 1 9 
205650686 205592219 20 8 4 1 
199422301 199299786 5 20 0 2 
208637050 208761533 7 8 0 1 
192934723 192852295 2 6 1 1 
205809896 206001403 6 11 0 0 
235578463 235435531 21 6 2 0 
239803352 239764748 16 14 0 0 
212680702 212607839 11 8 0 0 
203639608 203858344 3 12 0 0 
203120255 202907762 4 13 0 0 
221053585 220874823 6 29 0 0 
194102306 194263225 0 1 5 2 
208397566 208354371 7 8 0 13 
223989987 224092918 2 4 0 0 
215970634 215917743 18 7 1 0 
224435418 224502203 23 6 2 0 
232014925 231924547 14 17 4 0 
192738370 192836379 10 15 0 2 
236284900 236420797 5 2 0 0 
240703512 240782648 18 17 2 0 
231838408 231860226 17 8 0 0 
205967473 205837974 31 7 4 0 
204887178 204794724 1 3 0 1 
203014773 202940763 13 1 1 0 
201729944 201739266 24 3 0 0 
204578293 204598803 1 21 0 0 
215319069 215419262 0 6 0 0 
250367706 250336253 3 10 3 0 
216675115 216841207 10 9 1 1 
234099834 234090369 6 2 0 1 
203016830 203047880 1 10 0 1 
188952700 189148100 7 3 1 0 
231315829 231243700 10 5 0 2 
193288097 193352834 4 4 0 0 
202178981 202081949 0 21 0 1 
246940928 247120636 6 7 0 0 
246251717 246202818 1 12 1 1 
210034824 209992055 6 12 1 7 
231607577 231597977 1 2 0 0 
222940191 222874565 7 10 1 0 
196114848 196120662 10 19 0 3 
211904045 211868230 6 5 2 0 
216592895 216507309 6 10 0 0 
191040840 190999931 4 8 1 0 
211404108 211197161 1 23 0 1 
202809794 202648253 6 15 0 13 
221094618 221111590 1 9 2 0 
190759325 190749864 11 3 0 1 
245993570 246036187 1 0 0 0 
190595741 190625606 4 6 0 0 
231503927 231498238 8 7 5 0 
236792735 237126602 6 6 0 7 
222928792 223053745 1 4 1 12 
193607305 193515192 8 7 4 1 
230457255 230447074 4 10 0 0 
219297596 219353312 12 2 0 0 
250080286 250020533 13 23 0 0 
213737814 213812151 19 23 1 1 
229236748 229389674 6 14 1 0 
206618495 206601670 7 9 0 1 
216403685 216325502 8 18 2 2 
218617077 218471098 5 16 0 2 
238546806 238623447 9 1 0 0 
234509389 234741267 7 4 5 0 
239719712 239639785 15 3 0 0 
215124466 215212049 14 5 0 0 
244712214 244724388 9 7 2 0 
190408375 190403041 11 6 3 0 
222472081 222601405 2 3 4 0 
220704475 220859536 3 18 0 3 
215145689 215023148 10 2 3 0 
222035729 221939832 10 13 0 0 
219347579 219499411 1 5 0 2 
201914674 201778765 6 5 5 0 
249388545 249346663 4 5 1 3 
235604180 235473926 4 8 0 0 
235960093 235835749 8 8 0 0 
229128791 229110470 4 6 0 2 
233796011 233878781 17 2 8 0 
205068924 205138908 8 3 0 0 
237782795 237722458 15 1 0 0 
230339389 230483026 11 7 0 0 
223857693 223823374 3 23 0 3 
207637154 207651221 8 18 6 1 
192534378 192445049 11 7 0 0 
198630987 198505714 3 1 0 0 
204284090 204119239 3 0 1 0 
237273268 237371964 8 7 0 0 
202059102 202140056 9 16 0 0 
218852191 218724488 6 12 0 0 
203012895 203022278 16 7 0 7 
250183066 250224204 73 4 3 0 
195119675 195025693 12 6 0 0 
235799754 235758374 8 4 0 5 
215048236 215166076 9 19 0 0 
235194824 235117005 12 9 1 1 
238120576 238067263 2 8 0 5 
244143199 244073554 1 10 0 0 
241922331 241944160 4 9 0 1 
221367360 221420496 14 13 0 5 
208012127 207871021 8 0 0 2 
