8.3e-09 18.0938 0.125 5.90625 0 0 0 0 198916 300802478
8.3e-09 17.7344 0.265625 6.125 0 407831 358978474 0 34 10089
8.3e-09 16 0.484375 6.125 0 256164 341526217 0 7 224
8.3e-09 17.0312 0.015625 6.09375 0 310594 273211974 0 0 0
8.3e-09 15.8906 0.46875 6.125 0 71195 333064620 0 282 59259
8.3e-09 18.5 0.015625 6.125 0 584829 302654453 0 2525 368933
8.3e-09 infty 0.671875 6.125 360 0 0 342 7119 868503
8.3e-09 17.5625 0.375 6.125 0 126215 111321652 0 473478 213417195
8.3e-09 infty 0.171875 6.125 369 0 0 411 2905 4792
8.3e-09 infty 0.046875 6.125 401 0 0 406 0 0
8.3e-09 16.625 0.015625 6.125 0 37137 339279294 0 420 27182
8.3e-09 16.5312 0.734375 6.125 0 428717 298158060 0 6853 697636
8.3e-09 18.2812 0.015625 6.125 0 0 0 0 1018744 358329898
8.3e-09 21.2344 0.5 6.125 3 2226430 346258022 2 0 0
8.3e-09 14.3438 0.171875 6.125 0 52 17206 0 2307 358385016
8.3e-09 16.9062 0.203125 6.125 0 0 0 0 465654 348501980
8.3e-09 17.0781 0.015625 6.125 0 74712 280561224 0 236 22974
8.3e-09 14.1562 0.5 6.125 0 30003 289683275 0 0 0
8.3e-09 infty 0.46875 6.125 398 0 0 396 0 0
8.3e-09 17.4531 0.015625 5.96875 0 77268 31701020 0 756435 242413471
8.3e-09 17.7188 0.359375 6.125 0 0 0 0 578285 293093233
8.3e-09 19.6875 0.234375 6.125 0 38436 6386019 1 658542 260652022
8.3e-09 17.1406 0.078125 6.125 0 178127 286236043 0 0 2
8.3e-09 23.1094 0.015625 6.15625 15 40750 275103299 12 0 0
8.3e-09 16.6094 0.078125 6.125 0 0 0 0 75509 275731112
8.3e-09 18.7188 0.703125 6.125 0 13 1378 0 1410143 341001618
8.3e-09 18.2188 0.015625 6.125 0 0 0 0 1063170 309727035
8.3e-09 18.0312 0.140625 6.0625 0 502432 254749392 0 114791 67835507
