0 1 0 0 0 0 907086 811927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11056 10241 0 0 0 20672 0 0 0 0 0 0 0 0 0 0 173062819 140120772 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14865803 2614078 0 0 0 805549 0 0 0 0 0 0 
0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 648518 0 203 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 270303132 0 27712 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18174454 
0 0 0 0 0 0 0 0 0 0 35311 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 444 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8525467 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 511402 0 0 0 0 0 322059796 0 0 0 0 0 
1 1 0 0 0 0 969602 511533 0 0 0 339718 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 136745293 45122777 0 0 0 143682111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
91 103 0 0 0 15757 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 520657 0 0 4150330 0 0 0 0 0 0 0 0 0 0 175781 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 156533845 0 0 178258732 0 0 0 0 0 0 0 
2 3 0 0 153 1338 0 2406544 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 444 181328 0 349359319 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 3 0 0 0 0 0 1026199 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26583 0 0 0 0 0 0 0 0 0 0 0 330489636 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2026791 0 0 0 0 0 0 
737 750 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 0 0 3565890 0 0 0 398 0 0 0 0 0 0 0 1027905 0 0 0 0 0 0 0 0 0 10719 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 0 0 247968458 0 0 0 41095 0 0 0 0 0 0 0 38961648 0 0 0 0 0 0 0 0 0 14839061 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8255 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 318679202 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 114065 0 0 0 0 0 0 0 0 0 0 93 0 0 0 0 0 0 0 32 0 0 0 0 0 0 0 0 0 0 48725 0 0 0 0 0 0 0 0 0 0 0 357899006 0 0 0 0 0 3 0 0 0 0 10076 0 152 0 0 0 0 0 112 0 0 0 0 0 0 0 0 0 0 2317296 0 0 
0 0 0 0 0 0 22142 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 51620 561967 0 0 0 0 0 0 0 0 7444901 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2288750 295386683 0 0 0 0 
0 1 0 24 0 345 0 197530 0 0 0 0 0 0 0 0 0 0 0 0 47958 20414 0 0 0 0 0 0 0 0 0 0 383 0 0 0 0 0 618695 0 0 0 0 0 0 1664 0 121177 0 40761689 0 0 0 0 0 0 0 0 0 0 0 0 5091478 4275627 0 0 0 0 0 0 0 0 0 0 53765 0 0 0 0 0 262477324 0 0 0 0 0 
77 70 0 0 0 22950 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 79 0 0 0 0 0 0 0 0 0 0 0 0 0 0 771750 0 0 0 0 0 0 270970 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1496 148 0 0 0 0 0 0 0 0 0 0 0 0 0 0 303132287 0 0 0 
48 34 0 0 7610 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1075 0 0 0 0 0 0 9023797 0 0 0 0 0 0 0 120267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25471 0 0 0 0 0 0 307389637 0 0 0 0 0 
38 47 0 0 34609 1907 0 0 0 0 2519288 0 0 0 0 0 0 0 0 0 0 0 0 6165 0 0 0 0 0 0 0 0 0 96704 0 0 0 0 0 0 0 0 0 0 0 0 1335051 5464 0 0 0 0 107955660 0 0 0 0 0 0 0 19 0 194022404 0 0 210522 85 0 0 0 0 0 0 0 0 3168291 0 0 0 0 0 0 0 0 0 0 
14 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2532745 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 332791286 0 0 0 0 
75 87 0 0 0 0 0 0 0 0 6737118 0 0 0 0 0 23 0 0 3 0 209772 4547 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 345784724 0 0 0 0 0 670 0 0 0 0 5578596 406227 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
63 62 0 0 0 0 0 4578051 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4377 0 0 0 0 0 0 0 0 1132465 0 0 540396 0 0 0 0 0 207715045 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 73274 0 0 0 0 0 0 0 0 62016214 0 0 11516730 
1 1 0 0 0 0 0 0 0 0 360748 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2165703 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25072288 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 277193147 0 0 59 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 3 0 0 0 0 0 357903 0 0 0 0 0 0 0 0 0 0 0 0 78698 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 234966180 0 0 0 0 0 0 0 0 0 0 0 0 52276693 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 2 0 0 0 0 0 453018 0 0 3678 0 0 0 0 0 0 0 0 0 0 0 0 29 0 0 0 0 0 0 0 0 0 8303 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 363238249 0 0 100743 0 0 0 0 0 0 0 0 0 0 0 0 50 0 0 0 0 0 0 0 0 0 161297 0 0 0 0 0 0 0 0 0 0 
120 113 0 47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3086419 0 0 0 0 0 2437 0 0 1014821 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 327002164 0 0 0 0 0 3226 0 
5 5 0 0 0 0 0 0 0 0 367566 0 0 0 0 0 0 0 0 0 0 530472 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 161979332 0 0 0 0 0 0 0 0 0 0 155946503 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
