8.3e-09 1.54688 1.90625 5.12798e-36 208143211 28 7 207953167 25 1
8.3e-09 1.23438 1.75 5.12798e-36 215234841 5 0 215231817 14 0
8.3e-09 1.20312 1.71875 5.12798e-36 226006504 3 3 225997852 4 0
8.3e-09 1.35938 1.875 5.12798e-36 221207593 8 0 221256348 4 0
8.3e-09 1.5625 1.92188 5.12798e-36 201773183 3 0 201821912 1 0
8.3e-09 2.0625 2.4375 5.12798e-36 236612285 19 0 236584123 2 0
8.3e-09 1.59375 1.96875 5.12798e-36 249316287 9 1 249383107 7 0
8.3e-09 1.5625 1.9375 5.12798e-36 198171691 1 0 198166747 15 3
8.3e-09 1.875 2.39062 5.12798e-36 260053633 4 0 259901180 8 0
8.3e-09 1.28125 1.79688 5.12798e-36 259827088 14 0 259696667 6 0
8.3e-09 1.3125 1.82812 5.12798e-36 241053294 9 0 240897231 19 0
8.3e-09 2.0625 2.42188 5.12798e-36 240100238 4 4 240084666 19 0
8.3e-09 1.76562 2.29688 5.12798e-36 234359445 2 2 234671058 4 0
8.3e-09 1.65625 2.03125 5.12798e-36 219897085 9 0 219900928 2 0
8.3e-09 1.85938 2.375 5.12798e-36 200244113 2 2 200271530 0 0
8.3e-09 2.17188 2.53125 5.12798e-36 257058561 3 0 256956719 2 0
8.3e-09 2.14062 2.51562 5.12798e-36 203669181 4 0 203653816 8 0
8.3e-09 1.57812 1.95312 5.12798e-36 256535528 11 0 256407522 32 3
8.3e-09 1.32812 1.84375 5.12798e-36 238097900 5 2 238105145 5 0
8.3e-09 1.20312 1.71875 5.12798e-36 225382993 21 0 225267462 3 0
8.3e-09 1.71875 2.23438 5.12798e-36 259445502 13 0 259347381 16 4
8.3e-09 1.54688 1.92188 5.12798e-36 203470617 6 0 203569437 10 0
8.3e-09 1.875 2.39062 5.12798e-36 256886775 13 0 256915804 39 0
8.3e-09 1.85938 2.375 5.12798e-36 198620414 25 6 198692229 5 1
8.3e-09 1.71875 2.23438 5.12798e-36 257374718 5 0 257414575 14 0
8.3e-09 1.84375 2.35938 5.12798e-36 206354698 30 0 206510804 7 0
8.3e-09 1.70312 2.21875 5.12798e-36 202386694 2 0 202405157 13 0
8.3e-09 1.625 2 5.12798e-36 235826601 5 0 235904947 17 0
8.3e-09 1.65625 2.01562 5.12798e-36 223718586 2 0 223840929 3 0
8.3e-09 1.21875 1.73438 5.12798e-36 222837328 14 0 222829156 10 0
8.3e-09 1.89062 2.40625 5.12798e-36 245066145 3 0 244686085 17 3
8.3e-09 2.09375 2.46875 5.12798e-36 219615885 5 0 220065232 0 1
8.3e-09 1.5625 1.9375 5.12798e-36 263720472 5 1 263797718 20 0
8.3e-09 1.54688 1.90625 5.12798e-36 207544541 11 1 207629987 12 1
8.3e-09 1.57812 1.95312 5.12798e-36 258562521 7 0 258639633 5 0
8.3e-09 1.34375 1.85938 5.12798e-36 231115388 7 0 230914794 10 0
8.3e-09 1.375 1.89062 5.12798e-36 219229377 11 0 219208411 1 0
8.3e-09 1.85938 2.375 5.12798e-36 261248979 2 0 261379158 10 0
8.3e-09 1.70312 2.21875 5.12798e-36 203738399 8 0 203456181 13 2
8.3e-09 1.26562 1.78125 5.12798e-36 198031662 14 2 198095901 17 2
8.3e-09 1.34375 1.85938 5.12798e-36 231414602 12 1 231468404 2 0
8.3e-09 1.32812 1.84375 5.12798e-36 239501185 16 0 239513146 1 0
8.3e-09 1.78125 2.29688 5.12798e-36 233828476 11 0 233930507 6 0
8.3e-09 1.23438 1.75 5.12798e-36 211843729 15 1 211817481 3 0
8.3e-09 1.29688 1.8125 5.12798e-36 252061644 6 0 252131824 13 0
8.3e-09 1.59375 1.96875 5.12798e-36 250434590 4 0 250417287 4 0
8.3e-09 1.28125 1.79688 5.12798e-36 258474058 10 0 258397545 16 4
8.3e-09 1.21875 1.73438 5.12798e-36 218525195 5 0 218566261 8 0
8.3e-09 1.3125 1.82812 5.12798e-36 245662061 4 0 245812957 3 0
8.3e-09 1.76562 2.28125 5.12798e-36 234477929 16 1 234704484 7 9
8.3e-09 1.1875 1.70312 5.12798e-36 231735185 15 0 231906231 4 0
8.3e-09 1.5625 1.9375 5.12798e-36 199395391 4 4 199369019 4 0
8.3e-09 1.71875 2.23438 5.12798e-36 262795319 5 0 263017679 2 0
8.3e-09 1.73438 2.25 5.12798e-36 253333122 23 0 253207537 8 0
8.3e-09 1.3125 1.82812 5.12798e-36 241946945 7 0 241864637 15 1
8.3e-09 1.73438 2.25 5.12798e-36 250728648 1 0 250616387 17 0
8.3e-09 1.875 2.39062 5.12798e-36 256601071 2 0 256591267 5 0
8.3e-09 1.23438 1.75 5.12798e-36 210671335 8 0 210522407 16 0
8.3e-09 1.67188 2.04688 5.12798e-36 212665706 16 0 212837900 14 1
8.3e-09 2.07812 2.45312 5.12798e-36 227391208 6 0 227215490 12 0
8.3e-09 1.60938 1.98438 5.12798e-36 242985480 4 0 242786902 13 0
8.3e-09 1.71875 2.23438 5.12798e-36 261657823 38 5 261668829 10 0
8.3e-09 1.5625 1.92188 5.12798e-36 202215216 7 0 202118793 7 1
8.3e-09 1.84375 2.375 5.12798e-36 201178265 1 0 201296479 5 0
8.3e-09 1.79688 2.3125 5.12798e-36 221972884 11 0 221876330 6 0
8.3e-09 1.29688 1.8125 5.12798e-36 252785998 3 0 253052251 6 0
8.3e-09 1.35938 1.875 5.12798e-36 223640750 16 5 223696479 9 0
8.3e-09 1.70312 2.21875 5.12798e-36 204551629 5 0 204600981 19 0
8.3e-09 1.23438 1.75 5.12798e-36 212992906 4 0 212971106 10 0
8.3e-09 1.25 1.76562 5.12798e-36 208577591 9 6 208622771 8 0
8.3e-09 1.89062 2.40625 5.12798e-36 245566964 28 0 245530921 7 0
8.3e-09 1.6875 2.04688 5.12798e-36 209990828 11 1 209877154 6 0
8.3e-09 1.89062 2.40625 5.12798e-36 251052244 5 0 251183748 5 6
8.3e-09 1.64062 2.01562 5.12798e-36 226949779 38 10 227002863 6 0
8.3e-09 1.1875 1.70312 5.12798e-36 234064041 1 0 233895292 9 2
8.3e-09 1.1875 1.70312 5.12798e-36 232251063 3 0 232226271 15 0
8.3e-09 1.70312 2.21875 5.12798e-36 204678157 6 13 204554152 3 0
8.3e-09 1.79688 2.3125 5.12798e-36 221380535 18 2 221427254 10 6
8.3e-09 1.32812 1.84375 5.12798e-36 240294155 10 0 240412779 8 0
8.3e-09 2.125 2.5 5.12798e-36 206465378 2 0 206396814 7 0
8.3e-09 1.5625 1.92188 5.12798e-36 201101235 6 0 201276943 8 7
8.3e-09 1.35938 1.875 5.12798e-36 224440045 24 0 224324204 12 0
8.3e-09 1.26562 1.78125 5.12798e-36 197994600 7 0 198087290 7 0
8.3e-09 1.59375 1.95312 5.12798e-36 252668207 10 1 252715381 1 0
8.3e-09 2.10938 2.48438 5.12798e-36 215181795 6 0 215072967 2 0
8.3e-09 1.64062 2.01562 5.12798e-36 225322927 12 0 225265371 10 0
8.3e-09 1.25 1.76562 5.12798e-36 204556448 3 0 204700690 15 0
8.3e-09 1.28125 1.79688 5.12798e-36 260958348 8 0 260995566 12 0
8.3e-09 1.34375 1.85938 5.12798e-36 232871091 7 0 233014750 0 0
8.3e-09 1.26562 1.78125 5.12798e-36 200091221 8 0 200080029 2 0
8.3e-09 1.375 1.89062 5.12798e-36 213862587 7 0 214040447 2 0
8.3e-09 1.79688 2.3125 5.12798e-36 224042626 30 2 223957737 3 0
8.3e-09 1.29688 1.8125 5.12798e-36 255053239 4 0 255134019 1 0
8.3e-09 1.64062 2 5.12798e-36 231042852 8 0 231232265 8 1
8.3e-09 1.8125 2.32812 5.12798e-36 215443317 7 0 215522661 7 1
8.3e-09 1.73438 2.25 5.12798e-36 249842045 6 1 249843568 0 0
8.3e-09 1.70312 2.21875 5.12798e-36 203191930 4 0 203146860 6 0
8.3e-09 2.15625 2.53125 5.12798e-36 260402530 27 7 260561979 8 0
8.3e-09 1.59375 1.96875 5.12798e-36 248258584 15 0 248231314 18 14
8.3e-09 1.25 1.76562 5.12798e-36 204040589 2 0 204166036 6 0
8.3e-09 1.59375 1.95312 5.12798e-36 253033954 16 17 252903093 7 0
8.3e-09 1.625 2 5.12798e-36 233380587 2 0 233555646 2 0
8.3e-09 1.85938 2.375 5.12798e-36 198998870 19 0 198965709 13 0
8.3e-09 1.59375 1.96875 5.12798e-36 246497765 4 0 246441669 10 3
8.3e-09 1.26562 1.78125 5.12798e-36 202615615 4 0 202445021 8 0
8.3e-09 1.28125 1.79688 5.12798e-36 255856643 11 0 255974459 13 9
8.3e-09 1.32812 1.84375 5.12798e-36 236054113 4 0 235867490 31 0
8.3e-09 1.1875 1.70312 5.12798e-36 232164672 4 0 232230401 5 0
8.3e-09 1.79688 2.3125 5.12798e-36 221113184 3 0 221133428 25 0
8.3e-09 1.29688 1.8125 5.12798e-36 248625322 0 0 248608229 6 2
8.3e-09 2.15625 2.53125 5.12798e-36 260571756 27 1 260671097 1 0
8.3e-09 1.76562 2.28125 5.12798e-36 234658097 21 0 234632515 11 1
8.3e-09 1.29688 1.8125 5.12798e-36 250515341 3 0 250351836 8 0
8.3e-09 2.07812 2.45312 5.12798e-36 228651786 6 0 228777141 9 0
8.3e-09 1.29688 1.8125 5.12798e-36 251811632 1 0 251996517 3 2
8.3e-09 1.34375 1.85938 5.12798e-36 227574610 11 1 227583040 18 1
8.3e-09 1.78125 2.29688 5.12798e-36 233862199 4 0 233791728 20 2
8.3e-09 1.85938 2.375 5.12798e-36 199753901 7 2 199734801 7 0
8.3e-09 1.64062 2.01562 5.12798e-36 225521965 9 0 225145634 10 0
8.3e-09 1.29688 1.8125 5.12798e-36 251382231 0 0 251248890 10 2
8.3e-09 1.625 1.98438 5.12798e-36 237876780 1 0 238212231 8 0
8.3e-09 2.0625 2.4375 5.12798e-36 235867200 9 0 235885853 7 0
8.3e-09 1.65625 2.03125 5.12798e-36 219270759 7 0 219221787 2 0
8.3e-09 1.32812 1.84375 5.12798e-36 235349735 4 0 235435483 3 0
8.3e-09 1.625 2 5.12798e-36 234311764 12 0 234465199 6 0
8.3e-09 1.39062 1.90625 5.12798e-36 209255062 1 0 209336836 11 0
8.3e-09 1.79688 2.3125 5.12798e-36 220759658 5 0 220728439 1 1
8.3e-09 1.54688 1.92188 5.12798e-36 205400782 8 0 205580087 1 2
8.3e-09 1.57812 1.95312 5.12798e-36 256260944 4 0 256210093 11 0
8.3e-09 1.34375 1.85938 5.12798e-36 231809855 14 4 231989534 8 0
8.3e-09 1.71875 2.23438 5.12798e-36 263112986 4 0 263277131 3 0
8.3e-09 1.8125 2.32812 5.12798e-36 215249067 18 0 215015491 24 0
8.3e-09 1.28125 1.79688 5.12798e-36 256016163 43 0 255790488 5 0
8.3e-09 1.28125 1.79688 5.12798e-36 262672160 11 0 262707594 4 0
8.3e-09 1.34375 1.85938 5.12798e-36 227354093 3 0 227364041 10 0
8.3e-09 1.60938 1.96875 5.12798e-36 245538938 1 0 245806604 5 0
8.3e-09 1.26562 1.78125 5.12798e-36 201255346 14 0 201442302 2 0
8.3e-09 1.8125 2.32812 5.12798e-36 218872222 6 0 218848664 11 6
8.3e-09 1.73438 2.25 5.12798e-36 256458794 5 0 256358868 13 0
8.3e-09 1.28125 1.79688 5.12798e-36 257256228 14 0 257355295 25 0
8.3e-09 1.375 1.89062 5.12798e-36 219097513 5 0 218967199 13 0
8.3e-09 1.29688 1.8125 5.12798e-36 248427981 15 0 248417703 2 0
8.3e-09 1.875 2.39062 5.12798e-36 257328551 10 0 257112752 11 0
8.3e-09 1.625 1.98438 5.12798e-36 238081285 22 2 238093386 8 0
8.3e-09 1.65625 2.01562 5.12798e-36 222243840 30 3 222104865 2 0
8.3e-09 2.10938 2.48438 5.12798e-36 212960606 1 0 212986243 0 0
8.3e-09 1.1875 1.70312 5.12798e-36 235207737 11 0 235243058 6 0
8.3e-09 1.39062 1.90625 5.12798e-36 212184401 6 0 212164325 17 0
8.3e-09 1.875 2.39062 5.12798e-36 253265336 13 0 253511842 15 0
8.3e-09 1.90625 2.42188 5.12798e-36 242279898 35 0 241919792 7 0
8.3e-09 1.78125 2.29688 5.12798e-36 233691489 20 0 233791877 22 15
8.3e-09 1.1875 1.70312 5.12798e-36 231851002 5 0 231846540 26 0
8.3e-09 2.10938 2.48438 5.12798e-36 214887600 2 0 215314300 7 0
8.3e-09 1.71875 2.23438 5.12798e-36 258971272 51 6 259059812 5 0
8.3e-09 1.84375 2.35938 5.12798e-36 201864636 10 0 201783664 4 0
8.3e-09 1.60938 1.98438 5.12798e-36 241578043 2 0 241574679 6 0
8.3e-09 1.39062 1.90625 5.12798e-36 211279669 1 0 211362137 15 0
8.3e-09 1.75 2.26562 5.12798e-36 243788235 6 0 244172703 24 0
8.3e-09 1.375 1.89062 5.12798e-36 213388131 8 0 213365177 1 0
8.3e-09 1.70312 2.21875 5.12798e-36 201502458 3 0 201418898 4 0
8.3e-09 1.78125 2.29688 5.12798e-36 229773480 21 1 229596256 5 0
8.3e-09 1.1875 1.70312 5.12798e-36 231040757 0 0 230993830 8 0
8.3e-09 2.09375 2.46875 5.12798e-36 222304301 14 3 222181843 5 0
8.3e-09 1.3125 1.82812 5.12798e-36 245689562 12 1 245492239 22 0
8.3e-09 1.3125 1.82812 5.12798e-36 244783765 5 4 244740037 7 0
8.3e-09 1.39062 1.90625 5.12798e-36 210022106 15 2 210045282 16 0
8.3e-09 1.59375 1.96875 5.12798e-36 249699842 0 0 249481614 11 0
8.3e-09 1.25 1.76562 5.12798e-36 207864281 44 6 207917720 1 0
8.3e-09 2.0625 2.4375 5.12798e-36 234221531 14 0 234212260 19 0
8.3e-09 1.20312 1.71875 5.12798e-36 228190880 4 0 228213709 16 0
8.3e-09 1.76562 2.28125 5.12798e-36 241623871 3 0 241683512 13 0
8.3e-09 1.5625 1.9375 5.12798e-36 263312558 8 0 263294823 28 1
8.3e-09 1.26562 1.78125 5.12798e-36 202812714 3 0 202911272 4 2
8.3e-09 1.6875 2.20312 5.12798e-36 208843302 12 0 208915276 1 0
8.3e-09 1.79688 2.3125 5.12798e-36 226071991 6 0 226065887 4 2
8.3e-09 1.375 1.89062 5.12798e-36 215803146 5 0 215583507 15 2
8.3e-09 2.10938 2.46875 5.12798e-36 218570532 2 0 218325449 26 1
8.3e-09 1.3125 1.82812 5.12798e-36 245123429 12 0 245114206 10 0
8.3e-09 1.34375 1.85938 5.12798e-36 226771700 3 0 226587405 3 0
8.3e-09 1.39062 1.90625 5.12798e-36 211149275 11 0 211291115 3 0
8.3e-09 1.28125 1.79688 5.12798e-36 261638988 31 5 261629341 23 0
8.3e-09 1.20312 1.71875 5.12798e-36 225476088 25 1 225378264 4 3
8.3e-09 1.25 1.76562 5.12798e-36 203969980 5 0 204189738 9 1
8.3e-09 1.3125 1.82812 5.12798e-36 247635277 10 3 247665529 5 0
8.3e-09 1.23438 1.75 5.12798e-36 216296266 2 0 216358290 38 3
8.3e-09 1.1875 1.70312 5.12798e-36 236562154 14 2 236520734 8 1
8.3e-09 1.28125 1.79688 5.12798e-36 261501872 17 0 261580353 2 0
8.3e-09 1.85938 2.375 5.12798e-36 262204818 17 0 262218956 5 0
8.3e-09 1.25 1.76562 5.12798e-36 206138339 3 0 206136533 15 0
8.3e-09 1.28125 1.79688 5.12798e-36 261970577 2 0 262027355 0 0
8.3e-09 1.84375 2.35938 5.12798e-36 202255164 18 0 202242528 1 0
8.3e-09 1.1875 1.70312 5.12798e-36 232092316 9 0 232161491 4 0
8.3e-09 1.71875 2.23438 5.12798e-36 262676843 13 0 262802537 4 1
8.3e-09 1.79688 2.3125 5.12798e-36 226249681 11 1 226114539 18 0
8.3e-09 1.25 1.76562 5.12798e-36 208539810 2 0 208490423 4 10
8.3e-09 1.875 2.39062 5.12798e-36 257246164 12 0 257122179 30 0
8.3e-09 2.09375 2.45312 5.12798e-36 224497950 12 0 224400628 21 2
8.3e-09 1.1875 1.70312 5.12798e-36 234923428 9 6 234795575 9 0
8.3e-09 1.32812 1.84375 5.12798e-36 237179322 8 2 237032914 1 0
8.3e-09 1.6875 2.20312 5.12798e-36 207475612 6 0 207672530 10 0
8.3e-09 2.0625 2.4375 5.12798e-36 234041195 57 1 233877658 3 1
8.3e-09 1.20312 1.71875 5.12798e-36 224948488 7 0 224849008 0 0
8.3e-09 1.54688 1.90625 5.12798e-36 208877319 6 1 208784872 3 0
8.3e-09 1.90625 2.42188 5.12798e-36 240683328 18 3 240815607 5 0
8.3e-09 1.34375 1.85938 5.12798e-36 231578444 22 0 231344299 11 2
8.3e-09 1.32812 1.84375 5.12798e-36 238695546 1 0 238918051 3 0
8.3e-09 1.375 1.89062 5.12798e-36 214652374 3 0 214881380 4 17
8.3e-09 1.625 1.98438 5.12798e-36 237098854 2 0 237000225 2 0
8.3e-09 1.84375 2.35938 5.12798e-36 206051962 2 0 206087866 5 0
