203177396 203120721 5 7 
241034134 241176507 2 8 
246305429 246365221 6 18 
251906905 251705460 3 0 
201764499 201938094 0 3 
228468755 228595208 10 0 
241462522 241518821 0 5 
257173724 257251309 28 1 
233171295 233180347 9 0 
221759801 221657172 7 15 
231769686 231910835 5 11 
251861954 252140960 16 2 
220156183 220171345 1 7 
247934166 247788332 15 3 
235434581 235434204 1 9 
221945949 221856720 1 0 
241235124 241009705 6 1 
234004200 233742338 2 9 
227578817 227579268 0 10 
250465108 250462201 8 0 
242937623 243189947 0 0 
209611664 209486413 3 2 
228864347 228893680 13 2 
209775006 209695236 9 3 
241038931 240997329 0 0 
221256758 221391734 2 6 
239738945 239672057 0 0 
220456097 220387052 2 1 
255802011 255839106 21 20 
216819942 216955402 9 0 
218008867 218115725 17 2 
221781826 222042048 0 2 
225136480 225163160 4 4 
221300907 221089803 17 1 
258689703 258499217 19 1 
218346454 218274693 0 2 
196523509 196449167 4 0 
230545437 230687823 1 7 
231058802 231168753 13 20 
206744662 206677261 3 6 
217495295 217628160 3 2 
220543664 220885874 47 7 
196241616 196193775 4 0 
245137552 245118047 3 0 
236390409 236564402 1 2 
239738435 239699129 4 9 
220651643 220613161 12 1 
249393913 249595437 1 0 
230132649 230351308 13 1 
209642891 209587812 1 6 
232332711 232331097 8 12 
258050918 258189851 53 3 
235915538 235935565 19 2 
232118658 232216144 6 1 
209226195 209125371 1 6 
247041643 247144587 0 2 
205931734 205692528 8 14 
210150243 210208795 3 8 
231442713 231404437 8 40 
203129616 203082709 3 0 
221048595 221216846 3 3 
246516394 246716192 3 7 
203234236 203307270 9 0 
197039308 197008462 0 0 
239877526 239950043 10 7 
212908887 212697281 13 4 
228530658 228689224 2 0 
199732621 199555927 1 1 
240393337 240303618 0 0 
228702904 228571321 1 8 
210010361 209955648 0 1 
212680368 212764254 0 0 
222054051 221795826 18 21 
253138540 253199667 6 25 
216517586 216626195 0 1 
224783186 224850741 13 14 
229490924 229292801 3 11 
210477915 210466317 2 1 
226699438 226825089 17 2 
244623990 244720390 1 1 
212586970 212654791 0 8 
238536658 238468511 20 0 
213010692 212913655 0 1 
252084673 251993816 2 10 
236519973 236665863 5 2 
210187541 210217488 1 9 
243997326 244215317 1 11 
207679268 207645515 7 6 
199296126 199348235 0 12 
254909123 254917592 0 1 
209479958 209340287 0 1 
218149130 218237005 2 0 
215432340 215506079 0 21 
243707175 243986283 0 0 
208449856 208550607 10 1 
205131149 205040572 17 13 
205424493 205352592 2 0 
195431429 195196060 0 0 
249433634 249504644 1 17 
227055951 227072506 0 3 
