4.7e-09 2.3125 2.90625 0 243992614 18 243788143 2
4.7e-09 2.14062 2.5625 0 245503479 6 245466949 5
4.7e-09 2.29688 2.89062 0 250735188 6 250853560 14
4.7e-09 2.6875 3.26562 0 229821135 6 230064418 4
4.7e-09 2.21875 2.79688 0 217915326 1 218166807 1
4.7e-09 2.39062 2.96875 0 214668862 4 214492233 2
4.7e-09 2.92188 3.5 0 205925135 0 206229039 5
4.7e-09 2.85938 3.45312 0 225317985 4 225615313 1
4.7e-09 2.09375 2.51562 0 265222168 5 265443402 4
4.7e-09 2.17188 2.76562 0 231774825 13 232019008 4
4.7e-09 2.25 2.82812 0 205597790 9 205647735 8
4.7e-09 2.71875 3.3125 0 215802141 2 215629813 3
4.7e-09 2.23438 2.82812 0 209771378 3 209918974 9
4.7e-09 2.35938 2.9375 0 227822550 2 227618743 23
4.7e-09 2.70312 3.28125 0 224311984 8 224381801 0
4.7e-09 2.14062 2.5625 0 248486088 5 248477416 8
4.7e-09 2.20312 2.79688 0 219064211 10 219147441 10
4.7e-09 2.15625 2.75 0 237892150 0 237917600 19
4.7e-09 2.3125 2.89062 0 247301891 9 247333787 5
4.7e-09 2.67188 3.25 0 236634276 22 236538690 2
4.7e-09 2.17188 2.75 0 237037204 10 237010991 26
4.7e-09 2.64062 3.0625 0 249506839 20 249356965 5
4.7e-09 3.1875 3.59375 0 231987243 0 232149329 6
4.7e-09 3.15625 3.57812 0 241227273 8 240714475 2
4.7e-09 2.57812 3 0 205836468 54 205868023 0
4.7e-09 2.34375 2.92188 0 234464427 1 234232012 0
4.7e-09 3.17188 3.59375 0 236559533 115 236748767 17
4.7e-09 2.15625 2.75 0 240100593 0 239997307 6
4.7e-09 2.73438 3.32812 0 209705164 8 209980570 38
4.7e-09 2.20312 2.78125 0 223522463 18 223492415 2
4.7e-09 2.09375 2.51562 0 264791125 34 264855726 48
4.7e-09 2.625 3.04688 0 254594594 1 254500943 0
4.7e-09 2.59375 3.01562 0 266108428 15 266275362 2
4.7e-09 2.17188 2.75 0 235615318 2 235440947 17
4.7e-09 2.20312 2.79688 0 221335148 5 221639154 1
4.7e-09 2.85938 3.4375 0 228358792 17 228292497 7
4.7e-09 2.125 2.54688 0 254030956 21 254219806 7
4.7e-09 2.375 2.95312 0 223114022 13 222872783 16
4.7e-09 2.78125 3.375 0 258867007 20 258730639 0
4.7e-09 2.39062 2.98438 0 213125504 8 213157009 13
4.7e-09 2.14062 2.5625 0 247275638 15 247295252 4
4.7e-09 2.39062 2.96875 0 214496206 4 214550251 9
4.7e-09 3.10938 3.53125 0 260509913 16 260581528 8
4.7e-09 2.8125 3.39062 0 246336855 10 246275799 5
4.7e-09 2.34375 2.92188 0 235388079 2 235401590 0
4.7e-09 2.09375 2.51562 0 264299494 2 264472923 19
4.7e-09 2.57812 3 0 204953440 4 205054010 5
4.7e-09 2.09375 2.51562 0 266797240 18 267208153 14
4.7e-09 2.17188 2.75 0 235599403 3 235544737 25
4.7e-09 2.84375 3.42188 0 236119670 2 236095335 20
4.7e-09 2.20312 2.79688 0 220583573 17 220494436 4
4.7e-09 2.1875 2.76562 0 230889275 8 230692302 20
4.7e-09 2.6875 3.26562 0 230011481 3 230169635 5
4.7e-09 2.70312 3.28125 0 223298556 3 223020915 19
4.7e-09 2.07812 2.5 0 207564100 16 207470721 9
4.7e-09 3.125 3.54688 0 257633357 5 257748340 9
4.7e-09 2.84375 3.4375 0 231097764 14 230870098 25
4.7e-09 3.15625 3.57812 0 241154408 0 240776963 0
4.7e-09 2.3125 2.89062 0 245626287 4 245901606 1
4.7e-09 2.84375 3.42188 0 235365934 12 235226854 6
4.7e-09 2.60938 3.03125 0 263095656 13 263094596 2
4.7e-09 2.85938 3.45312 0 226699299 0 226718390 2
4.7e-09 2.09375 2.51562 0 265898573 25 265729475 6
4.7e-09 3.09375 3.51562 0 201001188 40 200951269 4
4.7e-09 2.64062 3.04688 0 250242927 8 250242936 1
4.7e-09 3.09375 3.51562 0 203476770 7 203465569 12
4.7e-09 2.60938 3.03125 0 263374176 6 263262126 3
4.7e-09 3.125 3.53125 0 258695055 9 258489563 0
4.7e-09 2.23438 2.8125 0 211261516 15 211211847 3
4.7e-09 2.07812 2.5 0 205044390 8 204907640 25
4.7e-09 2.65625 3.07812 0 240391171 0 240470600 5
4.7e-09 2.28125 2.85938 0 261606046 16 261776703 7
4.7e-09 2.15625 2.5625 0 243478230 1 243350149 2
4.7e-09 2.73438 3.32812 0 208479053 15 208373900 0
4.7e-09 2.1875 2.78125 0 226537066 1 226578546 6
4.7e-09 2.39062 2.96875 0 215853702 10 215966035 26
4.7e-09 2.3125 2.90625 0 243726116 0 243639612 17
4.7e-09 2.39062 2.98438 0 213587341 2 213696365 0
4.7e-09 2.125 2.54688 0 252980801 3 252895509 2
4.7e-09 2.82812 3.42188 0 237222088 4 236907893 0
4.7e-09 2.25 2.82812 0 206917704 3 207020232 23
4.7e-09 2.21875 2.79688 0 218667089 29 218456387 18
4.7e-09 2.09375 2.51562 0 200964658 8 201014054 3
4.7e-09 2.21875 2.79688 0 217902767 28 217894683 1
4.7e-09 2.15625 2.75 0 237601078 33 237137478 32
4.7e-09 2.375 2.95312 0 221118820 1 221011052 5
4.7e-09 2.6875 3.28125 0 227471854 4 227302641 11
4.7e-09 2.125 2.54688 0 254918470 2 254855790 4
4.7e-09 2.78125 3.35938 0 262828041 5 262796056 12
4.7e-09 2.32812 2.92188 0 237617946 24 237958192 0
4.7e-09 2.59375 3.01562 0 265341041 5 265271449 4
4.7e-09 2.21875 2.79688 0 216250183 1 216273209 4
4.7e-09 2.6875 3.28125 0 227353431 46 227435090 1
4.7e-09 2.39062 2.96875 0 216289418 24 216483423 1
4.7e-09 2.20312 2.78125 0 224510145 6 224736612 11
4.7e-09 2.625 3.04688 0 255510666 19 255560413 4
4.7e-09 2.09375 2.51562 0 201632553 14 201669414 0
4.7e-09 2.20312 2.79688 0 221354826 7 221383489 1
4.7e-09 2.1875 2.76562 0 228590808 9 228595518 0
4.7e-09 2.07812 2.5 0 206655208 20 206464905 33
4.7e-09 2.57812 2.98438 0 209100682 4 209152290 8
4.7e-09 2.65625 3.0625 0 243758697 2 244126749 15
4.7e-09 2.64062 3.0625 0 249243179 2 249052401 10
4.7e-09 3.1875 3.78125 0 228572980 6 228832406 2
4.7e-09 2.17188 2.75 0 234486498 0 234290709 5
4.7e-09 2.75 3.34375 0 203188978 9 203041200 15
4.7e-09 2.34375 2.9375 0 230298633 15 230568765 1
4.7e-09 2.34375 2.92188 0 235092422 7 235223423 48
4.7e-09 2.25 2.82812 0 206700925 14 206619266 6
4.7e-09 3.1875 3.78125 0 228456219 2 228327717 0
4.7e-09 2.71875 3.3125 0 213907346 8 214197221 0
4.7e-09 3.14062 3.5625 0 247213949 1 247387503 2
4.7e-09 2.60938 3.03125 0 258984940 5 258974223 23
4.7e-09 2.15625 2.75 0 239060886 12 239038925 24
4.7e-09 2.20312 2.79688 0 221771951 8 221604613 4
4.7e-09 2.125 2.54688 0 251065649 11 250776751 27
4.7e-09 3.14062 3.5625 0 250056423 6 250220558 1
4.7e-09 2.39062 2.96875 0 215627043 1 215223922 13
4.7e-09 2.125 2.54688 0 250520901 5 250393564 6
4.7e-09 2.60938 3.01562 0 264184638 0 264242994 18
4.7e-09 2.14062 2.5625 0 244797722 7 244800828 13
4.7e-09 2.23438 2.82812 0 209501686 25 209089519 0
4.7e-09 2.64062 3.0625 0 246051983 7 246060260 4
4.7e-09 2.10938 2.53125 0 258570221 1 258506519 4
4.7e-09 2.67188 3.25 0 235280132 1 235207421 0
4.7e-09 2.59375 3.01562 0 202996507 8 202952532 2
4.7e-09 2.07812 2.5 0 206136700 2 206053189 13
4.7e-09 2.1875 2.78125 0 225285037 41 225364222 10
4.7e-09 2.26562 2.85938 0 262811812 9 262579278 4
4.7e-09 3.14062 3.5625 0 249745728 1 250058273 6
4.7e-09 2.21875 2.79688 0 218793226 4 218960848 11
4.7e-09 2.84375 3.42188 0 235471578 7 235443498 7
4.7e-09 3.20312 3.79688 0 222264982 2 221968867 52
4.7e-09 2.75 3.32812 0 205569611 26 205612456 4
4.7e-09 2.29688 2.89062 0 250868698 2 250939593 5
4.7e-09 2.60938 3.03125 0 261024259 0 261071018 17
4.7e-09 3.10938 3.53125 0 263940652 1 263849818 0
4.7e-09 2.875 3.46875 0 218022277 10 217999225 18
4.7e-09 2.71875 3.3125 0 216552962 43 216588141 2
4.7e-09 2.20312 2.78125 0 222613499 1 222687087 7
4.7e-09 2.10938 2.53125 0 258115452 0 258130075 32
4.7e-09 2.64062 3.04688 0 251097299 2 250981503 11
4.7e-09 2.10938 2.53125 0 257731272 26 257626304 56
4.7e-09 2.35938 2.95312 0 224777984 25 224821317 31
4.7e-09 2.28125 2.85938 0 261153456 0 261052650 21
4.7e-09 2.92188 3.5 0 206154844 4 206203213 10
4.7e-09 2.85938 3.45312 0 226250904 16 226084153 7
4.7e-09 2.70312 3.29688 0 222097869 1 222018653 16
4.7e-09 2.29688 2.875 0 254392265 4 254479660 15
4.7e-09 2.3125 2.90625 0 242164822 20 242260846 8
4.7e-09 2.3125 2.89062 0 247607320 0 247804076 11
4.7e-09 2.09375 2.51562 0 267134075 6 267241661 37
4.7e-09 2.23438 2.82812 0 209132077 0 209197813 3
4.7e-09 3.09375 3.51562 0 200991970 1 201179007 1
4.7e-09 2.34375 2.92188 0 234020213 3 234058115 5
4.7e-09 2.8125 3.40625 0 243937514 2 243850065 1
4.7e-09 2.34375 2.92188 0 233228188 0 233402129 4
4.7e-09 2.85938 3.4375 0 229633497 3 229407111 3
4.7e-09 3.125 3.54688 0 255327577 23 255805273 22
4.7e-09 2.15625 2.75 0 238611775 35 238615296 0
4.7e-09 2.59375 3.01562 0 267152432 5 266987539 3
4.7e-09 2.64062 3.04688 0 250168362 5 250237773 14
4.7e-09 2.64062 3.0625 0 245436051 4 245484742 2
4.7e-09 2.39062 2.98438 0 213461771 10 213522574 12
4.7e-09 2.29688 2.875 0 252970928 14 253175269 6
4.7e-09 2.25 2.82812 0 207408445 1 207371473 1
4.7e-09 2.73438 3.3125 0 213155669 1 213307075 19
4.7e-09 2.84375 3.42188 0 235430650 8 235549720 15
4.7e-09 2.07812 2.5 0 205603067 20 205587090 22
4.7e-09 2.34375 2.9375 0 230451538 2 230266775 1
4.7e-09 2.40625 2.98438 0 210824922 3 210737971 3
4.7e-09 3.15625 3.57812 0 240244012 4 239815068 2
4.7e-09 2.35938 2.9375 0 228392991 47 228399918 6
4.7e-09 2.59375 3.01562 0 201889933 7 201785574 6
4.7e-09 2.64062 3.0625 0 248025119 30 248271924 4
4.7e-09 3.17188 3.59375 0 234089216 27 234080305 1
4.7e-09 2.29688 2.89062 0 251483010 9 251574957 27
